,Title,Award,Category,Published Date,Stored Path,Description,Prize Level,Photographer,Award Year
0,Not Specified,1967 Photo Contest,Most Artistic Press Photo,"01 January, 1967",F:\Temp\1967\Gérard Klijn,"A hungry child of 1,5 years old in Bihar, India.

Gérard Klijn made this photograph on an assignment for Novib, a Dutch organisation for international development assistance. He was sent to India to document the famine, which had hit the State of Bihar after a severe drought in 1966. His photos were meant to be used in a fundraising campaign, and Klijn was asked to make pictures that would generate a maximum of response. He met this boy on a car drive through Bihar, while he was roaming the barren fields.",1st prize,Gérard Klijn,1967
1,Not Specified,1967 Photo Contest,General News,"01 January, 1967",F:\Temp\1967\Thomas Hoepker,"Famine in Bihar, India, caused by a great drought and extensive floods in the north of the state. The situation is worsened by a small pox epidemic. The authorities try to cope with the situation by importing grains from other parts in the country and from the United States and by the distribution of wheat through fair-price shops. In addition, many international aid organizations have set up relief-distribution systems.",3rd prize,Thomas Hoepker,1967
2,Not Specified,1967 Photo Contest,General News,"21 October, 1966",F:\Temp\1967\Peter Elinskas,"Pantglas Junior School in the welsh mining village of Aberfan, after a landslide that killed 144 people.

On the morning of 21 October 1966, the tip of the Merthyr Vale Colliery, located above Aberfan, broke off and slid down the Aberfan Valley. The coal waste hit Pantglas Junior School and a several houses nearby, killing 116 children and 28 adults. After the main landslide came to a halt, rescue workers, parents and other volunteers rushed to the scene and began digging through the rubble. A few children were pulled alive during the first hour, but no survivors were found after 11 am. It took nearly a week to recover all bodies.",2nd prize,Peter Elinskas,1967
3,Not Specified,1967 Photo Contest,General News,"01 January, 1967",F:\Temp\1967\Fred Ihrt,A man taken prisoner by the Greek military junta.,1st prize,Fred Ihrt,1967
4,Not Specified,1967 Photo Contest,General News,"01 January, 1967",F:\Temp\1967\Ernst Saxer,"The Patrouille Suisse, the acrobatic team of the Swiss Air Force, during a loop in front of the Alps.",2nd prize,Ernst Saxer,1967
5,Not Specified,1967 Photo Contest,General Features,"01 April, 1967",F:\Temp\1967\Karel E. Vereecken,"Prince Claus of the Netherlands watches a friendly football match between court staff and journalists, while waiting for news about the birth of his first child, with Princess Beatrix.",3rd prize,Karel E. Vereecken,1967
6,Not Specified,1967 Photo Contest,General News,"01 May, 1967",F:\Temp\1967\Co Rentmeester,"Vietnam.

Private First Class Kerry Nelson, an American M48 tank gunner of the 3rd Squadron, 11th Armored Cavalry Regiment, in Vietnam's 'Iron Triangle' during the Vietnam War. The squadron was tasked with securing Route 13, a strategic road north of Saigon, which connected the city with An Loc and the Cambodian border.",1st prize,Co Rentmeester,1967
7,Not Specified,1967 Photo Contest,General Features,"01 January, 1967",F:\Temp\1967\Peter Elinskas,Trainee engineers at the Post Office Eastern Regional Training Centre in Bletchley Park.,2nd prize,Peter Elinskas,1967
8,Not Specified,1967 Photo Contest,General Features,"30 September, 1966",F:\Temp\1967\Georg Munker,"Professor Emil Frey, manager in the German insurance industry, receives the Commander's Cross of the Order of Merit of the Federal Republic of Germany (Große Verdienstkreuz des Verdienstordens der Bundesrepublik Deutschland).

Emil Frey (Kiel, 1904 - Hamburg, 1980) studied law at the universities of Kiel and München, and was very active in the German insurance industry, where he occupied many honorary positions. After the Second World War, Frey first became a member and in 1950 president of the board of directors of the Mannheimer Versicherungsgesellschaft. Between 1965 and 1970, he also served as the president of the board of directors of the Mannheimer Lebensicherung AG. In 1961, Frey was appointed honorary professor at the Mannheim School of Economics, where he had been teaching about the insurance industry since 1954. He became president of the German Insurance Association in 1968. Emil Frey was also known as a collector of modern prints and member of the board of trustees of the Emil Nolde Stiftung.",1st prize,Georg Munker,1967
9,Not Specified,1967 Photo Contest,Color Picture,"01 January, 1967",F:\Temp\1967\Ernst Saxer,"The Patrouille Suisse, the acrobatic team of the Swiss Air Force, during a loop in front of the Alps.",2nd prize,Ernst Saxer,1967
10,Not Specified,1967 Photo Contest,Most Artistic Press Photo,"18 December, 1967",F:\Temp\1967\Peter Skingley,"Aerial view of the burned and shattered equipment left behind by Egypt forces at the Mitla Pass, in the Sinaï desert, after their decisive defeat at the hands of Isareli troops during the Six Day War.

The Six Day War began on 5 June 1967 with a massive pre-emptive strike on Egypt. Israel crippled Egypt's air force, then seized the Sinai peninsula from Egypt in the south and the strategic Golan Heights from Syria in the north. It also pushed Jordanian forces out of the West Bank and East Jerusalem, uniting the once divided Holy City.",2nd prize singles,Peter Skingley,1967
11,Not Specified,1967 Photo Contest,General News,"30 September, 1966",F:\Temp\1967\Georg Munker,"Professor Emil Frey, manager in the German insurance industry, receives the Commander's Cross of the Order of Merit of the Federal Republic of Germany (Große Verdienstkreuz des Verdienstordens der Bundesrepublik Deutschland).

Emil Frey (Kiel, 1904 - Hamburg, 1980) studied law at the universities of Kiel and München, and was very active in the German insurance industry, where he occupied many honorary positions. After the Second World War, Frey first became a member and in 1950 president of the board of directors of the Mannheimer Versicherungsgesellschaft. Between 1965 and 1970, he also served as the president of the board of directors of the Mannheimer Lebensicherung AG. In 1961, Frey was appointed honorary professor at the Mannheim School of Economics, where he had been teaching about the insurance industry since 1954. He became president of the German Insurance Association in 1968. Emil Frey was also known as a collector of modern prints and member of the board of trustees of the Emil Nolde Stiftung.",1st prize,Georg Munker,1967
12,Not Specified,1967 Photo Contest,News Feature,"01 January, 1967",F:\Temp\1967\Gérard Klijn,"A hungry child of 1,5 years old in Bihar, India.
Gérard Klijn made this photograph on an assignment for Novib, a Dutch organisation for international development assistance. He was sent to India to document the famine, which had hit the State of Bihar after a severe drought in 1966. His photos were meant to be used in a fundraising campaign, and Klijn was asked to make pictures that would generate a maximum of response. He met this boy on a car drive through Bihar, while he was roaming the barren fields.",Honorable mention,Gérard Klijn,1967
13,Not Specified,1967 Photo Contest,Color Picture,"01 May, 1967",F:\Temp\1967\Co Rentmeester,"Vietnam.

Private First Class Kerry Nelson, an American M48 tank gunner of the 3rd Squadron, 11th Armored Cavalry Regiment, in Vietnam's 'Iron Triangle' during the Vietnam War. The squadron was tasked with securing Route 13, a strategic road north of Saigon, which connected the city with An Loc and the Cambodian border.",1st prize,Co Rentmeester,1967
14,Not Specified,1967 Photo Contest,News Picture,"01 February, 2013",F:\Temp\1967\Cheong-han Aw,"Local made 'Red Guard' in Shanghai during the so-called Shanghai People's Commune in February 1967.

The Shanghai People’s Commune was established in early 1967 during China's Cultural Revolution. At the end of 1966 and the beginning of 1967, rebel factions (workers, students and revolutionary party leaders) in Shanghai took the initiative to seize power from party and government organizations. On 5 February 1967, they established the Shanghai Commune, which was to resemble the Paris Commune of 1871. During what became known as the January Storm, other rebel organizations in China followed Shanghai’s example, creating enormous chaos. The Commune lasted less than a month. By the end of February, the Commune was officially suspended by Chairman Mao himself and renamed the Shanghai Revolutionary Committee.",Honorable mention,Cheong-han Aw,1967
15,Not Specified,1967 Photo Contest,Spot News,"03 August, 1967",F:\Temp\1967\Hiromichi Mine,"A US twin-engine transport Caribou crashes after being hit by American artillery near Quang Ngai City, Vietnam. US artillery accidentally shot down the ammunition-laden plane, which crossed a firing zone while trying to land at the US Duc Pho Special Forces camp. All three crewmen died in the crash.

Hiromichi Mine made this photo probably during the American military Operation Hood River, a search and destroy mission in the Quang Ngai Province, between 2 and 13 August 1967, conducted by the 1st Brigade, 101st Airborne Division. It shows a tragic scene of war casualty, caused by friendly fire. The plane was shot down, while it was trying to land at the Base Area 121, near Ha Thanh, about 15 kilometers west of Quang Ngai City and about 40 kilometers northwest of Duc Pho.
 
Although a cease-fire order had been issued, this command was not received by the battery commander. Subsequently, the Caribou flew into the line of fire of a 155mm howitzer. The shell blew off its entire rear fuselage and tail section. The three crew members, Captain A.E. Hendrickson, Captain J.D. Wiley, and Technical Sergeant Z.A. Carter, died in the crash. Following the accident, the US Army and US Air Force tightened up their coordination procedures for air operations near artillery fire zones. The photograph was posted to every US Caribou briefing room in Vietnam, as a reminder that the Viet Cong and the North Vietnamese Army were not the only problem for pilots in Vietnam.",2nd prize,Hiromichi Mine,1967
16,Not Specified,1967 Photo Contest,Spot News,"08 June, 1967",F:\Temp\1967\Peter Skingley,"Truck with Egyptian soldiers captured during the Six Day War is passing an Israeli armored convoy moving towards the Sinai Desert after capturing El Arish. 

The Six Day War began on 5 June 1967 with a massive pre-emptive strike on Egypt. Israel crippled Egypt's air force, then seized the Sinai peninsula from Egypt in the south and the strategic Golan Heights from Syria in the north. It also pushed Jordanian forces out of the West Bank and East Jerusalem, uniting the once divided Holy City.",1st prize,Peter Skingley,1967
17,Not Specified,1967 Photo Contest,Sports,"19 February, 1967",F:\Temp\1967\Roy Miller,"Driver Johnny Roberts pokes his head out of the window as his car falls to pieces during the 250-mile stock car race on the Daytona International Speedway, Florida. Robert's car flipped over five times, but he was not seriously injured. He lost control when his engine blew.",3rd prize,Roy Miller,1967
18,Not Specified,1967 Photo Contest,Sports,"03 October, 1967",F:\Temp\1967\Eli J. Bottomley,"Pat Crerand, Frank McLinktock, George Best and John Radford during a football match at Old Trafford in Manchester. The final score was Manchester United 1 to Arsenal 0.",2nd prize,Eli J. Bottomley,1967
19,Not Specified,1967 Photo Contest,Sports,"01 January, 1967",F:\Temp\1967\Stewart Fraser,"Mike Ramsay of Chalfont Park Canoe Club, at Hambledon lock on the River Thames, England.",1st prize,Stewart Fraser,1967
20,Not Specified,1967 Photo Contest,News Feature,"02 November, 1965",F:\Temp\1967\Roland Witschel,"A mother from Goma, Congo, has taken her youngest child, who has fallen asleep, on her shoulders.

Roland Witschel made this image when he visited Africa in 1965, with a delegation of German broadcasters, to attend the inauguration of a transmitting station of the broadcasting company Deutsche Welle in Rwanda. During an excursion to Goma, in neighboring Congo, he photographed this Congolese mother with her sleeping child.",Honorable mention,Roland Witschel,1967
21,Not Specified,1967 Photo Contest,Photo Stories,"21 October, 1966",F:\Temp\1967\Peter Elinskas,"Pantglas Junior School in the welsh mining village of Aberfan, after a landslide that killed 144 people.

On the morning of 21 October 1966, the tip of the Merthyr Vale Colliery, located above Aberfan, broke off and slid down the Aberfan Valley. The coal waste hit Pantglas Junior School and a several houses nearby, killing 116 children and 28 adults. After the main landslide came to a halt, rescue workers, parents and other volunteers rushed to the scene and began digging through the rubble. A few children were pulled alive during the first hour, but no survivors were found after 11 am. It took nearly a week to recover all bodies.",2nd prize,Peter Elinskas,1967
22,Not Specified,1967 Photo Contest,Photo Stories,"01 January, 1967",F:\Temp\1967\Fred Ihrt,A man taken prisoner by the Greek military junta.,1st prize,Fred Ihrt,1967
23,Not Specified,1967 Photo Contest,Others,"18 December, 1967",F:\Temp\1967\Peter Skingley,"Aerial view of the burned and shattered equipment left behind by Egypt forces at the Mitla Pass, in the Sinaï desert, after their decisive defeat at the hands of Isareli troops during the Six Day War.

The Six Day War began on 5 June 1967 with a massive pre-emptive strike on Egypt. Israel crippled Egypt's air force, then seized the Sinai peninsula from Egypt in the south and the strategic Golan Heights from Syria in the north. It also pushed Jordanian forces out of the West Bank and East Jerusalem, uniting the once divided Holy City.",2nd prize singles,Peter Skingley,1967
