,Title,Award,Category,Published Date,Stored Path,Description,Prize Level,Photographer,Award Year
0,Not Specified,1962 Photo Contest,Most Artistic Press Photo,"08 April, 1962",F:\Temp\1962\Guido Mangold,"Louis Armstrong, American jazz musician, during a concert at the Westfalenhallen in Dortmund.",1st prize,Guido Mangold,1962
1,Not Specified,1962 Photo Contest,General News,"01 January, 1962",F:\Temp\1962\Jochen Blume,'Love in Paris'.,3rd prize,Jochen Blume,1962
2,Not Specified,1962 Photo Contest,General News,"01 June, 1962",F:\Temp\1962\Walter Studer,"Audience at the Football World Cup in Chile, during a match of the Swiss national team.

In 1962, Walter Studer and the writing journalist Louis Hugi accompanied the Swiss National Football Team to the 1962 FIFA World Cup, which was held in Chile from 30 May to 17 June. Studer and Hugi documented the Swiss team’s experience in Chile, from their travels and lodgings to their training sessions and their efforts in the field. Studer also photographed the landscape, towns and people of Chile. The photographs were published in the book Fussball 1962.",2nd prize,Walter Studer,1962
3,Not Specified,1962 Photo Contest,General News,"02 June, 1962",F:\Temp\1962\Héctor Rondón Lovera,"Puerto Cabello, Venezuela

Wounded loyalist soldiers at the Puerto Cabello naval base during the military rebellion against President Romulo Bétancourt of Venezuela.",1st prize,Héctor Rondón Lovera,1962
4,Not Specified,1962 Photo Contest,Features,"01 January, 1962",F:\Temp\1962\Henryk Grzeda,A Cuban soldier after his patrol duty.,3rd prize,Henryk Grzeda,1962
5,Not Specified,1962 Photo Contest,General News,"01 January, 1962",F:\Temp\1962\Eisse Folkers Jr.,"The Dutch Queen Juliana and two of her daughters, Crown Princess Beatrix and Princess Marijke, open the window of their train while leaving Assen, the capital of the Northern province of Drenthe. The Royal family had visited Assen on the occasion of the Queen's silver wedding anniversary to Prince Bernhard.",2nd prize,Eisse Folkers Jr.,1962
6,Not Specified,1962 Photo Contest,General News,"01 January, 1962",F:\Temp\1962\Erik Parbst,A seal in the Copenhagen zoo.,1st prize,Erik Parbst,1962
7,Not Specified,1962 Photo Contest,News,"01 January, 1962",F:\Temp\1962\Wilhelm Mann,"An East German guard looks through his binoculars over the Berlin Wall in the direction of Berlin’s Neukölln district, part of the American sector bordering the USSR-controlled district of Treptow.
On 13 August 1961, the German Democratic Republic (East Germany) had started the construction of a barrier cutting off West Berlin from surrounding East Germany and East Berlin. East Germany claimed that the wall was erected to protect the population from ‘fascist elements’ entering the country from the west. In reality, the wall was built to stop the massive emigration and defection from East to West. With the closing of the border between Berlin’s East and West sector, East Germans could no longer travel to West Germany. East Berliners working in the Western sector were cut off their jobs, while many Berlin families were split. And West Berlin became an isolated exclave in hostile territory.",2nd prize,Wilhelm Mann,1962
8,Not Specified,1962 Photo Contest,Features,"01 January, 1962",F:\Temp\1962\Eisse Folkers Jr.,"The Dutch Queen Juliana and two of her daughters, Crown Princess Beatrix and Princess Marijke, open the window of their train while leaving Assen, the capital of the Northern province of Drenthe. The Royal family had visited Assen on the occasion of the Queen's silver wedding anniversary to Prince Bernhard.",2nd prize,Eisse Folkers Jr.,1962
9,Not Specified,1962 Photo Contest,Features,"01 January, 1962",F:\Temp\1962\Erik Parbst,A seal in the Copenhagen zoo.,1st prize,Erik Parbst,1962
10,Not Specified,1962 Photo Contest,General News,"01 January, 1962",F:\Temp\1962\Henryk Grzeda,A Cuban soldier after his patrol duty.,3rd prize,Henryk Grzeda,1962
11,Not Specified,1962 Photo Contest,News,"04 June, 1962",F:\Temp\1962\Herbert Kofler,"Summit at the Schönbrunn Palace near Vienna, between US President John F. Kennedy and Soviet leader Nikita Khrushchev. From left to right: President Kennedy, Nina Khrushchev, Austrian President Adolf Schärf, Nikita Khrushchev and Jackie Kennedy.",3rd prize,Herbert Kofler,1962
12,Not Specified,1962 Photo Contest,News,"19 May, 1962",F:\Temp\1962\Cees Boer,"A brown bear attacks Dutch singer Ria Kuyken in Circus Boltini. 

Between two shows of Circus Boltini, Kuyken visited the bear cage to get acquainted with the bears, with whom she was to perform an act during the Grand Gala des Artistes in Amsterdam a few months later. Together with circus director Tony Boltini and bear trainer Bubby Althoff, Kuyken entered the cage when she was attacked by a young bear who bit in her arm. The incident drew a lot attention of the press, both in Holland and in other European countries, and this photo and others from the series were published in many newspapers. Although it left Ria Kuyken with a scar, for her singing career, it meant an enormous boost. The bear was put down immediately, which caused some commotion with animal lovers.",1st prize,Cees Boer,1962
13,Not Specified,1962 Photo Contest,Others,"02 June, 1962",F:\Temp\1962\Héctor Rondón Lovera,"Puerto Cabello, Venezuela

Luis María Padillo, Puerto Cabello naval base chaplain, offers last rites to a loyalist soldier, said to be either Luis Antonio Rivera Sanoja or Andrés de Jesus Garcés, mortally wounded by a sniper during a military rebellion against President Romulo Bétancourt of Venezuela.",Individual awards,Héctor Rondón Lovera,1962
14,Not Specified,1962 Photo Contest,Others,"08 April, 1962",F:\Temp\1962\Guido Mangold,"Louis Armstrong, American jazz musician, during a concert at the Westfalenhallen in Dortmund.",1st prize,Guido Mangold,1962
15,Not Specified,1962 Photo Contest,Spot News,"04 June, 1962",F:\Temp\1962\Herbert Kofler,"Summit at the Schönbrunn Palace near Vienna, between US President John F. Kennedy and Soviet leader Nikita Khrushchev. From left to right: President Kennedy, Nina Khrushchev, Austrian President Adolf Schärf, Nikita Khrushchev and Jackie Kennedy.",3rd prize,Herbert Kofler,1962
16,Not Specified,1962 Photo Contest,Spot News,"01 January, 1962",F:\Temp\1962\Wilhelm Mann,"An East German guard looks through his binoculars over the Berlin Wall in the direction of Berlin’s Neukölln district, part of the American sector bordering the USSR-controlled district of Treptow.
On 13 August 1961, the German Democratic Republic (East Germany) had started the construction of a barrier cutting off West Berlin from surrounding East Germany and East Berlin. East Germany claimed that the wall was erected to protect the population from ‘fascist elements’ entering the country from the west. In reality, the wall was built to stop the massive emigration and defection from East to West. With the closing of the border between Berlin’s East and West sector, East Germans could no longer travel to West Germany. East Berliners working in the Western sector were cut off their jobs, while many Berlin families were split. And West Berlin became an isolated exclave in hostile territory.",2nd prize,Wilhelm Mann,1962
17,Not Specified,1962 Photo Contest,Sports,"01 January, 1962",F:\Temp\1962\Helge Heinonen,Pole vaulter Pentti Nikula at the Finnish Athletics Indoor Championships of 1962 in Espoo.,3rd prize,Helge Heinonen,1962
18,Not Specified,1962 Photo Contest,Sports,"01 January, 1962",F:\Temp\1962\H. Hattori,A sumo wrestling match.,2nd prize,H. Hattori,1962
19,Not Specified,1962 Photo Contest,Spot News,"19 May, 1962",F:\Temp\1962\Cees Boer,"A brown bear attacks Dutch singer Ria Kuyken in Circus Boltini. 

Between two shows of Circus Boltini, Kuyken visited the bear cage to get acquainted with the bears, with whom she was to perform an act during the Grand Gala des Artistes in Amsterdam a few months later. Together with circus director Tony Boltini and bear trainer Bubby Althoff, Kuyken entered the cage when she was attacked by a young bear who bit in her arm. The incident drew a lot attention of the press, both in Holland and in other European countries, and this photo and others from the series were published in many newspapers. Although it left Ria Kuyken with a scar, for her singing career, it meant an enormous boost. The bear was put down immediately, which caused some commotion with animal lovers.",1st prize,Cees Boer,1962
20,Not Specified,1962 Photo Contest,Public's favorite,"02 June, 1962",F:\Temp\1962\Héctor Rondón Lovera,"Puerto Cabello, Venezuela

Luis María Padillo, Puerto Cabello naval base chaplain, offers last rites to a loyalist soldier, said to be either Luis Antonio Rivera Sanoja or Andrés de Jesus Garcés, mortally wounded by a sniper during a military rebellion against President Romulo Bétancourt of Venezuela.",Individual awards,Héctor Rondón Lovera,1962
21,Not Specified,1962 Photo Contest,Photo Stories,"01 January, 1962",F:\Temp\1962\Jochen Blume,'Love in Paris'.,3rd prize,Jochen Blume,1962
22,Not Specified,1962 Photo Contest,Photo Stories,"01 June, 1962",F:\Temp\1962\Walter Studer,"Audience at the Football World Cup in Chile, during a match of the Swiss national team.

In 1962, Walter Studer and the writing journalist Louis Hugi accompanied the Swiss National Football Team to the 1962 FIFA World Cup, which was held in Chile from 30 May to 17 June. Studer and Hugi documented the Swiss team’s experience in Chile, from their travels and lodgings to their training sessions and their efforts in the field. Studer also photographed the landscape, towns and people of Chile. The photographs were published in the book Fussball 1962.",2nd prize,Walter Studer,1962
23,Not Specified,1962 Photo Contest,Photo Stories,"02 June, 1962",F:\Temp\1962\Héctor Rondón Lovera,"Puerto Cabello, Venezuela

Wounded loyalist soldiers at the Puerto Cabello naval base during the military rebellion against President Romulo Bétancourt of Venezuela.",1st prize,Héctor Rondón Lovera,1962
