,Title,Award,Category,Published Date,Stored Path,Description,Prize Level,Photographer,Award Year
0,Not Specified,1978 Photo Contest,General News,"19 August, 1977",F:\Temp\1978\John Downing,"A memorial service in Christ Church, Cockfosters (North London) for Elvis Presley, who died on 16 August 1977.",3rd prize,John Downing,1978
1,Not Specified,1978 Photo Contest,Humor,"01 January, 1977",F:\Temp\1978\Hans Rauchensteiner,Embracing kangaroos.,1st prize,Hans Rauchensteiner,1978
2,Not Specified,1978 Photo Contest,Humor,"01 January, 1977",F:\Temp\1978\Kent E. Gavin,A monk and a dog.,2nd prize,Kent E. Gavin,1978
3,Not Specified,1978 Photo Contest,Humor,"01 January, 1977",F:\Temp\1978\Werner Rzehaczek,A lion tamer and a lion.,3rd prize,Werner Rzehaczek,1978
4,Not Specified,1978 Photo Contest,Nature,"01 January, 1977",F:\Temp\1978\Valery Koreshkov,A polar bear in the Moscow Zoo.,2nd prize,Valery Koreshkov,1978
5,Not Specified,1978 Photo Contest,Miscellaneous,"20 November, 1976",F:\Temp\1978\Yuri Belinsky,"The legendary Russian clown Karandash (Mikhail Rumyantsev) takes a walk with his dogs in Leningrad's Summer Gardens.

Yuri Belinsky made this photo during Karandash's Leningrad tour, a few weeks before his 75th birthday. After failing to photograph Karandash properly during his performances in the circus arena - the clown constantly tried to limit his time and possibilities - Karandash did agree to  do a photo shoot in the Summer Gardens with his dogs.",2nd prize,Yuri Belinsky,1978
6,Not Specified,1978 Photo Contest,Miscellaneous,"01 January, 1977",F:\Temp\1978\Valdis Brauns,Gaida and Zigurds Zirni,3rd prize,Valdis Brauns,1978
7,Not Specified,1978 Photo Contest,General News,"01 January, 1977",F:\Temp\1978\Sven-Erik Sjöberg,"Everyday life in South Africa, where the white minority of 15 percent rules over 26 million people.",2nd prize,Sven-Erik Sjöberg,1978
8,Not Specified,1978 Photo Contest,Miscellaneous,"01 January, 1977",F:\Temp\1978\Christian Dehon,Flight sergeant Tony Hughes leans from the open doorway of a Dakota during a parachute training-flight.,1st prize,Christian Dehon,1978
9,Not Specified,1978 Photo Contest,General News,"01 December, 1977",F:\Temp\1978\Sergey Vasiliev,"Woman giving birth in a maternity hospital in Chelyabinsk, Russia.",1st prize,Sergey Vasiliev,1978
10,Not Specified,1978 Photo Contest,Color Picture,"01 May, 1977",F:\Temp\1978\Vincent Mentzel,"Mongolian soldier and horse during a training to fight potential enemies on the steppe of Hohhot, Inner Mongolia, an autonomous region within the People's Republic of China.

In May 1977, Princess Beatrix and Prince Claus of the Netherlands visited China. The official program also included a visit to Inner Mongolia, which had only recently been opened up to foreign visitors",1st prize,Vincent Mentzel,1978
11,Not Specified,1978 Photo Contest,General News,"01 January, 1977",F:\Temp\1978\Susan McElhinney,President Carter slips on an icy walkway at the White House.,1st prize,Susan McElhinney,1978
12,Not Specified,1978 Photo Contest,General News,"01 January, 1977",F:\Temp\1978\Christian Dehon,Flight sergeant Tony Hughes leans from the open doorway of a Dakota during a parachute training-flight.,1st prize,Christian Dehon,1978
13,Not Specified,1978 Photo Contest,Feature Picture,"01 January, 1977",F:\Temp\1978\John H. White,Nuns offer spiritual support for prisoners.,3rd prize,John H. White,1978
14,Not Specified,1978 Photo Contest,Feature Picture,"01 January, 1977",F:\Temp\1978\Sven-Erik Sjöberg,"Everyday life in South Africa, where the white minority of 15 percent rules over 26 million people.",2nd prize,Sven-Erik Sjöberg,1978
15,Not Specified,1978 Photo Contest,Feature Picture,"01 December, 1977",F:\Temp\1978\Sergey Vasiliev,"Woman giving birth in a maternity hospital in Chelyabinsk, Russia.",1st prize,Sergey Vasiliev,1978
16,Not Specified,1978 Photo Contest,Daily Life,"01 January, 1977",F:\Temp\1978\Ken Sakamoto,Ten seconds to posterity.,3rd prize,Ken Sakamoto,1978
17,Not Specified,1978 Photo Contest,Arts and Sciences,"01 January, 1977",F:\Temp\1978\Imre Benkö,A ballet student.,1st prize,Imre Benkö,1978
18,Not Specified,1978 Photo Contest,Color Picture,"19 December, 1977",F:\Temp\1978\Hans Boeck,"The coronation of self-appointed Emperor Bokassa I (Jean Bedel Bokassa). Bokassa spent tens of millions of dollars of public money on his coronation, which included wearing costumes fashioned after Napoleon. Bokassa's previous title was 'President for Life'.",2nd prize,Hans Boeck,1978
19,Not Specified,1978 Photo Contest,News Feature,"01 January, 1977",F:\Temp\1978\Susan McElhinney,President Carter slips on an icy walkway at the White House.,1st prize,Susan McElhinney,1978
20,Not Specified,1978 Photo Contest,General News,"01 January, 1977",F:\Temp\1978\Sven-Erik Sjöberg,White minority and black majority.,2nd prize,Sven-Erik Sjöberg,1978
21,Not Specified,1978 Photo Contest,News Feature,"01 January, 1977",F:\Temp\1978\Sven-Erik Sjöberg,White minority and black majority.,2nd prize,Sven-Erik Sjöberg,1978
22,Not Specified,1978 Photo Contest,Color Picture,"01 January, 1977",F:\Temp\1978\Ute Mahler,An East German team works on the Druzhba oil pipeline.,3rd prize,Ute Mahler,1978
23,Not Specified,1978 Photo Contest,News Picture,"01 January, 1977",F:\Temp\1978\Ronald G. Bell,Defense Minister Fred Mulley falls asleep next to Queen Elisabeth during a RAF airshow.,1st prize,Ronald G. Bell,1978
24,Not Specified,1978 Photo Contest,News Feature,"19 August, 1977",F:\Temp\1978\John Downing,"A memorial service in Christ Church, Cockfosters (North London) for Elvis Presley, who died on 16 August 1977.",3rd prize,John Downing,1978
