,Title,Award,Category,Published Date,Stored Path,Description,Prize Level,Photographer,Award Year
0,Not Specified,2001 Photo Contest,General News,"01 January, 2000",F:\Temp\2001\Vladimir Velengurin,"January-February. Russian troops round up suspected rebels. The Russian campaign against the breakaway republic had been renewed in the autumn of 1999, and early in the new year the capital Grozny was taken. The Russians began clean-up operations known as 'zachistka'. Suspects, especially men without documents or with marks of fighting on their bodies, were arrested and taken to 'filtration camps' outside the towns. Here it was decided whether or not they belonged to rebel forces.",1st prize,Vladimir Velengurin,2001
1,Not Specified,2001 Photo Contest,General News,"22 February, 2000",F:\Temp\2001\Karel Prinsloo,"A man helps his wife across a river near Xai-Xai, north of the capital Maputo, past a bus that was swept away when a bridge collapsed. In January a cyclone hit Mozambique, causing water levels to rise six meters in 24 hours. Continuing rains led to a flood that was the worst to hit the area in thirty years. A quarter of arable land was lost, and damage was estimated at US $100 million. Hundreds of people who had taken refuge on a high bridge near Xai-Xai, north of the capital Maputo, were stranded when waters rose overnight.",2nd prize,Karel Prinsloo,2001
2,Not Specified,2001 Photo Contest,General News,"30 April, 2000",F:\Temp\2001\Vladimir Vyatkin,"Russian artillery firing on Chechen rebels in the mountains near the village of Engenoy during the Second Chechen War. By March the Russians were established in Chechnya, though groups of rebel fighters had consolidated position, mainly in mountain districts.",3rd prize,Vladimir Vyatkin,2001
3,Not Specified,2001 Photo Contest,Nature,"01 January, 2000",F:\Temp\2001\Bo Thomassen,"A traditional whaler harpoons a sperm whale in waters off the village. The men hunt using wooden boats and hand-held harpoons. They put their entire weight behind the harpoon, jumping on to the whale's back to spear it. This does not kill the whale. Instead, a number of boats harpoon the animal, and it swims around dragging the boats behind it until it is tired out. Then the men pull it alongside and kill it with knives. Whaling is not only a means of subsistence, but is part of the local belief and ceremonial system. The villagers are exempt from the international ban on whaling under clause that allows similar aboriginal communities to follow traditional practices.",1st prize,Bo Thomassen,2001
4,Not Specified,2001 Photo Contest,Others,"01 November, 2000",F:\Temp\2001\Stephan Vanfleteren,"A young landmine victim leaps across a stream near Bala Morghab, in the province of Badghis, Afghanistan. The young man was a Taliban soldier until he stepped on a mine three months previously, which made him useless as a combatant. He was then sent home village, where he tried to pick up the pieces of his life.

Stephan Vanfleteren: 'While the Taliban were in power in Afghanistan I was sent there by Médecins Sans Frontières to document the state the country was in after 20 years of war. At the time the west of the country was suffering from a severe drought, in addition to poverty, hunger and disease. In this village a group of children, most of whom had never seen a camera, followed us around. We all jumped across the stream, but initially the one-legged ex-soldier stayed behind. Everyone laughed when he finally jumped. As a father of three, I was touched when I heard I had won the Children’s Award.'
(World Press Photo retrospective Children's Jury exhibition, 2003)",Individual awards,Stephan Vanfleteren,2001
5,Not Specified,2001 Photo Contest,Nature,"11 June, 2000",F:\Temp\2001\Andrés Emilio Salinero,"A boy walks through a public bathing area. The town is a popular resort, attracting millions of visitors throughout the summer.",3rd prize,Andrés Emilio Salinero,2001
6,Not Specified,2001 Photo Contest,Nature,"17 December, 2000",F:\Temp\2001\Narelle Autio & Trent Parke,"Road kill: Kangaroos are common victims. Thousands of Australia's native animals are killed annually on the expanding network of roads crossing the outback. Housing developments and deforestation have already reduced natural habitats, and roads add a further hazard for local fauna.",1st prize,Narelle Autio & Trent Parke,2001
7,Not Specified,2001 Photo Contest,Nature,"01 January, 1992",F:\Temp\2001\Michel Denis-Huot,"A Yellow Baboon eating grains. Over the past decade it has become increasingly apparent to zoologists that not all primates are purely herbivorous. Baboons are skilled animal hunters, but are mainly opportunists, attacking vulnerable younger animals and stealing the prey of other predators. Whether or not a baboon eats meat appears to depend on the troop it is with.",2nd prize,Michel Denis-Huot,2001
8,Not Specified,2001 Photo Contest,Nature,"29 June, 2000",F:\Temp\2001\Jon Hrusa,"An African penguin soaked in bunker oil, attempts in vain to rid himself of the oil by preening. An oil spill following the sinking of the MV Treasure off Cape Town threatened colonies of African penguins, an endangered species. Over 40 per cent of the African penguin population lives on nearby Robben and Dassen islands. Around 12,000 volunteers from across the world joined in a rescue mission. By the end of the operation, nearly all the affected birds had been returned to the wild.",3rd prize,Jon Hrusa,2001
9,Not Specified,2001 Photo Contest,General News,"01 March, 2000",F:\Temp\2001\Dudley M. Brooks,"Hundreds of members of a religious cult died in an explosion in a church. The cult had predicted the end of the world for midnight on December 31, 1999. Members were told to sell their possessions and give the proceeds to the movement. On March 17 a bell summoned them to the church. Half an hour later an explosion was heard and a fire broke out, killing everyone in the building. Ugandan authorities issued arrest warrants for the cult leaders on charges of murder. Evidence of further mass deaths was found at other sites around the country. Officials found it difficult to assess the total number of victims, the final toll was given as between 500 and 1,000.",3rd prize,Dudley M. Brooks,2001
10,Not Specified,2001 Photo Contest,Nature,"13 August, 2000",F:\Temp\2001\Jacqueline Mia Foster,"Workers sun themselves on a slag heap in this Russian industrial town, north of the Arctic Circle. Built in the 1930s, Noril'sk has little vegetation, and toxic gases from its industries pollute the countryside for miles around. The workers are from Dazekstan, a republic far south on the Caspian Sea. Here their beach comprises waste products from the smelting of copper, nickel and cobalt.",2nd prize,Jacqueline Mia Foster,2001
11,Not Specified,2001 Photo Contest,General News,"13 October, 2000",F:\Temp\2001\Amit Shabi,An Israeli border policeman argues with a Palestinian in the Old City of Jerusalem. The man had been refused entry to the al-Aqsa mosque for Friday prayers during Ramadan. Israeli security forces prevented Palestinian men under the age of 45 from attending prayers following unrest in the West Bank and Gaza Strip.,2nd prize,Amit Shabi,2001
12,Not Specified,2001 Photo Contest,Daily Life,"12 March, 2000",F:\Temp\2001\Lara Jo Regan,"The Sanchez family at home in a Texas colonia. Ms Sanchez, an immigrant from Mexico, makes papier-mâché piñatas (decorative candy containers) to help support herself and her children.",1st prize,Lara Jo Regan,2001
13,Not Specified,2001 Photo Contest,Daily Life,"15 October, 2000",F:\Temp\2001\Haseon Park,Landscape in winter.,3rd prize,Haseon Park,2001
14,Not Specified,2001 Photo Contest,Daily Life,"01 August, 2000",F:\Temp\2001\Bruno Stevens,"A Russian soldier patrols the streets. By August conditions in Grozny were miserable and the population had halved. Food was hard to come by. The remaining residents, mostly women and children, attempted a return to ordinary life with no gas, electricity or running water. Distribution systems had collapsed, and finding food required disproportionate effort. People made risky trips to nearby villages and the neighboring republic of Ingushetia for provisions, and as winter approached the situation became critical. Russian soldiers kept up constant surveillance by day, but some rebel fighters had returned and moved through the city at night.",2nd prize,Bruno Stevens,2001
15,Not Specified,2001 Photo Contest,Daily Life,"01 February, 2000",F:\Temp\2001\Jodi Bieber,"Police apprehend and search a man in Hillbrow, Johannesburg, a quarter that is home to many illegal immigrants. Since the first South African democratic elections in 1994, there has been a marked increase in people from elsewhere in Africa making their way into the country. Around 180,000 illegal immigrants are deported annually. In February, police mounted Operation Crackdown to reduce crime levels and detain illegal migrants.",1st prize,Jodi Bieber,2001
16,Not Specified,2001 Photo Contest,Daily Life,"28 March, 2000",F:\Temp\2001\Julien Daniel,The Lubianka district.,3rd prize,Julien Daniel,2001
17,Not Specified,2001 Photo Contest,Daily Life,"06 November, 2000",F:\Temp\2001\Ed Kashi,"Maine Peters (90) dies in her farmhouse after a long battle with Alzheimer's and Parkinson's disease. She is attended by her husband Arden and Warren DeWitt, a close friend who shares the house and helps care for the elderly couple. Her son and daughter-in-law have come from Los Angeles. Maine was a patient of the Hospice Care Corporation, which helps people to die at home. Emphasis is put on comfort not remedy, on pain management rather than medical prolongation of life.",2nd prize,Ed Kashi,2001
18,Not Specified,2001 Photo Contest,Children's Award,"01 November, 2000",F:\Temp\2001\Stephan Vanfleteren,"A young landmine victim leaps across a stream near Bala Morghab, in the province of Badghis, Afghanistan. The young man was a Taliban soldier until he stepped on a mine three months previously, which made him useless as a combatant. He was then sent home village, where he tried to pick up the pieces of his life.

Stephan Vanfleteren: 'While the Taliban were in power in Afghanistan I was sent there by Médecins Sans Frontières to document the state the country was in after 20 years of war. At the time the west of the country was suffering from a severe drought, in addition to poverty, hunger and disease. In this village a group of children, most of whom had never seen a camera, followed us around. We all jumped across the stream, but initially the one-legged ex-soldier stayed behind. Everyone laughed when he finally jumped. As a father of three, I was touched when I heard I had won the Children’s Award.'
(World Press Photo retrospective Children's Jury exhibition, 2003)",Individual awards,Stephan Vanfleteren,2001
19,Not Specified,2001 Photo Contest,Arts and Entertainment,"01 May, 1999",F:\Temp\2001\Robert Huber & Stephan Vanfleteren,"On the Staten Island Ferry. The photographers spent three weeks crossing the USA as 'Elvis & Presley'. Along the way they photographed each other, with Presley (Vanfleteren) pictured in black-and-white and Elvis (Huber) in color.",3rd prize,Robert Huber & Stephan Vanfleteren,2001
20,Not Specified,2001 Photo Contest,Arts and Entertainment,"01 June, 1999",F:\Temp\2001\Christien Jaspars,"During the annual restoration festival, women converge on the mosque carrying water. The great mosque of Djenné is considered a masterpiece of traditional adobe architecture. Djenné itself is one of the oldest towns in Africa, and has been on UNESCO's World Heritage list since 1988. The re-plastering of the mosque is an annual event. Each year during the rainy season the thin outer layer is washed away, and has to be replaced to protect the building from deterioration.",2nd prize,Christien Jaspars,2001
21,Not Specified,2001 Photo Contest,Arts and Entertainment,"01 January, 2000",F:\Temp\2001\T.J. Lemon,"Every Saturday night, 'swankas' gather at Jeppe Hostel in downtown Johannesburg. They compete in a style contest for a prize that is a portion of pooled entrance fees. Smart suits, hats, and handkerchiefs in breast pockets are very much part of the image. Competitors are also judged on the moves and turns of their performance. A snappy American style was popular among black South Africans when the competitions began in the 1950s, and still characterizes swanka culture. Although they are poorly paid workers, swankas may invest in a number of expensive suits and shoes. Accessories, such as lapel brooches and tie-pins, are important, as are things that match: tie, socks and handkerchief. After the show, swankas don dustcoats and leave for the next venue.",1st prize,T.J. Lemon,2001
22,Not Specified,2001 Photo Contest,Arts and Entertainment,"04 January, 2000",F:\Temp\2001\Fred Squillante,"A video installation at the Wexner Center for the Arts. The installation, 'Clock' by Iñigo Manglo-Ovalle, took the form of a countdown clock running from January 1 2000 to the start of the millennium in 2001. Human portraits were substituted for digits on 16 monitors, representing year, month, day, hour, minute, second and fractions of a second.",3rd prize,Fred Squillante,2001
23,Not Specified,2001 Photo Contest,Arts and Entertainment,"01 March, 2000",F:\Temp\2001\Jordis Antonia Schlösser,A girl prepares to have her portrait taken in celebration of her 15th birthday. 'La fiesta del quince' traditionally marks a girl's initiation into womanhood. Her family will go to great lengths to ensure that she has a glamorous and memorable day.,2nd prize,Jordis Antonia Schlösser,2001
24,Not Specified,2001 Photo Contest,People in the News,"26 November, 2000",F:\Temp\2001\Antonio Zazueta Olmos,"A young boy hangs on the back of a truck during a funeral procession for Zyad Khalil Abu Jazr (22), who had been killed the day before during clashes with the Israeli army.",1st prize,Antonio Zazueta Olmos,2001
25,Not Specified,2001 Photo Contest,General News,"20 October, 2000",F:\Temp\2001\Reinhard Krause,"Palestinians attempt to escape Israeli tear gas during clashes. A month earlier, Likud Party leader Ariel Sharon had visited Jerusalem holy sites, including Temple Mount, venerated by both Jews and Muslims. The visit sparked off a spiral of violence in Gaza and the West Bank. Palestinian casualties included large numbers of young men and boys. Palestinians accused Israelis of deliberately targeting children, while Israel countered that children were being sent to the front line to get international sympathy.",1st prize,Reinhard Krause,2001
26,Not Specified,2001 Photo Contest,People in the News,"01 May, 2000",F:\Temp\2001\Paul Lowe,"Clothes from an exhumed grave are laid out in a village. Later, the garments would be shown to friends and family for clues as to the identity of the owner, a victim of ethnic cleansing. Eighteen people from this village were killed during a Serb raid in 1992. The Bosnian commission for missing persons is carrying out many such investigations to identify remains, but there are still thousands missing following the years of conflict.",2nd prize,Paul Lowe,2001
