,Title,Award,Category,Published Date,Stored Path,Description,Prize Level,Photographer,Award Year
0,Not Specified,2007 Photo Contest,General News,"06 August, 2006",F:\Temp\2007\Paolo Pellegrin,"The victim of an Israeli rocket attack lies in the main road of Tyre, Lebanon. Conflict had been sparked by the capture of two Israeli soldiers by the militant Islamist organization Hezbollah, in a cross-border raid three weeks earlier. Israel responded by bombing areas across southern Lebanon and in the southern suburbs of Beirut, which it said harbored Hezbollah militia and missile launchers.",1st prize,Paolo Pellegrin,2007
1,Not Specified,2007 Photo Contest,General News,"18 November, 2006",F:\Temp\2007\Jan Grarup,"Displaced people wait for food distribution near the village of Habile. Attacks by the Janjaweed, an Arab militia said to be backed by the Sudanese government, spread from the Darfur region of Sudan across the border to Chad. Janjaweed on horseback burnt the villages of black African farmers on both sides of the border, killing and raping inhabitants in a pattern of ethnic violence that has displaced hundreds of thousands.",2nd prize,Jan Grarup,2007
2,Not Specified,2007 Photo Contest,General News,"18 October, 2006",F:\Temp\2007\Daniel Aguilar,"A man stands tied to a lamppost after being caught by anti-government activists and accused of burglary. The sign reads ""Because I am a rat"" (slang for burglar).
A teachers' strike in June had grown into a wider stand-off with authorities, and calls for the resignation of the state governor. Activists gained control of the city center for some months. At the time this man was caught, only one public prosecutor's office was functioning.",3rd prize,Daniel Aguilar,2007
3,Not Specified,2007 Photo Contest,General News,"23 October, 2006",F:\Temp\2007\Zsolt Szigetváry,"An elderly woman watches demonstrators from the window of a tram. Demonstrators and police clashed in the Hungarian capital Budapest in the run-up to the 50th anniversary of the country's revolt against Soviet rule. On September 17 Hungarian Radio leaked a tape on which Prime Minister Ferenc Gyurcsány was heard admitting that the government had lied about the economy to secure re-election. The admission ignited general anti-government feeling. Demonstrators converged on the Hungarian parliament. Violence erupted when a group stormed the building of the state television, and were repelled by police with water cannon and tear gas.",1st prize,Zsolt Szigetváry,2007
4,Not Specified,2007 Photo Contest,General News,"28 January, 2006",F:\Temp\2007\Peter Agtmael,"An interpreter awaits the beginning of a raid. American soldiers conduct night raids on homes in Iraq, searching for suspected insurgents. The raids, sometimes carried out in conjunction with Iraqi security forces, were a common occurrence as insurgency increased during the year.",2nd prize,Peter Agtmael,2007
5,Not Specified,2007 Photo Contest,General News,"13 February, 2006",F:\Temp\2007\Moises Saman,"René Préval supporters celebrate near the Presidential Palace as unofficial word of his victory spreads. Haitians went to the polls in February, for the first elections since President Jean-Bertrand Aristide was ousted in 2004. The elections passed relatively calmly, though some violence erupted over a long delay in announcing results, and after early reports indicated that favorite René Préval had not reached the 50% of poll needed to prevent a March run-off. Later it was declared that Préval, a former ally of President Aristide, had indeed won with 51.15% of votes.",3rd prize,Moises Saman,2007
6,Not Specified,2007 Photo Contest,People in the News,"01 February, 2006",F:\Temp\2007\Oded Balilty,"A Jewish settler resists Israeli riot police enforcing a Supreme Court order to demolish nine homes in an outpost of the Amona settlement. Residents joined by thousands of other protesters raised barbed wire barriers to protect the houses and clashed violently with police. Over 200 people were injured, including 80 policemen. Following hours of confrontation, the settlers were dragged away and bulldozers moved in to begin the demolition.",1st prize,Oded Balilty,2007
7,Not Specified,2007 Photo Contest,Nature,"15 January, 2006",F:\Temp\2007\Fayez Nureldine,"A large flock of starlings flies over a park at sunset, looking for a place to roost for the night. Millions of the birds migrate annually to escape the northern European winter, seeking food sources further south along routes that appear to have evolved 10,000 years ago, after the last Ice Age. Some journeys span a third of the earth's circumference. It is not yet fully known how the birds navigate.",2nd prize,Fayez Nureldine,2007
8,Not Specified,2007 Photo Contest,Nature,"24 January, 2006",F:\Temp\2007\Jorgen Flemming,"Common buzzards fight over the body of a hare. In March, the country's first case of the deadly bird-flu strain H5N1 was confirmed in a wild common buzzard, and the birds accounted for a significant proportion of virus carriers detected later. The first outbreak of H5N1 avian influenza occurred among a poultry holding in Funen in June. The species of broad-winged raptor is present across most of Europe and extends into Asia.",3rd prize,Jorgen Flemming,2007
9,Not Specified,2007 Photo Contest,Nature,"05 March, 2006",F:\Temp\2007\Paul Nicklen,"Leopard seals are the second largest species of seal in the Antarctic. Their reputation for ferocity grew in 2003, when a leopard seal attacked and killed a British scientist, Kirsty Brown. The seals are certainly the top predators of Antarctic waters, but may not always be as aggressive as believed.",1st prize,Paul Nicklen,2007
