,Title,Award,Category,Published Date,Stored Path,Description,Prize Level,Photographer,Award Year
0,Not Specified,1991 Photo Contest,General News,"01 May, 1990",F:\Temp\1991\Therese Frare,"David Kirby (32) succumbs to AIDS after a three-year struggle against the disease and its social stigmas, as his father, sister and niece stand by. Kirby founded the Stafford Ohio AIDS Foundation, with the aim of educating people about AIDS prevention and working for the rights of those with AIDS. He spent the last two months of his life at Pater Noster House, an alternative community home in Columbus, for people with AIDS.",2nd prize,Therese Frare,1991
1,Not Specified,1991 Photo Contest,General News,"01 January, 1990",F:\Temp\1991\Wubbo Jong,"A Romanian soldier gets a warm greeting when he comes home after a long spell of uninterrupted duty in Bucharest, the scene of mass demonstrations and angry confrontations between political parties fighting for power after the revolution.",3rd prize,Wubbo Jong,1991
2,Not Specified,1991 Photo Contest,General News,"01 January, 1990",F:\Temp\1991\Frank Fournier,"A child ravaged by AIDS in his crib in the Victor Babès Hospital in Bucharest.
In Ceaucescu's Romania, procreation was stimulated and abortion and birth control forbidden. Unwanted babies often ended up in orphanages where, for want of a better method, they received blood transfusions to build them up.",1st prize,Frank Fournier,1991
3,Not Specified,1991 Photo Contest,General News,"01 January, 1990",F:\Temp\1991\Sacha Hartgers,"The new Nazis of former East Germany. Bavaria (Germany), where Hitler's birthday is celebrated, and Vienna (Austria), home of the party's unofficial international headquarters: Veterans, young Nazis and a Hitler look-alike attend the annual nationalist gathering.",2nd prize,Sacha Hartgers,1991
4,Not Specified,1991 Photo Contest,General News,"01 January, 1990",F:\Temp\1991\Hans-Jürgen Burkard,"The Memorial Park, set up by admirers.
The memory of Stalin, dead for 37 years, lives on.",3rd prize,Hans-Jürgen Burkard,1991
5,Not Specified,1991 Photo Contest,Nature,"01 January, 1990",F:\Temp\1991\Frans Lanting,"A bullfrog defends a stretch of water that was a dry expanse of sand just a few weeks before. When the rains come, the Okavango river meanders through Botswana, ending in the country's northern wilderness as the world's largest inland delta, bringing new life to a thirsty land.",3rd prize,Frans Lanting,1991
6,Not Specified,1991 Photo Contest,Nature,"01 February, 1990",F:\Temp\1991\Jean Guichard,"The lighthouse keeper casts a watchful eye at the waves. The February storm that raced across western Europe left floods and a trail of wreckage in its wake on land, besides being a great danger to those on sea.",2nd prize,Jean Guichard,1991
7,Not Specified,1991 Photo Contest,Nature,"01 January, 1990",F:\Temp\1991\Vincent Leloup,"A plant producing lamp-black, which is used to make rubber tires black, causes the town's pollution. Once an occupational hazard in the West, lead poisoning is a less obvious but major health hazard. People are regularly taken away to sanatoriums to recover from the effects of pollution.",1st prize,Vincent Leloup,1991
8,Not Specified,1991 Photo Contest,Nature,"01 January, 1990",F:\Temp\1991\Eric Valli,"At the mouth of the Lo Liam Cave, Ip pauses to greet a passing fishing boat.
Bird's nest soup has been a prized Chinese delicacy since the Ming dynasty. The coveted nests are made from the saliva of tiny swifts living in inaccessible sea caves along Thailand's southern archipelago. The harvest is big business and the nests are taken under armed escort to the mainland, to be sold for vast sums of money. The men who risk life and limb to gather 'the white gold of the caverns' have to scale dizzying heights to reach them.",2nd prize,Eric Valli,1991
9,Not Specified,1991 Photo Contest,Nature,"01 January, 1990",F:\Temp\1991\Marie Dorigny,"September-October. During the Vietnam war, between 1961 and 1970, the US Army sprayed the vegetation of South Vietnam with massive amounts of defoliants in order to reveal the hiding places of their enemy, the Vietcong. The most devastating to both man and environment, was 'Agent Orange' containing dioxin. It left a bitter legacy for the survivors in the form of malignant tumors, grossly deformed children and various forms of cancer. Vietnamese doctors have spent 15 years collecting data to prove that dioxin is the main culprit.",3rd prize,Marie Dorigny,1991
10,Not Specified,1991 Photo Contest,Nature,"01 January, 1990",F:\Temp\1991\Stephane Duroy,A young family has lunch in their garden with the town's biggest chemical plant and worst polluter as a neighbor. Bitterfeld has the reputation of being the most polluted town in Eastern Germany.,1st prize,Stephane Duroy,1991
11,Not Specified,1991 Photo Contest,General News,"01 January, 1990",F:\Temp\1991\Frank Fournier,"An abandoned child ravaged by AIDS in a Romanian orphanage.
Over a quarter of the children in Romanian orphanages are infected with AIDS. The cause is a lack of clean needles and the practice of giving under-nourished children transfusions of blood untested for AIDS contamination.",1st prize,Frank Fournier,1991
12,Not Specified,1991 Photo Contest,Arts and Entertainment,"01 January, 1990",F:\Temp\1991\Jean-Christian Bourcart,"Filmstars and film makers at the Cannes Film Festival: David Lynch presents his movie 'Young at Heart' at the Cannes Film Festival, for which he received a Golden Palm.",Honorable mention,Jean-Christian Bourcart,1991
13,Not Specified,1991 Photo Contest,Daily Life,"01 February, 1990",F:\Temp\1991\Jane Evelyn Atwood,"Life in a women’s prison camp in Perm, 1,300 km east of Moscow. Prisoners wash themselves and their uniform in the sauna once or twice a week.",2nd prize,Jane Evelyn Atwood,1991
14,Not Specified,1991 Photo Contest,Daily Life,"01 January, 1990",F:\Temp\1991\Anthony Suau,Life in rural Romania: A boar is about to mate with a neighboring sow.,1st prize,Anthony Suau,1991
