,Title,Award,Category,Published Date,Stored Path,Description,Prize Level,Photographer,Award Year
0,Not Specified,2006 Photo Contest,Daily Life,"15 February, 2005",F:\Temp\2006\Michal Novotny,"The chief of a lepers' community in eastern Liberia. Liberia's long-running civil war and subsequent political turmoil finally gave way to elections and relative stability in 2005. In the aftermath of the conflict, disabled people comprised some 16 percent of the population. There are an estimated 77,000 blind people, many of whom have lost their sight as a consequence of malnutrition, or through conditions that might easily not have led to blindness if tackled in time. Local attitudes are changing from the traditional perception of blindness being seen as the result of sorcery.",3rd prize,Michal Novotny,2006
1,Not Specified,2006 Photo Contest,General News,"30 October, 2005",F:\Temp\2006\David Guttenfelder,"Sabir Hussein Shah holds his son Zeeshan (9), who is being treated after having his arm amputated in a field hospital. The regional capital was close to the epicenter of an earthquake measuring 7.6 on the Richter scale, which had shaken the area three weeks previously. Around 70 percent of the city's buildings were destroyed. It was estimated that more than half of those injured throughout the region were children, crushed in their classrooms and homes.",1st prize,David Guttenfelder,2006
2,Not Specified,2006 Photo Contest,General News,"11 July, 2008",F:\Temp\2006\Andrew Testa,"A Bosnian boy prays over one of the 610 coffins stored at a factory in preparation for their burial on July 11, the tenth anniversary of the Srebrenica massacre, when Serbs killed more than 7,000 Muslim men and boys in ambushes and mass executions. The bodies in the coffins laid to rest in the commemoration ceremony ten years later had been exhumed from mass graves and identified by DNA testing. The search for mass graves is ongoing. Some 1,300 bodies had already been buried at the two-year-old memorial site.",2nd prize,Andrew Testa,2006
3,Not Specified,2006 Photo Contest,General News,"09 October, 2005",F:\Temp\2006\Rafiq Maqbool,"A wounded woman waits for medical help outside her collapsed home, in Indian-administered Kashmir. All of the houses in the village had been damaged by the earthquake, which struck near the Indian-Pakistan border the previous day, causing immense destruction across the region. Emergency services struggled to reach many remote villages in the mountainous terrain, and landslides caused by aftershocks made the situation even more difficult. Early relief efforts were spasmodic, with civilians assisting in efforts by government, the military and aid organizations.",3rd prize,Rafiq Maqbool,2006
4,Not Specified,2006 Photo Contest,General News,"14 August, 2005",F:\Temp\2006\Uriel Sinai,"Soldiers arrest a settler as activists try to prevent the entry of removal containers into Neve Dekalim, the largest settlement in the Gaza Strip. In August, Israel brought an end to its 38-year occupation of the Gaza Strip. Under Israeli prime minister Ariel Sharon's disengagement plan, some 8,500 settlers were withdrawn from land seized during the 1967 Six-Day War. About half the settlers left voluntarily. Those who remained were given until midnight on August 16 before facing forcible eviction by the Israeli army. The hard-liners were joined by supporters from Israel and the West Bank.",1st prize,Uriel Sinai,2006
5,Not Specified,2006 Photo Contest,General News,"01 May, 2005",F:\Temp\2006\Seamus Murphy,A Palestinian man lowers himself into a 12m-long shaft leading to a network of tunnels. Palestinians use a system of tunnels beneath the Gaza-Egyptian border for travel and arms smuggling. Both the Israeli Defense Force and the Palestinian police have moved to uncover tunneling activity.,2nd prize,Seamus Murphy,2006
6,Not Specified,2006 Photo Contest,General News,"10 January, 2005",F:\Temp\2006\David Butow,"The province of Aceh was one of the areas worst affected by the tsunami that followed a massive undersea earthquake in the Indian Ocean on December 26, 2004. Over 70 percent of the inhabitants of some coastal villages in Aceh lost their lives. In Indonesia as a whole, more than 130,000 people were killed, and over 500,000 made homeless. Aid agencies faced almost insurmountable logistical problems in their efforts to reach those affected over washed-out roads and bridges.",3rd prize,David Butow,2006
7,Not Specified,2006 Photo Contest,Nature,"12 January, 2005",F:\Temp\2006\Halden Krog,"A fishing boat lies in the middle of a rice paddy some six kilometers from the coast, near Banda Aceh, weeks after the December 2004 tsunami struck the region. Fishing was an important part of local economies throughout the affected region and many had their means of livelihood destroyed. Not only were boats wrecked, but marine fish stocks were depleted. Millions of fish were swept ashore by the wave and others were unable to survive in an ocean where the ecosystem had been severely disrupted.",3rd prize,Halden Krog,2006
8,Not Specified,2006 Photo Contest,Nature,"01 September, 2005",F:\Temp\2006\Pål Hermansen,"A polar bear eats a seal on an ice flow near the Monaco glacier. Polar bears feed primarily on seals, in the summer months hunting those basking on ice flows as they depend on a frozen platform from which to tackle their prey. In the summer of 2005 there was very little ice in the area north of Svalbard and the bears congregated in areas where glaciers reached open water. Polar bears are a potentially threatened species. They have been protected by severe restrictions on hunting throughout the Arctic since 1973 and the population in Svalbard has grown from a low of 1,000 to around 3,000. However, scientists are now worried about the effects of pollution and global warming on the animals' feeding patterns.",2nd prize,Pål Hermansen,2006
9,Not Specified,2006 Photo Contest,Nature,"05 December, 2005",F:\Temp\2006\Kieran Dodds,"Every year an estimated eight million straw-colored fruit bats (Eidolon helvum) are among the seven different bat species that arrive in the abundant Kasanka National Park in October. Despite the scale of the migration little is known about where the bats come from or where they go. Satellite transmitters have been placed on four animals to trace their movements. Early data show that they travel thousands of kilometers after departing Zambia, in search of food.",1st prize,Kieran Dodds,2006
10,Not Specified,2006 Photo Contest,Arts and Entertainment,"24 November, 2005",F:\Temp\2006\Shayne Robinson,"A young dancer exercises at the barre during a ballet class. Dance mistress Penny Thloloe runs classes not only for the children's enjoyment, but also in the hope that ballet might provide a ticket out of the township for some of her students, as it did once for her. In the apartheid years Penny got the chance to study ballet at a semi-private school, won a scholarship to London and was later a founder dancer in the Ballet Theatre Afrikan. Alexandra has over 60 percent unemployment and many of its children orphaned by Aids. Penny had to go to some lengths to explain that classes were entirely free of charge and that some students might go on to earn money by dancing. Over 1,000 children came to her first audition, of which 37 were selected to begin classes in January.",1st prize,Shayne Robinson,2006
11,Not Specified,2006 Photo Contest,Nature,"27 October, 2005",F:\Temp\2006\Daniel Beltrá,"Big river boat trapped on a sand bank east of Barreirinha.
The Amazon region experienced its worst drought in many decades. Low water levels stranded river-life and boats. Those communities who relied on river transport were isolated and had to depend on airlifts for supplies. Greenpeace blamed the drought on global warming and deforestation, claiming that forest burning had raised temperatures and prevented cloud formation. Brazilian government meteorologists said the dry weather had been caused by unusually high temperatures in the Atlantic Ocean and also linked it to the year's devastating hurricanes.",3rd prize,Daniel Beltrá,2006
12,Not Specified,2006 Photo Contest,People in the News,"01 March, 2005",F:\Temp\2006\Sven Torfinn,"Grieving relatives surround the corpse of five-year-old Vani Vamuliya, who died of dysentery in March. Vani's last days were spent in a camp for internally displaced persons in Tche. Nearly four million people are believed to have perished over six years of violence in the Democratic Republic of Congo, in one of the bloodiest conflicts since World War II. Government forces, supported by Angola, Namibia and Zimbabwe were pitted against rebels supported by Uganda and Rwanda. Most of the casualties were women and children, and most died from starvation or disease. Although a peace deal was signed in 2003, militia violence continued, especially in the east of the country. In the weeks before Vani died, some 13,000 people sought refuge in the camp at Tche.",1st prize,Sven Torfinn,2006
13,Not Specified,2006 Photo Contest,Nature,"01 February, 2005",F:\Temp\2006\Massimo Mastrorillo,"Destroyed palm trees line near Banda Aceh two months after the massive tsunami that swept over the area. It is estimated that the height of the wave exceeded 15m when it hit the shore. Almost all buildings, trees and vegetation around Lhoknga were washed away. Low-lying agricultural land behind the town remained under salt water for four days after the tsunami, with severe consequences for farmers. In some places nearly all of the sand on the beach was removed by the wave.",1st prize,Massimo Mastrorillo,2006
14,Not Specified,2006 Photo Contest,Daily Life,"25 September, 2005",F:\Temp\2006\Tamas Dezso,"Boys kick-boxing on the main street of a village where rich gypsies build grand houses. The houses are simply a display of their wealth, often left standing empty. Dictatorship and nationalism isolated Romania from Western Europe for decades. The country missed the first round of European Union expansion into Eastern Europe in 2004, as it had failed to implement sufficient democratic and market reforms. The European Commission later noted an improvement but wanted to see tighter controls on standards of food hygiene and a rooting out of corruption. Romania faced natural disasters as well as economic hardship, as it was struck by avian flu and by floods that affected some two-thirds of the country.",2nd prize,Tamas Dezso,2006
15,Not Specified,2006 Photo Contest,Arts and Entertainment,"26 December, 2005",F:\Temp\2006\Xin Zhou,"Five thousand 'kong ming' lamps are released into the sky in a commemoration ceremony one year after the December 2004 tsunami. The lamps symbolized people killed in Thailand in the disaster. They are part of an ancient local tradition in which the lanterns are not only a memorial for the souls of the dead, but help give them passage to heaven. Khao Lak was the area of Thailand worst hit by the tsunami. In twelve countries around the Indian Ocean the tsunami caused well over 200,000 deaths and displaced millions of people. Memorial events reflecting the different cultures affected by the disaster were held throughout the region.",2nd prize,Xin Zhou,2006
16,Not Specified,2006 Photo Contest,Daily Life,"01 January, 2005",F:\Temp\2006\G.M.B. Akash,"A 12-year old child laborer in a textile factory in Narayanganj, Bangladesh, is beaten by the owner for not completing his work on time. The boy works for ten hours a day and earns around one US dollar.

UNICEF estimates that some 3.3 million children, one-fifth of the country's labor force, are employed in Bangladesh. This is despite efforts in the 1990s to curb child labor in the garment industry. Many children are forced into hazardous occupations in painting or engineering workshops, or in tanneries that use dangerous chemicals. On average a child laborer gets 60 taka (less than US$ 1) a day, about one third of the adult rate. In addition, factory owners prefer child workers because they are able to keep the workplace free from trade unionism. Early employment also deprives the children of opportunity for education, thus preventing them from finding a way out of low-paid occupations.",3rd prize,G.M.B. Akash,2006
17,Not Specified,2006 Photo Contest,Daily Life,"01 October, 2005",F:\Temp\2006\Marcus Bleasdale,"Street children enjoy a shower in a care center. Food and lodging, as well as basic schooling, are offered to the children in exchange for light labor.
Conflict, internal displacement, HIV/AIDS, and poverty contribute to the rising number of children who live and work on the streets. An estimated 30,000 street children live in Kinshasa, with tens of thousands more in other urban areas around the country. Many of them have been cast out of home by their parents, having been accused of witchcraft. They are blamed for the family's economic ills or the death of a relative from an AIDS-related illness. Once in the streets, children face physical and sexual abuse from older children, adults, and sometimes also from police and the military.",2nd prize,Marcus Bleasdale,2006
