,Title,Award,Category,Published Date,Stored Path,Description,Prize Level,Photographer,Award Year
0,Not Specified,2004 Photo Contest,Daily Life,"01 January, 1995",F:\Temp\2004\Alexander Nicholson,"Stacie (31) and Tom (41) like to wear rubber as a second skin, and to take photographs of each other. The people, activities and fetishes represented here are not part of an overt, inner-city transgressive sexual scene, but a more private, suburban realm.",3rd prize,Alexander Nicholson,2004
1,Not Specified,2004 Photo Contest,General News,"28 March, 2003",F:\Temp\2004\Yuri Kozyrev,"A local sheikh arrives to receive instructions on how to carry out guerilla war in the provinces at the beginning of the Iraq War. 

A long, ongoing stand-off with Iraq came to a head when a coalition of British and American forces attacked the country; the initial offensive comprised a pre-dawn bombing raid on Baghdad on March 20. This was followed by an advance of ground troops across the south of the country, and an extensive 'shock and awe' bombing campaign on the capital and other strategic cities. The Americans said they targeted sites identified as having military significance, or as possibly sheltering the Iraqi leader Sadam Hussein. By April 9, US forces had reached central Baghdad. Saddam Hussein's grip on the city was broken, but he and leading members of the ruling Baath Party had disappeared - the Iraqi leader would not be captured until December 14. The Americans abolished the Baath party and established an interim Governing Council (IGC), which received cautious backing from the UN Security Council.",1st prize,Yuri Kozyrev,2004
2,Not Specified,2004 Photo Contest,General News,"27 November, 2003",F:\Temp\2004\Jerry Lampen,"Manal Al Simiri, the wife of Palestinian Osama Al Simiri is comforted by relatives as her husband's body is taken from their home, near the Kfar Darom Jewish settlement. He was one of three men, all belonging to the same family, killed by Israeli soldiers as they fled in a car following a lengthy pursuit on foot. Israeli military officials said the soldiers had given chase after seeing a group of Palestinian militants approach a road used by soldiers and settlers.",1st prize,Jerry Lampen,2004
3,Not Specified,2004 Photo Contest,General News,"22 March, 2003",F:\Temp\2004\Moises Saman,"An Iraqi man suffering from severe burns recuperates in the Al-Yarmuk Teaching Hospital, two days after the onset of US bombing of the city in March. Immediately after the first attacks, the Iraqi Ministry of Information took all foreign journalists present in Baghdad on a tour of several hospitals in the city in order to demonstrate casualties, claiming that only civilian targets had been hit. The ministry set the toll at over 200 injured. Reports of a shortage of supplies and medical staff followed.",2nd prize,Moises Saman,2004
4,Not Specified,2004 Photo Contest,General News,"30 October, 2003",F:\Temp\2004\Stefan Zaklin,"A man in Tikrit, Iraq, detained by US soldiers kneels in his yard before being taken away for questioning. 

American forces had conducted a pre-dawn raid that targeted men suspected of planning and carrying out attacks on coalition forces. Although the army had moved quickly on Baghdad earlier in the year, encountering scant resistance - by October soldiers were finding it increasingly difficult to keep order, and dozens had been killed in bombings carried out by insurgents. By the end of the year more US soldiers had died as a result of guerilla activity than in the initial phase of the conflict, and the US-backed Interim Governing Council (IGC) unveiled plans for an accelerated transfer to Iraqi control.",3rd prize,Stefan Zaklin,2004
5,Not Specified,2004 Photo Contest,General News,"01 January, 2003",F:\Temp\2004\Kai Wiedenhöfer,"The eight-meter-high section around the Palestinian town of Qalqilya (pop. 40,000) was conceived as a 'sniper wall' to prevent gun attacks against Israeli motorists, and has one checkpoint. In 2002 Israel began to construct a 700km-long barrier in the West Bank saying that it was designed to stop suicide bombers. Palestinians complained that the barrier was illegal and that its route cut off hundreds of farmers and traders from their land and means of economic survival.",2nd prize,Kai Wiedenhöfer,2004
6,Not Specified,2004 Photo Contest,Nature,"07 September, 2002",F:\Temp\2004\Olivier Grunewald,"The symmetrical Mount Kronotskiy is one of the 200 volcanoes on the Kamchatka peninsula, which presents a landscape of geysers, boiling lakes and active volcanoes.",2nd prize,Olivier Grunewald,2004
7,Not Specified,2004 Photo Contest,Nature,"06 January, 2003",F:\Temp\2004\Mark Zaleski,"A Department of Forestry helicopter drops water on a raging brushfire near Goose Creek Golf Club in Riverside County. Over 1,000 acres were burned. A number of homes were threatened, but none was destroyed and no lives were lost. Dry conditions and high winds in the state led to major wildfires later in the year, when thousands of acres were scorched, homes were destroyed and President Bush declared parts of Southern California a disaster area.",1st prize,Mark Zaleski,2004
8,Not Specified,2004 Photo Contest,Nature,"04 December, 2003",F:\Temp\2004\Gérard Julien,"Two horses take refugee on higher ground around a farm cottage, after heavy flooding near the town of Agde. More than 27,000 people were evacuated in the region after a week of torrential rains and floods that claimed at least six lives. The hardest hit regions were those of the Gard, around the city of Nîmes and the Hérault around Montpellier.",2nd prize,Gérard Julien,2004
9,Not Specified,2004 Photo Contest,Nature,"01 July, 2003",F:\Temp\2004\Jon Lowenstein,Clouds gather over Lake Michigan and the city of Chicago before a summer thunderstorm.,3rd prize,Jon Lowenstein,2004
10,Not Specified,2004 Photo Contest,Nature,"20 October, 2002",F:\Temp\2004\Paul Nicklen,"After four years at sea, massive wild Atlantic salmon return to one of the few remaining healthy rivers in Eastern Canada. As wild Atlantic salmon populations falter, salmon farming is on the increase globally, with over 274 million farmed fish present in the world's waters. Pound for pound, more pesticides and antibiotics are used than in any other livestock industry, having an impact on both human health and the environment. The waste from a large farm can be equivalent to a town with a population of 50,000 dumping sewage directly into the sea. Diseases and sea lice transfer quickly between fish packed tightly in pens, and many farmed salmon escape into the wild, spreading infection. It is estimated that over 500,000 farmed salmon escape each year in Norway alone. They breed in the wild, ultimately lowering the gene pool of wild salmon. In the US, Atlantic salmon is listed as critically endangered.",1st prize,Paul Nicklen,2004
11,Not Specified,2004 Photo Contest,Daily Life,"17 May, 2002",F:\Temp\2004\Erik Refner,"A 1950s Pontiac roars into town. Devotees of rock-and-roll retro gather for a 'Hemsby Rock 'n' Roll Weekender'. The festivals take place twice a year, in May and October, and can lay claim to being the biggest rock-and-roll lifestyle events in Europe, attracting thousands of fans from all over the world. Hemsby is chosen as a location as the village has changed little in the past 50 years. The 'Weekenders' last five days and nights and include live rockabilly music and other events that rekindle the spirit of the 1950s.",2nd prize,Erik Refner,2004
