,Title,Award,Category,Published Date,Stored Path,Description,Prize Level,Photographer,Award Year
0,Not Specified,1988 Photo Contest,Nature,"01 January, 1987",F:\Temp\1988\Valery Hache,"A hopeless attempt to scare away a cloud of more than a million starlings. The birds invaded the village every afternoon, until the situation became untenable and they had to be destroyed.",3rd prize,Valery Hache,1988
1,Not Specified,1988 Photo Contest,Nature,"01 January, 1987",F:\Temp\1988\Eric Valli,"Mani Lal (63) is the head of a Gurung village in the foothills of the world's highest peaks. As did his father, a shaman priest, he travels to the Himalayan ravines every spring and autumn to collect the wild honey of 'apis dorsata', a giant bee. Mani Lal is the last of his village to have mastery of the technique.",1st prize,Eric Valli,1988
2,Not Specified,1988 Photo Contest,Nature,"01 January, 1987",F:\Temp\1988\Ron Sanford,Arctic brown bears expertly catch 'sockeye' salmon after lying in wait for the fish to jump upstream.,2nd prize,Ron Sanford,1988
3,Not Specified,1988 Photo Contest,Arts and Entertainment,"01 January, 1987",F:\Temp\1988\Eric Preau,"Artists Laura de Nercy and Bruno Dizien recreate their choreography 'The Knee Hollow', with a fully equipped bathroom suspended as decor on a vertical rock face. A cableway was used to transport sections of the set - a fully equipped bathroom - installed by a 25-strong team halfway up the 500m gorge.",Honorable mention,Eric Preau,1988
4,Not Specified,1988 Photo Contest,News Feature,"08 December, 1987",F:\Temp\1988\Tim Clary,US President Ronald Reagan and Soviet leader Mikhail Gorbachev reach out to shake hands at the White House after signing the nuclear arms reduction treaty to eliminate medium- and short-range nuclear missiles in Europe and Asia.,1st prize,Tim Clary,1988
5,Not Specified,1988 Photo Contest,News Feature,"01 January, 1987",F:\Temp\1988\Harald Schmitt,"The Herald of Free Enterprise, a British ferry on its way to Great Britain, capsized shortly after leaving the harbor of Zeebrugge. About 200 passengers perished, and it took many weeks to salvage the ship.",3rd prize,Harald Schmitt,1988
6,Not Specified,1988 Photo Contest,Nature,"01 October, 1987",F:\Temp\1988\George Rose,"Near Whittier, a narrow cloud of dust bursts from a fault line in the earth's crust. Registering 6.1 on the Richter scale, the earthquake struck fear into people's hearts and left a trail of destruction.",2nd prize,George Rose,1988
7,Not Specified,1988 Photo Contest,News Feature,"01 January, 1987",F:\Temp\1988\Carlos Humberto TDC,"Just 30km from the center of Rio de Janeiro three million people live in La Baixada Fluminense, an area the United Nations considers the most violent in the world. This is the hunting ground of death squads, also known as vigilantes, who can be hired to kill rivals and criminals. Displaying mutilated bodies is their trademark, and unofficially they are known to consist of off-duty policemen. When they started operating some decades ago, the squads relieved the overloaded legal system, but today they operate indiscriminately. Between March and August they killed 1,200 people.",1st prize,Carlos Humberto TDC,1988
8,Not Specified,1988 Photo Contest,Nature,"01 January, 1987",F:\Temp\1988\Jim Brandenburg,"Illuminated by nature's own spotlight, the leader of a wolf pack watches over his territory from the top of an ice-covered mountain.",3rd prize,Jim Brandenburg,1988
9,Not Specified,1988 Photo Contest,Nature,"01 January, 1987",F:\Temp\1988\Jim Brandenburg,A male wolf jumps across ice floes in search of food that might have washed up.,1st prize,Jim Brandenburg,1988
10,Not Specified,1988 Photo Contest,Daily Life,"01 January, 1987",F:\Temp\1988\Thomas Ernsting,"Johanna, Luise and Wilhelmine (pictured with their dog Flocki) run a farm together. Most of their day is taken up with household and farming chores, but there is also time for leisure.",1st prize,Thomas Ernsting,1988
11,Not Specified,1988 Photo Contest,Humor,"01 January, 1987",F:\Temp\1988\David Graves,"On the set of a silent film written by English comedian Eric Sykes, who also played one of the pallbearers (second from left). The rain comes out of hose-pipes - the scene was shot on a cloudless summer day.",1st prize,David Graves,1988
12,Not Specified,1988 Photo Contest,General News,"01 January, 1987",F:\Temp\1988\Harald Schmitt,"The Herald of Free Enterprise, a British ferry on its way to Great Britain, capsized shortly after leaving the harbor of Zeebrugge. About 200 passengers perished, and it took many weeks to salvage the ship.",3rd prize,Harald Schmitt,1988
13,Not Specified,1988 Photo Contest,General News,"08 December, 1987",F:\Temp\1988\Tim Clary,US President Ronald Reagan and Soviet leader Mikhail Gorbachev reach out to shake hands at the White House after signing the nuclear arms reduction treaty to eliminate medium- and short-range nuclear missiles in Europe and Asia.,1st prize,Tim Clary,1988
14,Not Specified,1988 Photo Contest,Daily Life,"01 January, 1987",F:\Temp\1988\Jane Evelyn Atwood,"The last four-and-a-half months of AIDS patient Jean-Louis (43).
He was the first person in France who allowed himself to be photographed during the final stages of his illness, wishing to inform people of the realities of a devastating and destructive disease, which was ignored and sometimes even denied in France at the time. Jean-Louis died on 27 November 1987.",3rd prize,Jane Evelyn Atwood,1988
