,Title,Award,Category,Published Date,Stored Path,Description,Prize Level,Photographer,Award Year
0,Not Specified,1995 Photo Contest,General News,"01 September, 1994",F:\Temp\1995\Garo Lachinian,"A boy swims out to a raft leaving Cojimar beach for a final farewell to his father and brothers. The promise of freedom and prosperity coupled with the desperate situation at home caused tens of thousands of Cubans to take to the sea in an attempt to reach Florida, 150km across the water. When Fidel Castro lifted Cuba's tight travel restrictions in August the exodus reached a peak, with some 2,000 departures a day. Using hastily built, rickety vessels, countless refugees drowned in the shark-infested seas. The influx of Cubans into the US became a major problem for President Clinton. In early September he authorized direct talks to be held in New York, which resulted in an agreement designed to stem the tide of refugees.",1st prize,Garo Lachinian,1995
1,Not Specified,1995 Photo Contest,Nature,"01 January, 1994",F:\Temp\1995\François Le Diascorn,"In 1989 the great nave came alive with a spectacular sound and light show. The Galerie de Zoologie, a collection of preserved animals, finds its origin in the 19th-century fashion of displaying an exotic, stuffed mammal as a status symbol. A vast, monumental building, it provided an appropriate setting for the giraffes and elephants sent there when they were no longer in vogue. In time, it became home to some 80,000 birds and mammals, a million fish and countless invertebrates. By the 1960s, when the exhibits had cracked and crumbled, the public had moved on to other amusements and the gallery had to close. But in the summer of 1994 the new Galerie d'Evolution reopened, and provides a contemporary context for the zoology museum. The restoration of the animals was a massive project, but the inhabitants have now returned, a fresh glint in their eye and a new shine on their fur or feathers.",3rd prize,François Le Diascorn,1995
2,Not Specified,1995 Photo Contest,Nature,"01 January, 1994",F:\Temp\1995\Olivier Grunewald,A giant leatherback turtle.,2nd prize,Olivier Grunewald,1995
3,Not Specified,1995 Photo Contest,Nature,"01 January, 1994",F:\Temp\1995\Cipriano Pastrano Delgado,"With their razor-sharp incisors rats can tackle any prey without losing a morsel. The human population of a modern city is outnumbered three to one by rats. Underneath the city streets they move around their own dark, humid labyrinth of sewers, cellars, pipes and air ducts.",1st prize,Cipriano Pastrano Delgado,1995
4,Not Specified,1995 Photo Contest,General News,"01 July, 1994",F:\Temp\1995\James Nachtwey,"The bodies of cholera victims are lined up by the side of a road near Kibumba, the largest refugee camp in Zaire. 

In an attempt to escape from the civil war tearing their country apart, about a quarter of the Rwandan population crossed the border into Zaire, where hunger and disease awaited them. Hutu refugees set up vast encampments in the plains below the volcanoes outside the town of Goma. Within days, the refugee camps were hit by a cholera epidemic. Humanitarian organizations established cholera clinics to try stop the spread of the fatal disease.",3rd prize,James Nachtwey,1995
5,Not Specified,1995 Photo Contest,General News,"01 December, 1994",F:\Temp\1995\Paul Lowe,"A spiritual leader performs the 'Zikra' religious dance. One of more than 30 Muslim minorities, the Chechens have their own rituals. Yeltsin's attempts to subdue the rebel republic of Chechnya started with a show of strength followed by an ultimatum in December. When that didn't work, the Russian army bombed the capital of Grozny and surrounded it with tanks. The Russian invasion of Grozny was repeatedly rebuffed by the separatists, who were greatly outnumbered and had to buy their own inferior weapons. The largest Russian military operation since the Afghan war claimed many casualties among soldiers, rebels and civilians.",2nd prize,Paul Lowe,1995
6,Not Specified,1995 Photo Contest,General News,"01 July, 1994",F:\Temp\1995\Tom Stoddart,"Some people cover their faces because they mistakenly assume that cholera is transmitted through the air. Chaos and suffering in the border area near Goma, where over a million Rwandans have sought sanctuary from the horrendous civil war in their own country. The Red Cross erected tents in this area for 4,000 abandoned children in dire need of help. Hospital facilities had not yet been established and without the equipment to drill wells or dig latrines, little could be done to stop the cholera epidemic spreading. Within 24 hours of the first case being confirmed, more than 800 people died of the disease.",1st prize,Tom Stoddart,1995
7,Not Specified,1995 Photo Contest,General News,"17 October, 1994",F:\Temp\1995\David Leeson,"A family braves the flood water to escape from their home. Tannie Shannon (49) carries his 11-month-old granddaughter Andrea while his wife Francis keeps hold of Amadeus, their old English sheepdog.",3rd prize,David Leeson,1995
8,Not Specified,1995 Photo Contest,General News,"01 June, 1994",F:\Temp\1995\James Nachtwey,"A Hutu man at a Red Cross hospital in Nyanza, Rwanda. His face was mutilated by the Hutu 'Interahamwe' militia, who suspected him of sympathizing with the Tutsi rebels.
Liberated from a nearby Hutu camp, where mainly Tutsis were incarcerated, starved, beaten, and killed, this man did not support the genocide and was thus subjected to the same treatment. Starved and attacked with machetes, he had managed to survive, though he was unable to speak and could barely walk or swallow when this photo was made.
The animosity between the Hutu and Tutsi population groups in Rwanda had been simmering for decades. In April 1994, Hutu President Juvénal Habyarimana’s death in a plane crash near the capital of Kigali sparked murderous attacks on the Tutsi minority and Hutu moderates. The situation deteriorated further when the mainly Tutsi rebels of the Rwandan Patriotic Front (RPF) started pushing south from their stronghold in northern Rwanda. A mass exodus of people trying to escape excessive violence was underway by July.",2nd prize,James Nachtwey,1995
9,Not Specified,1995 Photo Contest,Arts and Entertainment,"01 January, 1994",F:\Temp\1995\Robert Pingree Thayer,"At a fashion show for autumn collections, top designer Oscar de la Renta peers out from the wings of the catwalk.",1st prize,Robert Pingree Thayer,1995
