,Title,Award,Category,Published Date,Stored Path,Description,Prize Level,Photographer,Award Year
0,Not Specified,1975 Photo Contest,Humor,"01 April, 1974",F:\Temp\1975\Ian Bradshaw,Streaker Michael O'Brien is arrested at an international rugby match between England and France.,1st prize,Ian Bradshaw,1975
1,Not Specified,1975 Photo Contest,Organized News,"01 January, 1974",F:\Temp\1975\Peter Mitchell,A marine replaces the portrait of the president at the US embassy.,1st prize,Peter Mitchell,1975
2,Not Specified,1975 Photo Contest,News Feature,"01 January, 1974",F:\Temp\1975\Yuri Ustinov,"NASA astronaut Thomas P. Stafford and Soyuz commander Alexei Leonov during a training session in Moscow in preparation of the Apollo-Soyuz Test Project flight, the first joint U.S.-Soviet space mission. The flight, which would take place in July 1975, marked the end of the Space Race between the United States and the Soviet Union that had started in 1957.",3rd prize,Yuri Ustinov,1975
3,Not Specified,1975 Photo Contest,News Feature,"01 November, 1974",F:\Temp\1975\Nancy Moran,A soldier on patrol.,2nd prize,Nancy Moran,1975
4,Not Specified,1975 Photo Contest,News Feature,"01 April, 1974",F:\Temp\1975\Ken Regan,"US Senator Ted (Edward) Kennedy and his son in the Kremlin.

In April 1974, Edward Kennedy traveled to the Soviet Union to meet Soviet leader Leonid Brezhnev. He gave a speech at Moscow State University, met with Soviet dissidents and secured an exit visa for the famous Russian cellist Mstislav Rostropovich.

Ken Regan, who accompanied Ted Kennedy to the Soviet Union, made this photo after a lunch meeting with Brezhnev and members of the Supreme Soviet, when Kennedy and Teddy Jr. walked back through the halls of the Kremlin. In an 2011 interview with Culture Brats, Regan said: 'He and his son were walking down the hall and his son, Teddy Jr., had his leg amputated from the knee down maybe three months before. And I just said to myself, ""Let me stop and have them go past me."" They went past me and here they were, the two of them all alone in this hallway. You could see his son's leg bent inward from the operation, and he had a cane. And that was the moment. That picture became iconic, and won first prize at the World Press Contest, and ultimately appeared in both Time and Life magazines.'",1st prize,Ken Regan,1975
5,Not Specified,1975 Photo Contest,Nature,"01 January, 1974",F:\Temp\1975\Hannu Hautala,"Two's a company, three's a crowd.",3rd prize,Hannu Hautala,1975
6,Not Specified,1975 Photo Contest,Humor,"01 January, 1974",F:\Temp\1975\Mike Maloney,Queen Elizabeth II is amused.,3rd prize,Mike Maloney,1975
7,Not Specified,1975 Photo Contest,Humor,"01 January, 1974",F:\Temp\1975\Rafik Nagiyev,"A father is presented with his newborn child in a hospital in Baku, Azerbaijan.",2nd prize,Rafik Nagiyev,1975
8,Not Specified,1975 Photo Contest,General News,"01 January, 1974",F:\Temp\1975\Gérard Klijn,The Resurrection of Democracy. The first free elections in Greece after seven years of dictatorship.,3rd prize,Gérard Klijn,1975
9,Not Specified,1975 Photo Contest,General Features,"01 May, 1974",F:\Temp\1975\Irena Giedraitiene,"Two brothers, who got married on the same day, enjoy the sunset with their brides on the pier of Palanga, Lithuania.",1st prize,Irena Giedraitiene,1975
10,Not Specified,1975 Photo Contest,General News,"01 July, 1974",F:\Temp\1975\Tommy Mardell,"An attack on Ledra Palace Hotel during conflicts between Greek and Turkish Cypriots over control of the island, following the Turkish invasion of Cyprus on 20 July 1974. Greek soldiers were accommodated at the hotel while Turkish planes were bombing the building.

The Turkish invasion was a response to the military coup d'état by the Cypriot National Guard and the Greek military junta five days earlier. When the junta in Greece collapsed in August 1974, Turkey had managed to capture about 40% of the island until a ceasefire was arranged. The ceasefire line became the United Nations Buffer Zone, commonly referred to as the Green Line. The Ledra Palace Hotel, once one of the most luxurious hotels in Nicosia, fell within the boundaries of this zone. 

The Ledra Palace Hotel now serves as the headquarters for divisions of the United Nations Peacekeeping Force in Cyprus and other international organizations.",1st prize,Tommy Mardell,1975
11,Not Specified,1975 Photo Contest,General News,"01 January, 1974",F:\Temp\1975\Peter Mitchell,A marine replaces the portrait of the president at the US embassy.,1st prize,Peter Mitchell,1975
12,Not Specified,1975 Photo Contest,General News,"01 April, 1974",F:\Temp\1975\Ken Regan,"US Senator Ted (Edward) Kennedy and his son in the Kremlin.

In April 1974, Edward Kennedy traveled to the Soviet Union to meet Soviet leader Leonid Brezhnev. He gave a speech at Moscow State University, met with Soviet dissidents and secured an exit visa for the famous Russian cellist Mstislav Rostropovich.

Ken Regan, who accompanied Ted Kennedy to the Soviet Union, made this photo after a lunch meeting with Brezhnev and members of the Supreme Soviet, when Kennedy and Teddy Jr. walked back through the halls of the Kremlin. In an 2011 interview with Culture Brats, Regan said: 'He and his son were walking down the hall and his son, Teddy Jr., had his leg amputated from the knee down maybe three months before. And I just said to myself, ""Let me stop and have them go past me."" They went past me and here they were, the two of them all alone in this hallway. You could see his son's leg bent inward from the operation, and he had a cane. And that was the moment. That picture became iconic, and won first prize at the World Press Contest, and ultimately appeared in both Time and Life magazines.'",1st prize,Ken Regan,1975
13,Not Specified,1975 Photo Contest,General News,"01 May, 1974",F:\Temp\1975\Irena Giedraitiene,"Two brothers, who got married on the same day, enjoy the sunset with their brides on the pier of Palanga, Lithuania.",1st prize,Irena Giedraitiene,1975
14,Not Specified,1975 Photo Contest,General Features,"09 May, 1974",F:\Temp\1975\Victor Arsiry,Victory Day in Moscow: a Russian woman holds up a photo of herself when she was 18 years old.,3rd prize,Victor Arsiry,1975
15,Not Specified,1975 Photo Contest,General Features,"01 January, 1974",F:\Temp\1975\Bill Pierce,Research on the workings of the brain.,2nd prize,Bill Pierce,1975
