,Title,Award,Category,Published Date,Stored Path,Description,Prize Level,Photographer,Award Year
0,Not Specified,1999 Photo Contest,General News,"01 January, 1998",F:\Temp\1999\Yunghi Kim,"In the run-up to President Suharto's resignation as many as 30,000 students gathered daily outside the parliament building. The resignation of Indonesia's President Suharto after 32 years of rule did not put a stop to the unrest that had been rocking the country. His successor, President Habibi, was considered by many to be too close to the previous political establishment. Lawlessness spread as different groups vied to fill the power vacuum. Thousands of businesses were looted and the killings continued.",1st prize,Yunghi Kim,1999
1,Not Specified,1999 Photo Contest,General News,"01 January, 1998",F:\Temp\1999\Tom Stoddart,"For 15 years Sudan has been gripped by civil war between the Muslim government in the north and the animist and Christian people of the south. More than a million have had to flee their homes in southern Sudan. Famine has resulted as refugees are unable to settle and produce their own food. The region around the village of Ajiep, inhabited by the Dinka tribe, was one of the worst hit. Thousands flocked to food centers set up in the village by UNICEF and Médecins Sans Frontières. Only children below 60 per cent of their ideal body weight were admitted. More than 100 people died a day at Ajiep.",2nd prize,Tom Stoddart,1999
2,Not Specified,1999 Photo Contest,General News,"01 January, 1998",F:\Temp\1999\Dudley M. Brooks,"The father and grandmother of a 12-year-old boy are consoled during the child's funeral procession. Hurricane Mitch wreaked havoc, with torrential rain and winds sometimes reaching 290km per hour. Even though not in the direct path of the hurricane, Nicaragua was severely affected. Towns and villages beneath the Casitas Volcano in west Nicaragua were swamped when part of the mountain collapsed, flooding the countryside with mud and water from the crater. Thousands of refugees from the Casitas Volcano mudslide were taken to Ciudad Sandino, a large plot of farmland near the town of Managua. Here they lived in makeshift accommodation, waiting for food, clothing and other supplies.",3rd prize,Dudley M. Brooks,1999
3,Not Specified,1999 Photo Contest,Nature,"01 January, 1998",F:\Temp\1999\Tomasz Gudzowaty,"Young cheetahs get a lesson in killing at the Masai Mara National Park. Their mother looked on as they played with the buck for 45 minutes, then killed and ate it. Mothers begin to teach the young cats how to hunt at about the age of seven months. By the time it is 11 months old, a cheetah can successfully tackle small prey, and by 18 months it can survive independently.",1st prize,Tomasz Gudzowaty,1999
4,Not Specified,1999 Photo Contest,Nature,"01 January, 1998",F:\Temp\1999\Eduardo Verdugo,"Residents of Trujillo visit the Mampuesto cemetery after floodwaters have covered the tombs in mud and caused part of the terrain to collapse. 'El Niño' ('The Child') is the name given to a warm current that sweeps across the Pacific, reaching the coast of Ecuador and Peru in late December - which is why local fisherman first named it after the Christ child. The current is often blamed for catastrophic weather conditions across the globe. The December 1997 El Niño lingered for months. By February 1998, floods in Peru had already killed 200 people.",2nd prize,Eduardo Verdugo,1999
5,Not Specified,1999 Photo Contest,Nature,"01 January, 1998",F:\Temp\1999\Nicolai Fuglsig,"For 50 years the inhabitants of Muslumovo have been living next to a radioactive river. The Techa has its source 35km north of Muslumovo near the Mayak Chemical Combine, a factory built in 1945 to produce plutonium secretly for nuclear weapons. In the early 1950s the factory discharged over 70 million cubic meters of liquid radioactive waste into the Techa. By 1960 six other villages along the river had been evacuated, but not Muslumovo. Bodily defects are common in the area. The risk of cancer and other illnesses that could be related to radiation is significantly higher than elsewhere in Russia.",1st prize,Nicolai Fuglsig,1999
6,Not Specified,1999 Photo Contest,General News,"01 May, 1998",F:\Temp\1999\Sung Nam-Hun,Indonesian students confront military police outside the parliament building. Tens of thousands of young Indonesians of different ethnic and religious backgrounds had come together to demand an end to the rule of President Suharto. The president resigned on May 21.,3rd prize,Sung Nam-Hun,1999
7,Not Specified,1999 Photo Contest,Nature,"01 January, 1998",F:\Temp\1999\Mike Goldwater,Monsoon floods in Bangladesh left hundreds dead and forced over 20 million people out of their homes. As the waters began to recede the country had to cope with the aftermath of hunger and water-borne disease.,2nd prize,Mike Goldwater,1999
8,Not Specified,1999 Photo Contest,Nature,"01 January, 1998",F:\Temp\1999\Jürgen Freund,"A whale shark can grow up to 14m long. For generations the fishermen of the tiny island of Pamilacan have been known as the Hunters of the Bohol Sea. Once they concentrated their efforts on whales and manta rays, recently they turned their skills to whale sharks. Rather than nets or harpoons, the men use hardened steel hooks to catch the giant sharks by hand. Once caught, the whale sharks are towed back to shore alive, then killed and cut up for sale. A dead fish would sink and pull the boat down with it. The government of the Philippines has recently decreed whale shark hunting illegal.",3rd prize,Jürgen Freund,1999
9,Not Specified,1999 Photo Contest,Others,"01 August, 1998",F:\Temp\1999\Srdjan Ilic,"A Serb policeman offers water to an elderly ethnic Albanian villager in Kosovo. The old man is the only resident who remained in Glodjane after Serb police retook the village from members of the rebel Kosovo Liberation Army (KLA). 

Clashes between ethnic Albanians, seeking independence for the Serbian province of Kosovo, and the Serbian security forces, determined to suppress the movement, took place on a civilian as well as a military level. The protests were against increasing ethnic violence. At least 20 people - 16 Albanians and four Serbs - had been killed the previous weekend.

Srdjan Ilic: 'As an Associated Press photographer in Belgrade, I covered the conflicts in the former Yugoslav republics right from the beginning: in Slovenia, Croatia, Bosnia, Kosovo and Macedonia, as well as the 1999 NATO-led air campaign and the fall of Milosevic. I was wounded three times in the course of my work, once in Slovenia and twice during the conflict in Kosovo, where this picture was taken. Binak Rama, the ethnic Albanian on the left, was taken to a Serbian police station in nearby Djakovica. He was released after questioning.'
(World Press Photo retrospective Children's Jury exhibition, 2003)",Individual awards,Srdjan Ilic,1999
10,Not Specified,1999 Photo Contest,People in the News,"06 November, 1998",F:\Temp\1999\Dayna Smith,"Izbica, Kosovo, Yugoslavia.

Ajmane Aliu, a mother of six children, is comforted by relatives and friends at the funeral of her husband, Ilmi Aliu. The man was a soldier with the ethnic Albanian rebels of the Kosovo Liberation Army, fighting for independence from Serbia. He had been shot the previous day while on patrol.",1st prize,Dayna Smith,1999
11,Not Specified,1999 Photo Contest,Nature,"01 January, 1998",F:\Temp\1999\Saurabh Das,A boy struggles to keep his jug out of the floodwater. Bangladesh experienced its worst floods this century. Thousands of wells were submerged and drinking water had to be transported in trucks.,3rd prize,Saurabh Das,1999
12,Not Specified,1999 Photo Contest,General News,"01 October, 1998",F:\Temp\1999\Mike Stocker,"A woman surveys the destruction, after Hurricane Mitch caused the worst flood in 200 years. It is estimated that over 5,000 people were killed and 550,000 left homeless countrywide. The enormous cost of recovery will severely set back the national economy of the Central American republic.",2nd prize,Mike Stocker,1999
13,Not Specified,1999 Photo Contest,Daily Life,"01 January, 1998",F:\Temp\1999\Thys Dullaart,"The Thari Cinema is more than just a place of entertainment. Open 24 hours a day, seven days a week, the cinema is a haven for homeless people. A safe and warm place to sleep, it also offers an atmosphere of friendship and familiarity. Many street children who bed down for the night are glue sniffers, but drugs and alcohol are banned inside the cinema.",2nd prize,Thys Dullaart,1999
14,Not Specified,1999 Photo Contest,Daily Life,"01 January, 1998",F:\Temp\1999\Ettore Malanca,"Under Communist rule they were institutionalized, now nearly 1,000 abandoned children live on the streets of Bucharest. Glue sniffing, smoking and sexually transmitted diseases are rife. Until recent police raids Bucharest's North Station was home to many lost boys.",3rd prize,Ettore Malanca,1999
15,Not Specified,1999 Photo Contest,Daily Life,"01 January, 1998",F:\Temp\1999\Chien-Chi Chang,"The CIA estimates that 100,000 illegal Chinese immigrants come to the US each year. Many have had to pay up to $48,000 each to gangsters to secure their passage to America. They live Spartan, insular lives with other men from their home village, in tenements like this one in the Bowery.
More than 100 men live crowded in cubicles in the fourth-floor loft. Summer temperatures of 38ºC drive men to sleep on the fire escape. Most work in illegal sweatshops. The men cannot assimilate, because they speak no English, and they cannot go home because they haven't repaid their debts. TV could be a window on America, but most residents watch Chinese videos.",1st prize,Chien-Chi Chang,1999
16,Not Specified,1999 Photo Contest,Daily Life,"01 January, 1998",F:\Temp\1999\Marco Vacca,"A girl grinds corn. Raids by warlords prevent the population from settling down and growing their own food. Survival depends on supplies provided by aid organizations. Although Bahr el Ghazal is fertile, the meal this girl is milling has to come from thousands of kilometers away.",3rd prize,Marco Vacca,1999
17,Not Specified,1999 Photo Contest,Arts and Entertainment,"01 January, 1998",F:\Temp\1999\Faustino Soriano,"Barcelona gains a new museum in 1998 - a Musee Imaginaire, where all the exhibits are fakes. A week before the official opening the staff is still very much involved in hanging the art.",1st prize,Faustino Soriano,1999
18,Not Specified,1999 Photo Contest,Daily Life,"01 January, 1998",F:\Temp\1999\Jack Picone,"A dhow captain pulls his boat in at low tide to moor for the night. There are no cars on Lamu, and dhows are an important means of transport for both passengers and cargo. Craft like this one carry anything from fuel to fancy goods around the archipelago. Ownership or captaincy of a dhow carries high social status, but means a substantial investment - and income is hard won.",1st prize,Jack Picone,1999
