,Title,Award,Category,Published Date,Stored Path,Description,Prize Level,Photographer,Award Year
0,Not Specified,1996 Photo Contest,General News,"01 January, 1995",F:\Temp\1996\Anthony Suau,"An old man defiantly strolls down a main road in Grozny, risking death by sniper fire, as Russian troops and Chechen separatists continue to battle over the city.
Early in 1995, persistent Russian bombing and artillery fire reduced the capital of the Chechen Republic to a ruined theatre of war in a matter of weeks.",2nd prize,Anthony Suau,1996
1,Not Specified,1996 Photo Contest,General News,"07 May, 1995",F:\Temp\1996\Jacques Langevin,"Three times Jacques Chirac made a bid for the presidency of France's Fifth Republic. His first two attempts - in which he stood against François Mitterrand - failed, but his third succeeded. After narrowly beating socialist candidate Lionel Jospin, the former mayor of Paris appeared before a jubilant crowd on the balcony of his campaign headquarters.",3rd prize,Jacques Langevin,1996
2,Not Specified,1996 Photo Contest,General News,"01 January, 1995",F:\Temp\1996\Anthony Suau,"The glamorous side of Russian business life in club Arliquino in Moscow. 

When the free market came to Russia, there were no laws to control it. The gap was filled by organized crime, which has its own strict rules. Those who break them have to pay the price. 'Razborkas' - meetings intended to settle disputes - often end in shootouts.",1st prize,Anthony Suau,1996
3,Not Specified,1996 Photo Contest,Nature,"01 January, 1995",F:\Temp\1996\Bryan Patrick,"Watched by zoo visitors, a nyala antelope gives birth for the first time. The name nyala comes from the Bantu, the language spoken on the southern African savannah where the species was first discovered. The newborn baby's English name is Nicholas.",3rd prize,Bryan Patrick,1996
4,Not Specified,1996 Photo Contest,General News,"01 January, 1995",F:\Temp\1996\Eric Bouvet,"For two weeks the photographer accompanied Russian special forces of infiltration and intelligence on their mission. Using night-glasses to see in the dark, they occupied strategic positions behind enemy lines. Villages were raided for food and subsequently burnt down.",3rd prize,Eric Bouvet,1996
5,Not Specified,1996 Photo Contest,Nature,"01 January, 1995",F:\Temp\1996\Olivier Blaise,"An elephant on his way to work between two of the Andaman Islands. Elephants can swim up to 32km a day. Their trunks are ideally suited to be used as snorkels. This elephant is employed in the timber trade, carrying logs along tracks in the jungle. Since local residents discovered the pachyderm's talent to travel through water, it has been put to good use. This elephant was born in captivity and belongs to a landowner on the island of Havelock. When he is about 60 years old, he will be retired and given the freedom to roam his owner's estate or a special reservation.",1st prize,Olivier Blaise,1996
6,Not Specified,1996 Photo Contest,Nature,"01 January, 1995",F:\Temp\1996\Jeff Vinnick,"Coming up for air. Seconds after being born at the Vancouver Aquarium, a baby beluga whale heads for the surface to draw breath. The healthy calf was named Qila and weighed in at just over 100 pounds. Only two dozen belugas have ever been born in captivity. After a few years they lose their gray pigmentation - hence their other name: the white whale.",2nd prize,Jeff Vinnick,1996
7,Not Specified,1996 Photo Contest,General News,"01 July, 1995",F:\Temp\1996\David Turnley,"A Bosnian grandfather with his granddaughters in a United Nations refugee camp in Kladanj, Bosnia-Herzegovina.

With thousands of younger people killed and missing, aged grandfathers take care of small children. In 1995 no ethnic group in Bosnia remained untouched by anguish and upheaval. The Serbian conquest of the enclaves of Srebrenica and Zepa - which underscored UN impotence to guarantee their safety - triggered a mass exodus to the last remaining Muslim strongholds. Faced with a Croatian offensive, Serb inhabitants of the Krajina region also packed into trucks and tractors in an attempt to reach Serbia, and many Bosnian Croats sought refuge in Croatia.",2nd prize,David Turnley,1996
8,Not Specified,1996 Photo Contest,General News,"01 May, 1995",F:\Temp\1996\Lucian Perkins,"Chechnya, Russia.

A bus on the road to Grozny during fighting between Chechen independence fighters and Russian troops. 

The First Chechen War, which erupted when President Boris Yeltsin sent troops to the rebellious province in December 1994, was still dragging on months later. When the Chechen fighters fled Grozny, the capital, where the war had claimed a horrendous human and material toll, Russian troops pursued them into the countryside to the south and east.",1st prize,Lucian Perkins,1996
9,Not Specified,1996 Photo Contest,Arts and Entertainment,"01 January, 1995",F:\Temp\1996\Stephane Compoint,"Off the coast, a diver notes the location of a sphinx submerged in seven meters of water. Thought to have been thrown there by an earthquake long ago, the two-ton colossus was discovered near the site of the Pharos, the legendary lighthouse and one of the seven wonders of the ancient world. A French archaeological expedition also found remains of the lighthouse itself.",3rd prize,Stephane Compoint,1996
10,Not Specified,1996 Photo Contest,Daily Life,"01 January, 1995",F:\Temp\1996\Stephen Dupont,"Darjeeling's 'toy train' chugs into the foothills. 

The foundations for India's proud claim to having the fourth largest railway system in the world were laid in 1851, when the first steam locomotive started running not far from Delhi. Over the years, about 24,000 followed. Despite the inevitable conversion to electric and diesel traction, some steam engines are still in active service today.",2nd prize,Stephen Dupont,1996
11,Not Specified,1996 Photo Contest,Daily Life,"01 January, 1995",F:\Temp\1996\Ernesto Bazan,"Cuba remains one of the last monuments to Marxism. Leader Fidel Castro (69), may occasionally don civilian clothes, but his concessions to capitalism don't compromise the communist creed. The 'special period' Castro proclaimed after the fall of the Soviet Bloc brought much hardship, but no one has come forward to challenge his leadership. With great resilience and resourcefulness Cubans eke out a living cutting sugar cane or trading. Despite all the dearth and discomfort, there is also time for play, celebration and romance.",1st prize,Ernesto Bazan,1996
12,Not Specified,1996 Photo Contest,Daily Life,"01 January, 1995",F:\Temp\1996\Peter Ginter,"A young couple dance the night away in the dilapidated lobby of a former hotel. Che Guevara, the icon of the Cuban revolution, looks down above them.",3rd prize,Peter Ginter,1996
13,Not Specified,1996 Photo Contest,Daily Life,"01 January, 1995",F:\Temp\1996\Vladimir Semin,"Despite 75 years of official atheism, religious faith in Russia is as intense as ever. Here a priest conducts a service as part of an annual pilgrimage. It takes the pilgrims three days and nights to reach the hillside where an icon of St. Nikolai Ugodnik was discovered in 1383.",2nd prize,Vladimir Semin,1996
14,Not Specified,1996 Photo Contest,Daily Life,"01 January, 1995",F:\Temp\1996\Thomas Kern,"A school class in a picturesque village perched high above the Caspian Sea. Six years after the death of Ayatollah Khomeini, Iran is experiencing a steady exodus of young people to the city. At this school only 17 pupils and two teachers remain.",1st prize,Thomas Kern,1996
15,Not Specified,1996 Photo Contest,Children's Award,"01 July, 1995",F:\Temp\1996\David Turnley,"A Bosnian woman who has arrived from Srebrenica sits quietly sobbing outside a refugee shelter in Tuzla, Bosnia-Herzegovina. 

In 1995 no ethnic group in Bosnia remained untouched by anguish and upheaval. The Serbian conquest of the enclaves of Srebrenica and Zepa - which underscored UN impotence to guarantee their safety - triggered a mass exodus to the last remaining Muslim strongholds. Faced with a Croatian offensive, Serb inhabitants of the Krajina region also packed into trucks and tractors in an attempt to reach Serbia, and many Bosnian Croats sought refuge in Croatia.",Individual awards,David Turnley,1996
16,Not Specified,1996 Photo Contest,Arts and Entertainment,"01 January, 1995",F:\Temp\1996\Nancy Ellison,"Soloist Keith Roberts. To make a souvenir book of portraits for the American Ballet Theatre a wardrobe room at the Metropolitan Opera was converted into a studio. Principal dancers were asked to wear costumes and create characters, while soloists - who rank lower in the ballet hierarchy - wore their own clothes.",3rd prize,Nancy Ellison,1996
