,Title,Award,Category,Published Date,Stored Path,Description,Prize Level,Photographer,Award Year
0,Not Specified,1987 Photo Contest,Humor,"13 August, 1986",F:\Temp\1987\Roland Holschneider,"A photographer shows how he feels about the East German police during demonstrations at Checkpoint Charlie - a key crossing point between East and West - commemorating the 25th anniversary of the construction of the Berlin Wall. Three years later, the wall came down.

Roland Holschneider: 'When I arrived at Friedrichstrasse on 13 August 1986, demonstrators were taunting police at Checkpoint Charlie. The white line indicates the frontier between East and West. I took one step across the line, which would normally be dangerous, but the policemen were busy controlling the demonstrators. Then the man on the left kicked the policeman’s backside. My picture, symbolizing the crazy situation in Berlin, was widely published in Germany and abroad.'
(World Press Photo retrospective Children's Jury exhibition, 2003)",1st prize,Roland Holschneider,1987
1,Not Specified,1987 Photo Contest,Humor,"01 January, 1986",F:\Temp\1987\Katalin Arkell,"English bobbies form a human barrier during demonstrations.
When press magnate Rupert Murdoch moved some of his newspapers to a new printing plant in the East End of London, the unions refused to accept the new location, which led to the dismissal of 5,000 workers.",2nd prize,Katalin Arkell,1987
2,Not Specified,1987 Photo Contest,Humor,"23 July, 1986",F:\Temp\1987\Brendan Monks,Prince William at the wedding of his uncle Prince Andrew to Miss Sarah Ferguson.,3rd prize,Brendan Monks,1987
3,Not Specified,1987 Photo Contest,Humor,"23 July, 1986",F:\Temp\1987\Brendan Monks,"Prince William at the wedding of his uncle Prince Andrew, to Miss Sarah Ferguson.",Honorable mention,Brendan Monks,1987
4,Not Specified,1987 Photo Contest,Nature,"01 March, 1986",F:\Temp\1987\Anacleto Rapping,"A lone dog sleigh traverses a frozen lake on its way to the finish of the 1,864km Iditarod race, held every March for the last 14 years.",2nd prize,Anacleto Rapping,1987
5,Not Specified,1987 Photo Contest,Nature,"01 January, 1986",F:\Temp\1987\James Balog,"Half submerged in Divide Lake, a bull moose munches on flowers growing in the water.",1st prize,James Balog,1987
6,Not Specified,1987 Photo Contest,Nature,"01 January, 1986",F:\Temp\1987\José Azel,"A monitor lizard takes a stroll along the beach. Also known as Komodo dragons, after the Indonesian island where most of them live, the species was only discovered in 1912. They grow up to three meters long and feed on goats and pigs, but their numbers have dwindled to less than 2,000.",3rd prize,José Azel,1987
7,Not Specified,1987 Photo Contest,Nature,"01 January, 1986",F:\Temp\1987\Bob Krist,A slumbering flamingo nestles its head in its feathers. The Bahamas are home to the largest colony of the greater or Caribbean flamingo in the western hemisphere.,1st prize,Bob Krist,1987
8,Not Specified,1987 Photo Contest,Nature,"01 August, 1986",F:\Temp\1987\Eric Bouvet,"A deadly cloud of carbon dioxide bursting from Lake Nyos suffocated 1,700 people in their sleep, some of whom lived 25km from the lake.",2nd prize,Eric Bouvet,1987
9,Not Specified,1987 Photo Contest,General News,"01 January, 1986",F:\Temp\1987\James Nachtwey,"Tamil guerrillas are being trained in India. In May 1986, the civil war in Sri Lanka escalated with several bomb attacks on civilian targets. These attacks were blamed on the Tamil Tigers, guerrillas of the Liberation Tigers of Tamil Eelam, the most radical of the insurgent factions fighting for an independent Tamil state in northern and eastern Sri Lanka. The Tamil rebels, who are mainly Hindu, believed that the government intended to increase the number of mainly Buddhist Sinhalese, the major ethnic group in Sri Lanka, in areas that are predominantly Tamil. 

Established as a tightly organised insurgent group in the 1970s, the Tamil Tigers were in control of most of the Jaffna peninsula in northern Sri Lanka by 1985. Large-scale violence had erupted between the Sinhalese government and the Tamil guerrillas in the early 1980s. Fighting continued on and off until February 2002, when the government and the Tamil Tigers signed a permanent cease-fire agreement, which was soon violated by both sides. After a military campaign of 26 years, the Tamil Tigers were defeated in May 2009 by the government troops, which brought the civil war to an end.",3rd prize,James Nachtwey,1987
10,Not Specified,1987 Photo Contest,Humor,"01 January, 1986",F:\Temp\1987\Louis DeLuca,"Gymnast Kristie Philips is scolded by Karolyi after a bad vault. She's considered one of America's best bets for the gold medal in the 1988 Olympics. Under the tutorship of noted coach Bela Karolyi, Philips is being hailed as the next Mary Lou Retton.",Honorable mention,Louis DeLuca,1987
11,Not Specified,1987 Photo Contest,General News,"29 September, 1986",F:\Temp\1987\Robert Michael Pearce,"Ian Cohen from the North Coast Peace Squad had slipped through numerous police boats and holds on to the bow of USS Destroyer Oldendorf. He held on until he became tired and was arrested by the police.
When the Australian navy celebrated its 75th anniversary, visiting war ships capable of carrying nuclear arms became the target of anti-nuclear protestors.",Honorable mention,Robert Michael Pearce,1987
