,Title,Award,Category,Published Date,Stored Path,Description,Prize Level,Photographer,Award Year
0,Not Specified,1992 Photo Contest,Oskar Barnack Award,"01 January, 1991",F:\Temp\1992\Sebastião Ribeiro Salgado,"This bird used to inhabit the royal menagerie. It is no longer able to fly due to its oil-caked wings.
Hundreds of Kuwaiti oil wells were sabotaged by departing Iraqis, turning the desert into a poisoned inferno.",Individual awards,Sebastião Ribeiro Salgado,1992
1,Not Specified,1992 Photo Contest,General News,"01 January, 1991",F:\Temp\1992\Ron Haviv,"Haggard and despondent, residents of Vukovar emerge after the Croatian militia lost control of the town after a months-long siege. They find the town in ruin and Serbian soldiers and militiamen in command. Vukovar was a focus of ethnic strife in Yugoslavia's civil war. About ten per cent of the population of 50,000 refused to leave the homes where they had lived in peace with their Serbian neighbors.",2nd prize,Ron Haviv,1992
2,Not Specified,1992 Photo Contest,Nature,"01 January, 1991",F:\Temp\1992\Michael 'Nick' Nichols,"The Prickley Ice Cube Passage in the Lechuguilla caves in Carlsbad Caverns National Park, New Mexico, USA. 

Even at the end of the 20th century there were still natural treasures to discover, the Lechuguilla caves were one of them. In 1986, wind blowing out of a deep pit put explorers on the track of an underground maze now known to comprise over 80 kilometres of tunnels, lakes and caves.",3rd prize,Michael 'Nick' Nichols,1992
3,Not Specified,1992 Photo Contest,Nature,"01 January, 1991",F:\Temp\1992\Klaus D. Francke,"A perfectly shaped moss covered hill stands on the edge of the glacier Vatnajokull. Situated on a shelf in the Atlantic, Vatnajokull is Europe's largest glacier. The inhospitable interior, punctuated by hot springs, streams and rivers, is almost entirely uninhabited.",2nd prize,Klaus D. Francke,1992
4,Not Specified,1992 Photo Contest,Nature,"01 June, 1991",F:\Temp\1992\Philippe Bourseiller & Arnaud de Wildenberg,"Inhabitants venture out between the eruptions of Mount Pinatubo. Over 330 dead and 250,000 homeless was the tragic toll of the eruptions. The 1,780m high volcano had lain dormant for over 600 years. Mass evacuation got underway as ash and stones rained from the sky. Nearby US Clark Air Force Base sustained so much damage that the Pentagon decided to close it.",1st prize,Philippe Bourseiller & Arnaud de Wildenberg,1992
5,Not Specified,1992 Photo Contest,Nature,"01 January, 1991",F:\Temp\1992\Michael 'Nick' Nichols,"Whiskey, a five-year-old male chimpanzee, lives out his days on a chain in the dank storeroom of a garage. He is kept in captivity to entertain customers.",3rd prize,Michael 'Nick' Nichols,1992
6,Not Specified,1992 Photo Contest,Nature,"01 January, 1991",F:\Temp\1992\Steve McCurry,"A bird in an oil covered wasteland, Al Ahmadi Oil Fields, Kuwait. As his army retreated from Kuwait, at the end of the First Gulf War, Saddam Hussein ordered the ignition of the oil fields that scatter the country. The effect was an ecological disaster of unimaginable scale.",2nd prize,Steve McCurry,1992
7,Not Specified,1992 Photo Contest,Nature,"01 January, 1991",F:\Temp\1992\Alberto Garcia,"Photographers flee the intensifying eruption of Mount Pinatubo. Covering whole areas with a meters deep layer of ash and stones, the eruption was one of the worst volcanic disasters of the century.",1st prize,Alberto Garcia,1992
8,Not Specified,1992 Photo Contest,General News,"01 March, 1991",F:\Temp\1992\Gustavo Gilabert,"A mother watches over her sick child. The exact scale of the epidemic was hard to gauge, but a quarter of a million South Americans were estimated to be affected by cholera in 1991. The disease, with symptoms like diarrhea, vomiting and eventually total dehydration, spread like wildfire among people too poor to observe some basic hygiene. Thousands died in places where running water and soap are unattainable luxuries.",3rd prize,Gustavo Gilabert,1992
9,Not Specified,1992 Photo Contest,General News,"01 March, 1991",F:\Temp\1992\Steve McCurry,"Camels search for untainted shrubs and water in the burning oil fields of southern Kuwait. As his army retreated from Kuwait, at the end of the First Gulf War, Saddam Hussein ordered the ignition of the oil fields that scatter the country. The effect was an ecological disaster of unimaginable scale.

Steve McCurry: 'Photographing the ecological disaster in the aftermath of the Gulf War was one of the most amazing experiences of my professional life. All of Kuwait seemed like an end-of-the-world scenario from a Hollywood production. Over 600 oil wells were on fire, turning daytime into night. The smoke was so thick that sometimes you couldn’t breathe. Animals were left to wander among the burning oil fields, looking for food and water. I followed this family of camels for about an hour in my jeep, getting out from time to time to make photographs. I guess my motivation was to show the world this tragic, needless catastrophe.'
(World Press Photo retrospective Children's Jury exhibition, 2003)",1st prize,Steve McCurry,1992
