,Title,Award,Category,Published Date,Stored Path,Description,Prize Level,Photographer,Award Year
0,Not Specified,1974 Photo Contest,General News,"01 January, 1973",F:\Temp\1974\Lars Aström,Famine.,3rd prize,Lars Aström,1974
1,Not Specified,1974 Photo Contest,News Feature,"01 January, 1973",F:\Temp\1974\Sven-Erik Sjöberg,A woman holds a National Liberation Front (NLF) flag to mark the peace agreement between Vietnam and the US.,1st prize,Sven-Erik Sjöberg,1974
2,Not Specified,1974 Photo Contest,Humor,"01 January, 1973",F:\Temp\1974\Steven J.H. Breukel,Queen Juliana of the Netherlands celebrates her twenty-five years as monarch.,3rd prize,Steven J.H. Breukel,1974
3,Not Specified,1974 Photo Contest,Humor,"01 January, 1973",F:\Temp\1974\Roberto Peeters,At the beach.,2nd prize,Roberto Peeters,1974
4,Not Specified,1974 Photo Contest,Humor,"17 March, 1973",F:\Temp\1974\Sal Veder,"Lt. Col. Robert Stirm, is greeted by his family, returning home after more than five years as a prisoner of war in North Vietnam. Stirm landed on Travis Air Force Base in California after he left Vietnam on an American strategic airlift aircraft nicknamed the Hanoi Taxi.

Robert Stirm was shot down over Hanoi on 27 October 1967 while leading a flight of F-105 on a bombing mission. He was not released until 14 March 1973.",1st prize,Sal Veder,1974
5,Not Specified,1974 Photo Contest,General News,"01 January, 1973",F:\Temp\1974\Max Alpert,"Famous heart surgeon Nikolai Amosov.

Amosov (1913-2002) was a Soviet Russian and Ukrainian doctor, heart surgeon, inventor and best-selling author.

Max Alpert later recalled that for his photo essay of Amosov, he was primarily interested in the psychology of a man who can save another man's life. Alpert took a long time to prepare, reading Amosov's books and articles, and spending time with him before the shoot, which took place during two operations. Unexpectedly, the first patient died during the operation. Alpert, who tried to be invisible and as unobtrusive as possible, used fifteen rolls of 35 mm film for the whole story, from which RIA Novosti selected 31. Six were submitted to the contest.",2nd prize,Max Alpert,1974
6,Not Specified,1974 Photo Contest,News Feature,"01 October, 1973",F:\Temp\1974\Eddie Adams,An Israeli soldier at the Suez Canal during the Yom Kippur War.,2nd prize,Eddie Adams,1974
7,Not Specified,1974 Photo Contest,General News,"01 January, 1973",F:\Temp\1974\Alexander V. Lyskin,"Contrasts, a 'Walrus' on a Moscow street: a competitor passes the crowd during a winter swimming competition in Moscow.",2nd prize,Alexander V. Lyskin,1974
8,Not Specified,1974 Photo Contest,General News,"01 January, 1973",F:\Temp\1974\Sven-Erik Sjöberg,A woman holds a National Liberation Front (NLF) flag to mark the peace agreement between Vietnam and the US.,1st prize,Sven-Erik Sjöberg,1974
9,Not Specified,1974 Photo Contest,General News,"19 May, 1973",F:\Temp\1974\Norbert Rzepka,Cyclists prepare for the start of the 56th Giro d'Italia cycling race.,1st prize,Norbert Rzepka,1974
10,Not Specified,1974 Photo Contest,General Features,Not Specified,F:\Temp\1974\László Török,Not Specified,3rd prize,László Török,1974
11,Not Specified,1974 Photo Contest,General Features,"01 January, 1973",F:\Temp\1974\Alexander V. Lyskin,"Contrasts, a 'Walrus' on a Moscow street: a competitor passes the crowd during a winter swimming competition in Moscow.",2nd prize,Alexander V. Lyskin,1974
12,Not Specified,1974 Photo Contest,General Features,"19 May, 1973",F:\Temp\1974\Norbert Rzepka,Cyclists prepare for the start of the 56th Giro d'Italia cycling race.,1st prize,Norbert Rzepka,1974
13,Not Specified,1974 Photo Contest,General News,"01 January, 1973",F:\Temp\1974\Endre Friedmann,"North-Vietnamese prisoners of war are being released.

The photo series shows how North Vietnamese prisoners of war are being released and exchanged with South Vietnamese prisoners of war on the other side of the river. Both had to cross the river, in order to reach their comrades on the other side of the river. Friedmann ran with the released prisoners through the water, photographing them, while his colleagues stayed on the river bank to photograph the scene. This approach earned him the World Press Photo award, but also gave him a life-threatening bacterial infection. 

The release of prisoners of war was settled in the Paris Peace Accords, which were signed on 27 January 1973 by the United States, the Republic of Vietnam (South Vietnam) and the Democratic Republic of Vietnam (North Vietnam). The settlement included a cease-fire throughout Vietnam. Furthermore, the United States agreed to withdraw all US troops and advisors, including the dismantling of all US bases within 60 days. In return, the North-Vietnamese agreed to release all US and other prisoners of war. The release and exchange of prisoners of war started almost immediately after the signing of the treaty.",1st prize,Endre Friedmann,1974
14,Not Specified,1974 Photo Contest,Photo Sequences,"29 July, 1973",F:\Temp\1974\Cornelis Mooij,Roger Williamson from Great Britain crashes at 209 km/h during a Grand Prix at the Zandvoort racing circuit.,1st prize,Cornelis Mooij,1974
15,Not Specified,1974 Photo Contest,News Feature,"19 May, 1973",F:\Temp\1974\Engelbert Reineke,"Willy Brandt, Chancellor of West Germany, and Soviet leader Leonid Brezhnev during negotiations in the chancellor's bungalow in Bonn. Sitting on the right is German Foreign Minister Walter Scheel, and surrounding them are interpreters.

The negotiations were part of West Germany's Ostpolitik (Easter Politics), which aimed at the normalization of relations between West Germany and Eastern Europe, East Germany in particular.",3rd prize,Engelbert Reineke,1974
16,Not Specified,1974 Photo Contest,Photo Sequences,"01 January, 1973",F:\Temp\1974\Perry Kretz,"New York Street Gangs. A special police-unit fights gangs in Central Park. A police officer posed as a nurse, wearing a white dress. The unit of three officers waited to be attacked by a mugger whom they arrested.",3rd prize,Perry Kretz,1974
17,Not Specified,1974 Photo Contest,Spot News,"15 July, 1973",F:\Temp\1974\Ron Frehm,Firemen fight to save the life of a little boy.,2nd prize,Ron Frehm,1974
