,Title,Award,Category,Published Date,Stored Path,Description,Prize Level,Photographer,Award Year
0,Not Specified,1997 Photo Contest,Spot News,"01 January, 1996",F:\Temp\1997\Corinne Dufka,"Nigerian members of the West African peacekeeping force protect frightened civilians. In April and May excessive violence flares up. The fiercest fighting in the country's seven-year civil strife claimed some 1,500 lives, forcing most aid organizations to evacuate their workers and almost half the population to flee their homes. The situation was sparked off by the refusal to surrender of a dismissed minister and warlord supported by the Krahn ethnic group.",1st prize,Corinne Dufka,1997
1,Not Specified,1997 Photo Contest,Others,"01 September, 1996",F:\Temp\1997\John McConnico,"Miguel Ariel Rodríguez (left) and José Luis de León take Cassandra (1) to safety. Trapped in their home on the edge of the Guamani river, Puerto Rico, four of the nine-member Gómez family were swept off by the rising water. Her mother and three siblings did not survive the ordeal. But at dusk help was at hand for the others. The two men risked their lives to rescue them. 

What started as the kind of tropical storm inherent to the climate of the Caribbean turned into fierce Hurricane Hortense, which pelted Puerto Rico more than 45cm of rain and thrashed the island with 121kmph winds. As Hortense continued on its destructive course, it left 16 Puerto Ricans dead in its wake.

John McConnico: 'I found out I had won the Children’s Award while I was covering the hostage crisis at the Japanese ambassador’s residence in Lima, Peru. That night, I celebrated at the best restaurant in town. In Puerto Rico, the two rescuers in the picture became state heroes, as the winning picture was published in all of the local papers. Weeks later they were invited to the state address, where Governor Pedro Rossello wept as he called them Puerto Rico's bravest residents in an emotional speech broadcast live across the island. For me, that speech was the most important part of the entire process, because it was not the photographer who received the accolades, but the subjects of the picture. It is something we see far too seldom in photojournalism. While there are many awards for photographers, rarely is recognition given to our subjects. And I think all photographers would like see that happen more often. Giving back to the people we photograph is, believe it or not, a better feeling than taking the picture to begin with.'
(World Press Photo retrospective Children's Jury exhibition, 2003)",Individual awards,John McConnico,1997
2,Not Specified,1997 Photo Contest,Nature,"01 January, 1996",F:\Temp\1997\Elio Ciol,"Landscapes of Friuli, Italy.",3rd prize,Elio Ciol,1997
3,Not Specified,1997 Photo Contest,Nature,"01 January, 1996",F:\Temp\1997\Frans Lanting,"Parents bow over their four-month-old chick in a greeting ritual. At the onset of the Antarctic winter, all creatures flee north to escape the most forbidding environment on earth - except the emperor penguins. Not only do these regal birds brave the inclement climate, but this is also their mating season. Each impregnated female lays a single egg, which the male then incubates for nine weeks, braving blizzards and bitter cold. After the chicks have spent two months in their parent's pouch, they are left in a 'day-care center' where they huddle together for warmth. As the ice hardens in March, penguin colonies numbering between a few hundred and 60,000 congregate in Antarctica's Weddell Sea. The largest of 17 penguin species, adult emperors measure up to 1.22m and weigh over 27kg.",2nd prize,Frans Lanting,1997
4,Not Specified,1997 Photo Contest,Nature,"01 January, 1996",F:\Temp\1997\Jonathan Olley,"Protesters look on as others breach the lines of security guards, who try to prevent activists from climbing trees. Early in 1996 ecologists, students, old hippies, landowners and others joined forces in order to hamper the construction of a highway bypass around Newbury in southern England. By building tunnels, tree houses and rope walkways between trees the protesters succeeded in slowing work in their attempts to save the forest and preserve sites of scientific and historic interest.",1st prize,Jonathan Olley,1997
5,Not Specified,1997 Photo Contest,Nature,"01 January, 1996",F:\Temp\1997\Tom Reese,Icicles cling to a chain railing against the backdrop of the bright lights of Seattle. The phenomenon occurred when driving rain and blowing surf froze instantly during an ice storm.,3rd prize,Tom Reese,1997
6,Not Specified,1997 Photo Contest,Nature,"01 January, 1996",F:\Temp\1997\Mark Wilson,"Having spotted a mouse from its perch in a tree, a great gray owl sweeps down on a snow-covered field. South of the Canadian border several decades may pass between sightings of these owls, whose distinctive facial disk, large size and wingspan of up to 1.5m make them easy to recognize.",2nd prize,Mark Wilson,1997
7,Not Specified,1997 Photo Contest,Nature,"01 January, 1996",F:\Temp\1997\Michel Denis-Huot,"A bottlenose dolphin frolics in the bow surf of a supertanker off the coast of Texas. Using their pectoral flippers to steer and stop, dolphins love to ride the waves and are very creative at finding floating toys and playmates. The dolphin population in the Gulf of Mexico is estimated at 67,000.",1st prize,Michel Denis-Huot,1997
8,Not Specified,1997 Photo Contest,General News,"01 January, 1996",F:\Temp\1997\James Nachtwey,"Afghan men during a game of buzkashi, brought to the country by Genghis Khan in the 12th/13th century AD.

After 4,5 years of civil war in Afghanistan, the fundamentalist Taliban movement conquered Kabul in October 1996. They were hailed as peace-bearing heroes. Immediately after their victory, the Taliban started to impose strict Islamic law on its one million inhabitants, in order to transform Afghanistan in a devout Islamic state. During their first week in power, the Taliban shut girls out of schools and ordered women workers from offices and hospitals. Men were given a month to grow beards, and the depiction of human figures became forbidden. At the first Friday prayer, Taliban soldiers forces passersby into mosques at gunpoint.",3rd prize,James Nachtwey,1997
9,Not Specified,1997 Photo Contest,General News,"01 January, 1996",F:\Temp\1997\Riccardo Venturi,"When the Taliban (whose name means 'students of religion' in the language of the Pathan tribe) took Kabul, women were instructed to cloak themselves in the burqa, which covers even the eyes.",2nd prize,Riccardo Venturi,1997
