,Title,Award,Category,Published Date,Stored Path,Description,Prize Level,Photographer,Award Year
0,Not Specified,1993 Photo Contest,General News,"01 May, 1992",F:\Temp\1993\James Nachtwey,"Steven Digwamaje (13), is hit in the back by a blast of bird shot. The accident happened when police intervened in a protest by Soweto's Dobsonville residents against people living in local hostels. An officer of South Africa's Internal Stability Unit stands guard until the ambulance arrives. The boy lost the use of one arm. Although apartheid has been officially abolished, violent clashes between different population groups continued to be part of the political pattern in South Africa.",2nd prize,James Nachtwey,1993
1,Not Specified,1993 Photo Contest,Nature,"01 January, 1992",F:\Temp\1993\Marcos Prado,"More than 25,000 people earn a meager living producing charcoal. They cut down trees and bushes, which are turned into charcoal by burning them in clay ovens for three days. This charcoal is then transported to more than 100 steel mills, where it is used as fuel to produce crude iron. Federal reforestation laws are largely ignored. Brazil is one of the world's largest producers of charcoal, almost three-quarters of which comes from an area of virgin savannah twice as large as France, Italy and England put together. The charcoal workers live in poorly equipped campgrounds. The hard work, bad conditions and inhalation of toxic gases add up to an average life expectancy of only 55 years. In the ovens, in an airless atmosphere with temperatures between 500 and 600 degrees centigrade, four cubic meters of wood produce one cubic meter of charcoal. Each worker is responsible for 12 ovens.",2nd prize,Marcos Prado,1993
2,Not Specified,1993 Photo Contest,Nature,"01 January, 1992",F:\Temp\1993\Paul Lowe,"A woman who was exposed to radiation at the age of 14, with her disabled son. The long-term effects of nuclear tests held in Kazakhstan in the 1950s still affect the lives of those who were in the area at the time.",1st prize,Paul Lowe,1993
3,Not Specified,1993 Photo Contest,Nature,"01 January, 1992",F:\Temp\1993\Michel Gunther,"Only 2,000 black rhinos survive in Africa, most of them in Zimbabwe. When other measures to curb poaching proved unsuccessful, the Zimbabwean government and the World Wildlife Fund decided to rob the animals of their most valuable asset: their horn, which is used as a potency booster, in medicine and as a personal ornament.",3rd prize,Michel Gunther,1993
4,Not Specified,1993 Photo Contest,Nature,"01 January, 1992",F:\Temp\1993\Pierre Perrin,"Cormorants are used to catch fish. They launch themselves into the water like torpedoes and go straight for their prey, which they store in a patch of distensible skin in their neck. A piece of straw tied around the neck prevents them from swallowing their catch.",2nd prize,Pierre Perrin,1993
5,Not Specified,1993 Photo Contest,Nature,"01 January, 1992",F:\Temp\1993\Julio Etchart,"A mountain range towers over Mexico City at dusk. The most populous conurbation in the world with over 18 million inhabitants, pollution is among the worst anywhere.",1st prize,Julio Etchart,1993
6,Not Specified,1993 Photo Contest,General News,"01 May, 1992",F:\Temp\1993\Philip Blenkinsop,"A number of people died and dozens are injured at confrontations between heavily armed riot police and demonstrators in Bangkok, Thailand. Pro-democracy demonstrations were violently crushed by Thailand's Prime minister General Suchinda Kraprayoon, who blamed communist elements in a desperate attempt to hold on to power. Amid rumors of a military coup, Thailand's King Bhumibol personally took control of the situation. He promised constitutional change and general elections, and deposed General Suchinda.",3rd prize,Philip Blenkinsop,1993
7,Not Specified,1993 Photo Contest,General News,"01 October, 1992",F:\Temp\1993\Ken Oosterbroek,"Trains linking South Africa's townships with central Johannesburg have frequently been targets for violent attacks. In 1992, 277 commuters were killed and more than 500 seriously injured. Some people were thrown onto the tracks; others jumped in panic as gunmen burst in, shooting indiscriminately or attacking travelers with knives and home-made weapons. Police and army do what they can to curb the violence and vast sums are being invested in bulletproof carriages and surveillance equipment.",2nd prize,Ken Oosterbroek,1993
8,Not Specified,1993 Photo Contest,General News,"01 August, 1992",F:\Temp\1993\Paul Lowe,"Two Somalis examine the wreckage of a piece of artillery. Because of looting by heavily armed gangs, the distribution of aid approved by the UN in July could not be adequately policed. This situation did not significantly improve until Operation Restore Hope got underway at the end of the year.",1st prize,Paul Lowe,1993
9,Not Specified,1993 Photo Contest,General News,"01 November, 1992",F:\Temp\1993\James Nachtwey,"Bardera, Somalia.

A mother carries her dead child, wrapped in a shroud according to Muslim custom, to a mass grave for famine victims, outside the town of Bardera, Somalia.

The famine, which claimed the lives of more than 200,000 Somalis, was the result of regional drought and civil war. While a large portion of eastern Africa suffered from this drought in this period, Somalia was the only affected nation, which also faced ongoing war. 

In January 1991, opposing clans overthrew President Siad Barre, who had led the country for 21 years. Thereafter, the centralized Somali state crumbled and the country plunged into a state of lawlessness and social breakdown as clan warlords and their militias fought for power, armed largely with weapons supplied by the United States and the Soviet Union in the 1970s and 1980s. In addition to the thousands of civilians wounded and killed in the fighting, the militias also looted food reserves and incoming food aid. In September 1992, the United Nations estimated that half of the aid sent to Somalia was stolen. 

One third to half of Somalia’s total population was internally displaced by this combination of famine and war. Many flocked to the market town of Bardera. On 23 October 1992, The New York Times reported that 11,000 women and children in a refugee camp there were in desperate need of food. But Bardera, a town without any paved roads, was unprepared for the large numbers of refugees. Located at the junction of two heavily mined roads leading to the ports in Mogadishu and Kismayu, Bardera’s packed-dirt airfield could not function in the rain. Only half an hour by air from thousands of tons of food aid, in November Bardera’s death rate nevertheless continued to rise as battles between warring militias halted relief flights.",1st prize,James Nachtwey,1993
