,Title,Award,Category,Published Date,Stored Path,Description,Prize Level,Photographer,Award Year
0,Not Specified,1965 Photo Contest,General News,"01 January, 1965",F:\Temp\1965\Manfred Rehm,A circus goes on tour.,2nd prize,Manfred Rehm,1965
1,Not Specified,1965 Photo Contest,Most Artistic Press Photo,"02 July, 1965",F:\Temp\1965\Rolf Kreuder,"Firemen try to extinguish the fire at the Eika candle factory (Eika Wachswerke) in Fulda, Germany. Eika, founded in 1824, is one of the largest candle factories in Europe. The fire was extinguished by the volunteer fire brigade of Lehnerz (a district of Fulda).",1st prize,Rolf Kreuder,1965
2,Not Specified,1965 Photo Contest,News,"06 September, 1965",F:\Temp\1965\Kyoichi Sawada,"Loc Thuong, Binh Dinh, Vietnam.

A mother and her children wade across a river to escape US bombing. The US Air Force had evacuated their village because it was suspected of being used as a base camp by the Viet Cong.

In September 1965, the US Marines started a clearing operation in the area north of their military base in the South-Vietnamese coastal town of Quy Nhon. The base was under constant attack from Viet Cong snipers, hiding in the surrounding villages. To secure the perimeter around the naval base, the Marines swept through the villages rounding up suspects while evacuating the villagers. The US Air Force also moved to bomb the villages from the air, attacking Viet Cong sniper positions.",1st prize,Kyoichi Sawada,1965
3,Not Specified,1965 Photo Contest,Most Artistic Press Photo,"01 January, 1965",F:\Temp\1965\László Fejes,Wedding.,1st prize,László Fejes,1965
4,Not Specified,1965 Photo Contest,General News,"27 September, 1965",F:\Temp\1965\James Bourdier,"A student is killed by a Dominican Army guard during a demonstration outside the National Palace, to protest the presence of U.S. troops in Santo Domingo. In April 1965, a revolt had broken out against the military regime, which ruled the Dominican Republic since it had overthrown the democratically elected government of Juan Bosch in September 1963. The uprising was ended by an American military intervention, as the United States feared that communists might take over in the country.",Honorable Mention,James Bourdier,1965
5,Not Specified,1965 Photo Contest,General News,"17 June, 1965",F:\Temp\1965\Matt Herron,"Mrs. Aylene Quinn from McComb and her four children sit on the steps of the Governor's mansion in Jackson, Mississippi, trying to see Governor Paul Johnson to protest the seating of five congressmen from districts where blacks cannot vote.",2nd prize,Matt Herron,1965
6,Not Specified,1965 Photo Contest,General News,"01 January, 1964",F:\Temp\1965\Gerd Heidemann,"A Congolese soldier of the Armée National, the government troops, shoots a rebel during the Congo Crisis.

Assigned by Stern, Gerd Heidemann traveled to Congo in 1964, to report on the Congo Crisis which had broken out after Congo's declaration of independence in 1960. Together with journalist Ernst Petry, Heidemann published a series of articles in Stern about a brigade of Moïse Tshombe's mercenary army called Kommando 52. This brigade was led by former Wehrmacht officer Siegfried Müller and included several West German soldiers.

The articles and photos were published in Stern on 22, 29 November and 6 December 1964, preceding Moïse Tshombe's visit to West Germany and West Berlin in mid-December 1964. Tshombe had been prime minister of Congo since July 1964, but was to be dismissed from his position in October 1965 by President Joseph Kasavubu.",1st prize,Gerd Heidemann,1965
7,Not Specified,1965 Photo Contest,Color Picture,"09 November, 1965",F:\Temp\1965\Walter J. Lockeyear,"The State Opening of Parliament: Queen Elizabeth II delivers her speech from the Throne in the House of Lords, Palace of Westminster, also known as the Houses of Parliament, officially opening the new parliamentary year.",3rd prize,Walter J. Lockeyear,1965
8,Not Specified,1965 Photo Contest,Features,"01 January, 1965",F:\Temp\1965\Rudi Herzog,Dutch father rides his bike.,3rd prize,Rudi Herzog,1965
9,Not Specified,1965 Photo Contest,Features,"01 January, 1965",F:\Temp\1965\Manfred Rehm,A circus goes on tour.,2nd prize,Manfred Rehm,1965
10,Not Specified,1965 Photo Contest,Color Picture,"19 July, 1964",F:\Temp\1965\Erich Baumann,The Formula One drivers experience a rainy start of the 14th Solitude Grand Prix at the Solitudering in Stuttgart.,1st prize,Erich Baumann,1965
11,Not Specified,1965 Photo Contest,Features,"01 May, 1965",F:\Temp\1965\Boris C.M. Spremo,"A dog is having a pee, while an elephant is having a drink, during a visit of the Ringling Brothers Circus to Toronto.
The photographer's newspaper, The Globe and Mail, did not run the photo at the time, as it was considered to be offending to its readers. When Boris Spremo won first prize in the features category of the 1965 World Press Photo contest, The Globe and Mail ran a nice story but again the photo was not published. The wire agencies, however, picked up the news and the image was published in other newspapers worldwide.",1st prize,Boris C.M. Spremo,1965
12,Not Specified,1965 Photo Contest,Color Picture,"01 May, 1965",F:\Temp\1965\John Rooy,Princess Beatrix of the Netherlands and Claus von Amsberg walk in the garden of her residence Castle Drakesteyn.,2nd prize,John Rooy,1965
13,Not Specified,1965 Photo Contest,News,"01 January, 1965",F:\Temp\1965\Zamanianne Djahanguir,A building collapses after a fire.,2nd prize,Zamanianne Djahanguir,1965
14,Not Specified,1965 Photo Contest,General News,"01 May, 1965",F:\Temp\1965\Boris C.M. Spremo,"A dog is having a pee, while an elephant is having a drink, during a visit of the Ringling Brothers Circus to Toronto.
The photographer's newspaper, The Globe and Mail, did not run the photo at the time, as it was considered to be offending to its readers. When Boris Spremo won first prize in the features category of the 1965 World Press Photo contest, The Globe and Mail ran a nice story but again the photo was not published. The wire agencies, however, picked up the news and the image was published in other newspapers worldwide.",1st prize,Boris C.M. Spremo,1965
15,Not Specified,1965 Photo Contest,News,"01 April, 1965",F:\Temp\1965\Eddie Adams,"Under sniper fire, a Vietnamese woman carries a child to safety as U.S. Marines storm the village of My Son, near Da Nang in Vietnam, searching for Vietcong insurgents. Da Nang was one of the major harbors in Vietnam, where the American army had a large air base during the war. It was also the city where Adams arrived, when he came to Vietnam in 1965. Having been a U.S. Marine himself during the Korean War, he travelled with the Marines and stayed with them at their camp in Da Nang.",3rd prize,Eddie Adams,1965
16,Not Specified,1965 Photo Contest,Sports,"01 January, 1965",F:\Temp\1965\Freddy Lindström,Sten Söderlund makes a dangerous somersault when he falls of his bike during a bicycle race in Stockholm.,3rd prize,Freddy Lindström,1965
