,Index,Title,Award,Category,Published Date,URL,Stored Path,Description,Prize Level,Photographer,Award Year
0,1,Not Specified,2001 Photo Contest,General News,"01 January, 2000",https://www.worldpressphoto.org/getmedia/efe74c69-9e04-47d5-a2f7-c620a881630a/2001-Vladimir-Velengurin-GNS1-AL?maxsidesize=1920&resizemode=force,F:\Temp\2001\Vladimir Velengurin\1.jpg,"January-February. Russian troops round up suspected rebels. The Russian campaign against the breakaway republic had been renewed in the autumn of 1999, and early in the new year the capital Grozny was taken. The Russians began clean-up operations known as 'zachistka'. Suspects, especially men without documents or with marks of fighting on their bodies, were arrested and taken to 'filtration camps' outside the towns. Here it was decided whether or not they belonged to rebel forces.",1st prize,Vladimir Velengurin,2001
1,2,Not Specified,2001 Photo Contest,General News,"01 January, 2000",https://www.worldpressphoto.org/getmedia/c8471bb9-5c6e-4e5a-911e-188c9a7c927d/2001-Vladimir-Velengurin-GNS1-BL?maxsidesize=1920&resizemode=force,F:\Temp\2001\Vladimir Velengurin\2.jpg,"January-February. Russian troops round up suspected rebels. The Russian campaign against the breakaway republic had been renewed in the autumn of 1999, and early in the new year the capital Grozny was taken. The Russians began clean-up operations known as 'zachistka'. Suspects, especially men without documents or with marks of fighting on their bodies, were arrested and taken to 'filtration camps' outside the towns. Here it was decided whether or not they belonged to rebel forces.",1st prize,Vladimir Velengurin,2001
2,3,Not Specified,2001 Photo Contest,General News,"01 January, 2000",https://www.worldpressphoto.org/getmedia/ebb40c45-8268-4449-8e70-462e15d43f61/2001-Vladimir-Velengurin-GNS1-CL?maxsidesize=1920&resizemode=force,F:\Temp\2001\Vladimir Velengurin\3.jpg,"January-February. Russian troops round up suspected rebels. The Russian campaign against the breakaway republic had been renewed in the autumn of 1999, and early in the new year the capital Grozny was taken. The Russians began clean-up operations known as 'zachistka'. Suspects, especially men without documents or with marks of fighting on their bodies, were arrested and taken to 'filtration camps' outside the towns. Here it was decided whether or not they belonged to rebel forces.",1st prize,Vladimir Velengurin,2001
3,4,Not Specified,2001 Photo Contest,General News,"01 January, 2000",https://www.worldpressphoto.org/getmedia/73b499c0-9995-4796-b1c8-3c070d594b0c/2001-Vladimir-Velengurin-GNS1-DL?maxsidesize=1920&resizemode=force,F:\Temp\2001\Vladimir Velengurin\4.jpg,"January-February. Russian troops round up suspected rebels. The Russian campaign against the breakaway republic had been renewed in the autumn of 1999, and early in the new year the capital Grozny was taken. The Russians began clean-up operations known as 'zachistka'. Suspects, especially men without documents or with marks of fighting on their bodies, were arrested and taken to 'filtration camps' outside the towns. Here it was decided whether or not they belonged to rebel forces.",1st prize,Vladimir Velengurin,2001
4,5,Not Specified,2001 Photo Contest,General News,"01 January, 2000",https://www.worldpressphoto.org/getmedia/24acd998-d82d-4bad-8316-3d05846afefd/2001-Vladimir-Velengurin-GNS1-EL?maxsidesize=1920&resizemode=force,F:\Temp\2001\Vladimir Velengurin\5.jpg,"January-February. Russian troops round up suspected rebels. The Russian campaign against the breakaway republic had been renewed in the autumn of 1999, and early in the new year the capital Grozny was taken. The Russians began clean-up operations known as 'zachistka'. Suspects, especially men without documents or with marks of fighting on their bodies, were arrested and taken to 'filtration camps' outside the towns. Here it was decided whether or not they belonged to rebel forces.",1st prize,Vladimir Velengurin,2001
5,6,Not Specified,2001 Photo Contest,General News,"01 January, 2000",https://www.worldpressphoto.org/getmedia/98c5ee66-7eb8-476c-aac6-8841a13bc8a9/2001-Vladimir-Velengurin-GNS1-FL?maxsidesize=1920&resizemode=force,F:\Temp\2001\Vladimir Velengurin\6.jpg,"January-February. Russian troops round up suspected rebels. The Russian campaign against the breakaway republic had been renewed in the autumn of 1999, and early in the new year the capital Grozny was taken. The Russians began clean-up operations known as 'zachistka'. Suspects, especially men without documents or with marks of fighting on their bodies, were arrested and taken to 'filtration camps' outside the towns. Here it was decided whether or not they belonged to rebel forces.",1st prize,Vladimir Velengurin,2001
6,7,Not Specified,2001 Photo Contest,General News,"01 January, 2000",https://www.worldpressphoto.org/getmedia/dcb65f6e-d3d1-42e3-a628-1c4f8cf1f370/2001-Vladimir-Velengurin-GNS1-GL?maxsidesize=1920&resizemode=force,F:\Temp\2001\Vladimir Velengurin\7.jpg,"January-February. Russian troops round up suspected rebels. The Russian campaign against the breakaway republic had been renewed in the autumn of 1999, and early in the new year the capital Grozny was taken. The Russians began clean-up operations known as 'zachistka'. Suspects, especially men without documents or with marks of fighting on their bodies, were arrested and taken to 'filtration camps' outside the towns. Here it was decided whether or not they belonged to rebel forces.",1st prize,Vladimir Velengurin,2001
7,8,Not Specified,2001 Photo Contest,General News,"01 January, 2000",https://www.worldpressphoto.org/getmedia/9f9a0bee-e214-45d1-8abe-53b28e6be892/2001-Vladimir-Velengurin-GNS1-HL?maxsidesize=1920&resizemode=force,F:\Temp\2001\Vladimir Velengurin\8.jpg,"January-February. Russian troops round up suspected rebels. The Russian campaign against the breakaway republic had been renewed in the autumn of 1999, and early in the new year the capital Grozny was taken. The Russians began clean-up operations known as 'zachistka'. Suspects, especially men without documents or with marks of fighting on their bodies, were arrested and taken to 'filtration camps' outside the towns. Here it was decided whether or not they belonged to rebel forces.",1st prize,Vladimir Velengurin,2001
8,9,Not Specified,2001 Photo Contest,General News,"01 January, 2000",https://www.worldpressphoto.org/getmedia/d533d597-a4b0-4138-9597-973d83aa9c08/2001-Vladimir-Velengurin-GNS1-IL?maxsidesize=1920&resizemode=force,F:\Temp\2001\Vladimir Velengurin\9.jpg,"January-February. Russian troops round up suspected rebels. The Russian campaign against the breakaway republic had been renewed in the autumn of 1999, and early in the new year the capital Grozny was taken. The Russians began clean-up operations known as 'zachistka'. Suspects, especially men without documents or with marks of fighting on their bodies, were arrested and taken to 'filtration camps' outside the towns. Here it was decided whether or not they belonged to rebel forces.",1st prize,Vladimir Velengurin,2001
9,10,Not Specified,2001 Photo Contest,General News,"01 January, 2000",https://www.worldpressphoto.org/getmedia/8ab05625-ba9f-4a3e-9a94-ce0485fa52a6/2001-Vladimir-Velengurin-GNS1-JL?maxsidesize=1920&resizemode=force,F:\Temp\2001\Vladimir Velengurin\10.jpg,"January-February. Russian troops round up suspected rebels. The Russian campaign against the breakaway republic had been renewed in the autumn of 1999, and early in the new year the capital Grozny was taken. The Russians began clean-up operations known as 'zachistka'. Suspects, especially men without documents or with marks of fighting on their bodies, were arrested and taken to 'filtration camps' outside the towns. Here it was decided whether or not they belonged to rebel forces.",1st prize,Vladimir Velengurin,2001
