,Index,Title,Award,Category,Published Date,URL,Stored Path,Description,Prize Level,Photographer,Award Year
0,1,Wasteland,2018 Photo Contest,Environment,"27 January, 2017",https://www.worldpressphoto.org/getmedia/4e68cf41-fe64-407d-8566-c257c472af6b/2018-Kadir-van-Lohuizen-OTS-AJ?maxsidesize=1920&resizemode=force,F:\Temp\2018\Kadir van Lohuizen\1.jpg,"A man carries a load of PET bottles for recycling, at Olusosun landfill, Lagos, Nigeria. More than 3,000 tonnes of waste arrives at Olusosun daily. Upwards of 4,000 people, many of whom live on site, scavenge through the garbage by hand, collecting anything that is saleable or recyclable.",1st prize,Kadir van Lohuizen,2018
1,2,Wasteland,2018 Photo Contest,Environment,"23 January, 2017",https://www.worldpressphoto.org/getmedia/bfa4dee3-e8ee-4765-9305-ca127ad0fe19/2018-Kadir-van-Lohuizen-OTS-BJ?maxsidesize=1920&resizemode=force,F:\Temp\2018\Kadir van Lohuizen\2.jpg,"People scavenge for recyclable waste at Olusosun landfill, Lagos, Nigeria. The landfill is full, and the Nigerian government has announced it is to close by 2022.",1st prize,Kadir van Lohuizen,2018
2,3,Wasteland,2018 Photo Contest,Environment,"23 February, 2016",https://www.worldpressphoto.org/getmedia/5e3d2f4d-47b4-49ad-a276-22a33974d1e2/2018-Kadir-van-Lohuizen-OTS-CJ?maxsidesize=1920&resizemode=force,F:\Temp\2018\Kadir van Lohuizen\3.jpg,"Bantar Gebang, the ‘garbage mountain’ in Jakarta, Indonesia, sprawls over 110 hectares. Thousands of families live and scavenge on the dump. The city of Jakarta is unable to find another site, and has no waste incinerators.",1st prize,Kadir van Lohuizen,2018
3,4,Wasteland,2018 Photo Contest,Environment,"09 July, 2017",https://www.worldpressphoto.org/getmedia/8be9d8f9-e310-48ad-b237-9ad9201141a4/2018-Kadir-van-Lohuizen-OTS-DJ?maxsidesize=1920&resizemode=force,F:\Temp\2018\Kadir van Lohuizen\4.jpg,"Garbage is collected in the center of Amsterdam, the Netherlands. In most neighborhoods of the city, garbage is deposited in underground containers to await removal, but in some parts of the historic center it is still left on the streets to be collected on certain days.",1st prize,Kadir van Lohuizen,2018
4,5,Wasteland,2018 Photo Contest,Environment,"05 December, 2016",https://www.worldpressphoto.org/getmedia/90d0b15a-6972-4426-9052-9fb7d1b04585/2018-Kadir-van-Lohuizen-OTS-EJ?maxsidesize=1920&resizemode=force,F:\Temp\2018\Kadir van Lohuizen\5.jpg,"Ponte Pequena, one of three waste-transfer stations in São Paulo, Brazil. Enhanced recycling awareness in São Paulo has led to the city producing one third less waste per person than sister metropolis Rio de Janeiro.",1st prize,Kadir van Lohuizen,2018
5,6,Wasteland,2018 Photo Contest,Environment,"03 July, 2017",https://www.worldpressphoto.org/getmedia/30f2d743-b0ca-40b0-aa04-de3b6a8a32c8/2018-Kadir-van-Lohuizen-OTS-FJ?maxsidesize=1920&resizemode=force,F:\Temp\2018\Kadir van Lohuizen\6.jpg,"A ship in Amsterdam, the Netherlands, is loaded with scrap metal bound for recycling in Turkey.",1st prize,Kadir van Lohuizen,2018
6,7,Wasteland,2018 Photo Contest,Environment,"19 May, 2016",https://www.worldpressphoto.org/getmedia/cda7b6c9-105a-43eb-b9f6-7105a3f2ba11/2018-Kadir-van-Lohuizen-OTS-GJ?maxsidesize=1920&resizemode=force,F:\Temp\2018\Kadir van Lohuizen\7.jpg,"Waste piles up in Manhattan, New York, USA. The city generates more than 14 million tonnes of trash each year, and has the largest waste-management agency in the world, with an annual budget of US$1.5 billion.",1st prize,Kadir van Lohuizen,2018
7,8,Wasteland,2018 Photo Contest,Environment,"23 August, 2016",https://www.worldpressphoto.org/getmedia/19a39957-230d-46b1-91d2-14c85346126c/2018-Kadir-van-Lohuizen-OTS-HJ?maxsidesize=1920&resizemode=force,F:\Temp\2018\Kadir van Lohuizen\8.jpg,"Waste is unloaded at Shizai paper recycling plant, Tokyo, Japan, which has been processing waste since 1969.",1st prize,Kadir van Lohuizen,2018
8,9,Wasteland,2018 Photo Contest,Environment,"26 May, 2016",https://www.worldpressphoto.org/getmedia/7cdbc33c-7855-4852-89d5-ea0bcea077a4/2018-Kadir-van-Lohuizen-OTS-IJ?maxsidesize=1920&resizemode=force,F:\Temp\2018\Kadir van Lohuizen\9.jpg,"A barge with more than 300 tonnes of mainly plastic is on its way from the Bronx to a recycling plant in Brooklyn, New York, USA. Until the mid-1990s, New York’s primary method of disposing of waste was to dump it at sea.",1st prize,Kadir van Lohuizen,2018
9,10,Wasteland,2018 Photo Contest,Environment,"21 January, 2017",https://www.worldpressphoto.org/getmedia/78f3cd34-3b86-421d-a5e0-b692daf3b767/2018-Kadir-van-Lohuizen-OTS-JJ?maxsidesize=1920&resizemode=force,F:\Temp\2018\Kadir van Lohuizen\10.jpg,"People wait to sort through waste for recyclable and saleable material, as a garbage truck arrives at the Olusosun landfill, in Lagos, Nigeria.",1st prize,Kadir van Lohuizen,2018
