,Index,Title,Award,Category,Published Date,URL,Stored Path,Description,Prize Level,Photographer,Award Year
0,1,Not Specified,1956 Photo Contest,Features,"14 July, 1956",https://www.worldpressphoto.org/getmedia/a95fc285-2e1a-4142-951d-52e74dc926e2/1956-Bela-Zola-GN1-(1)?maxsidesize=1920&resizemode=force,F:\Temp\1956\Bela Zola\1.jpg,"Teddy Boys singing hymns at a special service, given by the sixteen-year-old American evangelist Renee Martz at the Kensington Temple, London.",1st prize,Bela Zola,1956
1,1,Not Specified,1956 Photo Contest,Features,"01 January, 1956",https://www.worldpressphoto.org/getmedia/8ad2eb9e-d100-4d19-8840-e812b72edd1f/1956-Fred-Fischer-GN2-(1)?maxsidesize=1920&resizemode=force,F:\Temp\1956\Fred Fischer\1.jpg,A priest is caught by a dog.,2nd prize,Fred Fischer,1956
2,1,Not Specified,1956 Photo Contest,General News,"14 July, 1956",https://www.worldpressphoto.org/getmedia/dad73a5d-2887-4751-8b9f-f3b1eaed015a/1956-Bela-Zola-GN1?maxsidesize=1920&resizemode=force,F:\Temp\1956\Bela Zola\1.jpg,"Teddy Boys singing hymns at a special service, given by the sixteen-year-old American evangelist Renee Martz at the Kensington Temple, London.",1st prize,Bela Zola,1956
3,1,Not Specified,1956 Photo Contest,General News,"01 January, 1956",https://www.worldpressphoto.org/getmedia/e416faf5-d57d-49ca-bf32-a5ca6542f411/1956-Helmuth-Pirath-GNS1-CD?maxsidesize=1920&resizemode=force,F:\Temp\1956\Helmuth Pirath\1.jpg,"‘Spätheimkehrer’: A German prisoner of war is reunited with his daughter. The child has not seen her father since she was one-year-old. This man was one of the last prisoners of war to be released by the Soviet Union since the end of World War II.

Most German prisoners of war returned home through the Grenzdurchgangslager Friedland, in the German federal state of Niedersachsen, which was then located at the East-German border. Lager Friedland was set up in September 1945 as a transit camp for refugees, home comers, soldiers and displaced persons.",1st prize,Helmuth Pirath,1956
4,2,Not Specified,1956 Photo Contest,General News,"01 January, 1956",https://www.worldpressphoto.org/getmedia/70dc8a02-c385-497c-a5bb-e7e2b820c6aa/1956-Helmuth-Pirath-GNS1-DD?maxsidesize=1920&resizemode=force,F:\Temp\1956\Helmuth Pirath\2.jpg,"'Spätheimkehrer': A German prisoner of war is reunited with his daughter. The child has not seen her father since she was one-year-old. This man was one of the last prisoners of war to be released by the Soviet Union since the end of World War II.

Most German prisoners of war returned home through the Grenzdurchgangslager Friedland, in the German federal state of Niedersachsen, which was then located at the East-German border. Lager Friedland was set up in September 1945 as a transit camp for refugees, home comers, soldiers and displaced persons.",1st prize,Helmuth Pirath,1956
5,1,Not Specified,1956 Photo Contest,News,"08 August, 1956",https://www.worldpressphoto.org/getmedia/6826f255-8be4-4bfb-90c1-0474b104d62a/1956-Antoine-Rulmont-SN1-(1)?maxsidesize=1920&resizemode=force,F:\Temp\1956\Antoine Rulmont\1.jpg,"Family members wait for news about their loved ones, who are trapped in the Le bois du Cazier mine pit during the mining disaster of 8 August 1956 in Marcinelle.

Due to a human error, a fire broke out in the Bois du Cazier mine in Marcinelle, Belgium, causing the death of 262 people from 12 different nationalities, including 136 Italians and 95 Belgians. The disaster resulted in an end to Italian immigration into Belgium and stricter regulations on safety at work.",1st prize,Antoine Rulmont,1956
6,1,Not Specified,1956 Photo Contest,News,"01 January, 1956",https://www.worldpressphoto.org/getmedia/926347cd-9b28-468c-80af-bbbe8b345c7b/1956-Louis-Garnade-SN2-(1)?maxsidesize=1920&resizemode=force,F:\Temp\1956\Louis Garnade\1.jpg,"A child is being rescued by the fire brigade from a burning house in Chelsea, London, while the mother looks on.",2nd prize,Louis Garnade,1956
7,1,Not Specified,1956 Photo Contest,General News,"01 January, 1956",https://www.worldpressphoto.org/getmedia/12ee0185-b66a-4999-b2dc-62614e4d6614/1956-Fred-Fischer-GN2?maxsidesize=1920&resizemode=force,F:\Temp\1956\Fred Fischer\1.jpg,A priest is caught by a dog.,2nd prize,Fred Fischer,1956
8,1,Not Specified,1956 Photo Contest,Sports,"01 January, 1956",https://www.worldpressphoto.org/getmedia/50bc6df3-843a-44b2-86b3-b73e5bb1cdb8/1956-Sergey-Preobrazhensky-SP1?maxsidesize=1920&resizemode=force,F:\Temp\1956\Sergey Preobrazhensky\1.jpg,"Uvais Akhtayev, 'The Giant of Soviet Basketball', in action. Akhtayev was born in Chechnya in 1930. In 1946, after his graduation from Alma-Ata College of Physical Education, he started to play basketball for the national team of Kazakhstan.
According to contemporaries, Akhtayev's appearance on the court was a real sensation. Akhtayev, who was 229 cm tall and weighed 196 kg, towered over the other players who measured, at the most, 190 cm. His sports career ended when he was not yet 30, due to his failing health. He died in Grozny in 1978.",1st prize,Sergey Preobrazhensky,1956
9,1,Not Specified,1956 Photo Contest,Sports,"06 August, 1956",https://www.worldpressphoto.org/getmedia/6f9d9b8e-6e56-482e-bc24-8fd01d9e4da1/1956-Tibor-Komlos-SP2?maxsidesize=1920&resizemode=force,F:\Temp\1956\Tibor Komlós\1.jpg,"The Hungarian distance runner Sándor Iharos, on the left, is passing the Czech runner Emil Zátopek, during the 5,000 meter race at the World Youth Games in Warsaw. Although Iharos defeated Zátopek, the race was eventually won by the Polish athlete Jerszy Chromik.",2nd prize,Tibor Komlós,1956
10,1,Not Specified,1956 Photo Contest,Sports,"31 January, 1956",https://www.worldpressphoto.org/getmedia/bb85f950-c618-425f-905d-e965d0810730/1956-Franz-Votava-SP3?maxsidesize=1920&resizemode=force,F:\Temp\1956\Franz Votava\1.jpg,"The famous Austrian alpine skier Tony Sailer during the giant slalom at the Winter Olympic Games in Cortina d'Ampezzo, Italy. Sailer won three gold medals at these games, and was one of the most succesful athletes of 1956.
In the 1950s, the Winter Olympics were still organized together with the FIS Alpine World Ski Championships, making Sailer world champion as well.",3rd prize,Franz Votava,1956
11,1,Not Specified,1956 Photo Contest,Spot News,"08 August, 1956",https://www.worldpressphoto.org/getmedia/c45dd38e-70b1-4e98-9bc5-2b5341ae42f2/1956-Antoine-Rulmont-SN1?maxsidesize=1920&resizemode=force,F:\Temp\1956\Antoine Rulmont\1.jpg,"Family members wait for news about their loved ones, who are trapped in the Le bois du Cazier mine pit during the mining disaster of 8 August 1956 in Marcinelle.

Due to a human error, a fire broke out in the Bois du Cazier mine in Marcinelle, Belgium, causing the death of 262 people from 12 different nationalities, including 136 Italians and 95 Belgians. The disaster resulted in an end to Italian immigration into Belgium and stricter regulations on safety at work.",1st prize,Antoine Rulmont,1956
12,1,Not Specified,1956 Photo Contest,Spot News,"01 January, 1956",https://www.worldpressphoto.org/getmedia/92600fc5-9847-4a7b-a76c-aca88ee2ac6d/1956-Louis-Garnade-SN2?maxsidesize=1920&resizemode=force,F:\Temp\1956\Louis Garnade\1.jpg,"A child is being rescued by the fire brigade from a burning house in Chelsea, London, while the mother looks on.",2nd prize,Louis Garnade,1956
13,1,Not Specified,1956 Photo Contest,Photo Stories,"01 January, 1956",https://www.worldpressphoto.org/getmedia/b8294e71-1f11-4ae4-8ba9-a6e135f193c1/1956-Helmuth-Pirath-GNS1-CD-(1)?maxsidesize=1920&resizemode=force,F:\Temp\1956\Helmuth Pirath\1.jpg,"‘Spätheimkehrer’: A German prisoner of war is reunited with his daughter. The child has not seen her father since she was one-year-old. This man was one of the last prisoners of war to be released by the Soviet Union since the end of World War II.

Most German prisoners of war returned home through the Grenzdurchgangslager Friedland, in the German federal state of Niedersachsen, which was then located at the East-German border. Lager Friedland was set up in September 1945 as a transit camp for refugees, home comers, soldiers and displaced persons.",1st prize,Helmuth Pirath,1956
14,2,Not Specified,1956 Photo Contest,Photo Stories,"01 January, 1956",https://www.worldpressphoto.org/getmedia/3a458ba2-00c6-405e-bb37-31e46a74e1ca/1956-Helmuth-Pirath-GNS1-DD-(1)?maxsidesize=1920&resizemode=force,F:\Temp\1956\Helmuth Pirath\2.jpg,"'Spätheimkehrer': A German prisoner of war is reunited with his daughter. The child has not seen her father since she was one-year-old. This man was one of the last prisoners of war to be released by the Soviet Union since the end of World War II.

Most German prisoners of war returned home through the Grenzdurchgangslager Friedland, in the German federal state of Niedersachsen, which was then located at the East-German border. Lager Friedland was set up in September 1945 as a transit camp for refugees, home comers, soldiers and displaced persons.",1st prize,Helmuth Pirath,1956
