,Index,Title,Award,Category,Published Date,URL,Stored Path,Description,Prize Level,Photographer,Award Year
0,1,Not Specified,2002 Photo Contest,Nature,"15 April, 2001",https://www.worldpressphoto.org/getmedia/19e71d1b-c6d1-4aa5-bbd4-d29ab01794aa/2002-Genevieve-Renson-NA1?maxsidesize=1920&resizemode=force,F:\Temp\2002\Genevieve Renson\1.jpg,"Beneath cascading water, a man catches a rare Goliath frog. Reaching lengths of 90cm, the Goliath is the largest known frog. In western central Africa, it inhabits swiftly-moving mountain streams. Prized by local tribes as food, the survival of the species is under threat. Its habitat is also in danger of disappearing, as rainforests are cleared for farms or villages.",1st prize,Genevieve Renson,2002
1,1,Not Specified,2002 Photo Contest,General News,"01 October, 2001",https://www.worldpressphoto.org/getmedia/a52554a0-6dcc-48d2-9f65-4d461c6b2ec3/2002-Paolo-Pellegrin-GNS1-AI?maxsidesize=1920&resizemode=force,F:\Temp\2002\Paolo Pellegrin\1.jpg,"In a village near Mascara, Algeria, local men patrol alongside the government's elite Special Intervention Group (GIS), protecting the village from terrorist attacks of the Armed Islamic Group (GIA). Algeria's bloody guerrilla warfare has cost 150,000 lives, prompting civilians to take up arms. Amid a recent history of massacres, local communities seek to protect themselves from attacks that come at night.",1st prize,Paolo Pellegrin,2002
2,2,Not Specified,2002 Photo Contest,General News,"01 October, 2001",https://www.worldpressphoto.org/getmedia/fcce7a74-56d7-4b55-9465-7aa096d90cfa/2002-Paolo-Pellegrin-GNS1-BI?maxsidesize=1920&resizemode=force,F:\Temp\2002\Paolo Pellegrin\2.jpg,"In a village near Mascara, Algeria, local men patrol alongside the government's elite Special Intervention Group (GIS), protecting the village from terrorist attacks of the Armed Islamic Group (GIA). Algeria's bloody guerrilla warfare has cost 150,000 lives, prompting civilians to take up arms. Amid a recent history of massacres, local communities seek to protect themselves from attacks that come at night.",1st prize,Paolo Pellegrin,2002
3,3,Not Specified,2002 Photo Contest,General News,"01 October, 2001",https://www.worldpressphoto.org/getmedia/d4aee01c-5337-44be-88cb-971746629777/2002-Paolo-Pellegrin-GNS1-CI?maxsidesize=1920&resizemode=force,F:\Temp\2002\Paolo Pellegrin\3.jpg,"In a village near Mascara, Algeria, local men patrol alongside the government's elite Special Intervention Group (GIS), protecting the village from terrorist attacks of the Armed Islamic Group (GIA). Algeria's bloody guerrilla warfare has cost 150,000 lives, prompting civilians to take up arms. Amid a recent history of massacres, local communities seek to protect themselves from attacks that come at night.",1st prize,Paolo Pellegrin,2002
4,4,Not Specified,2002 Photo Contest,General News,"01 October, 2001",https://www.worldpressphoto.org/getmedia/1831a965-bc62-4117-9041-e23d85888865/2002-Paolo-Pellegrin-GNS1-DI?maxsidesize=1920&resizemode=force,F:\Temp\2002\Paolo Pellegrin\4.jpg,"In a village near Mascara, Algeria, local men patrol alongside the government's elite Special Intervention Group (GIS), protecting the village from terrorist attacks of the Armed Islamic Group (GIA). Algeria's bloody guerrilla warfare has cost 150,000 lives, prompting civilians to take up arms. Amid a recent history of massacres, local communities seek to protect themselves from attacks that come at night.",1st prize,Paolo Pellegrin,2002
5,5,Not Specified,2002 Photo Contest,General News,"01 October, 2001",https://www.worldpressphoto.org/getmedia/c511b08e-c708-4bb0-a233-e1a2c0614e29/2002-Paolo-Pellegrin-GNS1-EI?maxsidesize=1920&resizemode=force,F:\Temp\2002\Paolo Pellegrin\5.jpg,"A suspected member of the Armed Islamic Group (GIA) is taken away by car. In a village near Mascara, Algeria, local men patrol alongside the government's elite Special Intervention Group (GIS), protecting the village from terrorist attacks of the GIA. Algeria's bloody guerrilla warfare has cost 150,000 lives, prompting civilians to take up arms. Amid a recent history of massacres, local communities seek to protect themselves from attacks that come at night.",1st prize,Paolo Pellegrin,2002
6,6,Not Specified,2002 Photo Contest,General News,"01 October, 2001",https://www.worldpressphoto.org/getmedia/e483d1dd-700a-47ad-85a8-585cd8d95600/2002-Paolo-Pellegrin-GNS1-FI?maxsidesize=1920&resizemode=force,F:\Temp\2002\Paolo Pellegrin\6.jpg,"In a village near Mascara, Algeria, local men patrol alongside the government's elite Special Intervention Group (GIS), protecting the village from terrorist attacks of the Armed Islamic Group (GIA). Algeria's bloody guerrilla warfare has cost 150,000 lives, prompting civilians to take up arms. Amid a recent history of massacres, local communities seek to protect themselves from attacks that come at night.",1st prize,Paolo Pellegrin,2002
7,7,Not Specified,2002 Photo Contest,General News,"01 October, 2001",https://www.worldpressphoto.org/getmedia/81f2e3b0-4744-4314-9c4e-89aa33430a5a/2002-Paolo-Pellegrin-GNS1-GI?maxsidesize=1920&resizemode=force,F:\Temp\2002\Paolo Pellegrin\7.jpg,"In a village near Mascara, Algeria, local men patrol alongside the government's elite Special Intervention Group (GIS), protecting the village from terrorist attacks of the Armed Islamic Group (GIA). Algeria's bloody guerrilla warfare has cost 150,000 lives, prompting civilians to take up arms. Amid a recent history of massacres, local communities seek to protect themselves from attacks that come at night.",1st prize,Paolo Pellegrin,2002
8,8,Not Specified,2002 Photo Contest,General News,"01 October, 2001",https://www.worldpressphoto.org/getmedia/badc0ccb-82cd-42ed-b7bf-193db2bba96b/2002-Paolo-Pellegrin-GNS1-HI?maxsidesize=1920&resizemode=force,F:\Temp\2002\Paolo Pellegrin\8.jpg,"In a village near Mascara, Algeria, local men patrol alongside the government's elite Special Intervention Group (GIS), protecting the village from terrorist attacks of the Armed Islamic Group (GIA). Algeria's bloody guerrilla warfare has cost 150,000 lives, prompting civilians to take up arms. Amid a recent history of massacres, local communities seek to protect themselves from attacks that come at night.",1st prize,Paolo Pellegrin,2002
9,9,Not Specified,2002 Photo Contest,General News,"01 October, 2001",https://www.worldpressphoto.org/getmedia/01f7d036-6dea-4ce1-b3b3-9df18b69e335/2002-Paolo-Pellegrin-GNS1-II?maxsidesize=1920&resizemode=force,F:\Temp\2002\Paolo Pellegrin\9.jpg,"Documents of highway travelers are examined during a patrol in a village near Mascara, Algeria. Local men patrol alongside the government's elite Special Intervention Group (GIS), protecting the village from terrorist attacks of the Armed Islamic Group (GIA). Algeria's bloody guerrilla warfare has cost 150,000 lives, prompting civilians to take up arms. Amid a recent history of massacres, local communities seek to protect themselves from attacks that come at night.",1st prize,Paolo Pellegrin,2002
10,1,Not Specified,2002 Photo Contest,General News,"06 February, 2001",https://www.worldpressphoto.org/getmedia/75c25de8-fc25-4353-81de-bbbbb7b41c86/2002-Tom-Stoddart-GNS2-AL?maxsidesize=1920&resizemode=force,F:\Temp\2002\Tom Stoddart\1.jpg,"A woman waits for help outside her home. One million people were left homeless when an earthquake measuring 7.9 on the Richter scale struck Gujarat on January 26. It lasted just 30 seconds, but killed 30,000 people. In the following weeks, survivors, aided by rescue workers, recovered bodies under the rubble of their homes. The earthquake came during the winter, leaving the homeless cold at night, and at risk of disease. Densely populated towns near the earthquake's epicenter were heavily damaged.",2nd prize,Tom Stoddart,2002
11,2,Not Specified,2002 Photo Contest,General News,"06 February, 2001",https://www.worldpressphoto.org/getmedia/25999e44-68ac-4fd8-970d-bff484e44fef/2002-Tom-Stoddart-GNS2-BL?maxsidesize=1920&resizemode=force,F:\Temp\2002\Tom Stoddart\2.jpg,"Rescue workers recover a body. One million people were left homeless when an earthquake measuring 7.9 on the Richter scale struck Gujarat on January 26. It lasted just 30 seconds, but killed 30,000 people. In the following weeks, survivors, aided by rescue workers, recovered bodies under the rubble of their homes. The earthquake came during the winter, leaving the homeless cold at night, and at risk of disease. Densely populated towns near the earthquake's epicenter were heavily damaged.",2nd prize,Tom Stoddart,2002
