,Index,Title,Award,Category,Published Date,URL,Stored Path,Description,Prize Level,Photographer,Award Year
0,1,Not Specified,1982 Photo Contest,Arts and Sciences,"01 October, 1981",https://www.worldpressphoto.org/getmedia/16ee7578-84fb-467b-a0c9-bf01d7e8b3e3/1982-Ken-Regan-AE1-(1)?maxsidesize=1920&resizemode=force,F:\Temp\1982\Ken Regan\1.jpg,"Mick Jagger performs in the Los Angeles Memorial Coliseum during The Rolling Stones American Tour 1981 to promote the album Tattoo You.

The photo was uses on the album cover of Never Too Old To Rock and Roll, a bootleg recording of the Rolling Stones concert in Los Angeles, California on 9 October 1981.",1st prize,Ken Regan,1982
1,1,Not Specified,1982 Photo Contest,General News,"01 January, 1981",https://www.worldpressphoto.org/getmedia/b2291100-4538-455e-8d76-f7560d09f3ef/1982-Michel-Lipchitz-GN3?maxsidesize=1920&resizemode=force,F:\Temp\1982\Michel Lipchitz\1.jpg,The newly elected President François Mitterrand and his predecessor Giscard d'Estaing leave the Elysée Palace.,3rd prize,Michel Lipchitz,1982
2,1,Not Specified,1982 Photo Contest,General News,"01 January, 1981",https://www.worldpressphoto.org/getmedia/49e03274-0fe5-4d08-bf09-52c9d5c37d6d/1982-Wendy-Watriss-GNS1-AG?maxsidesize=1920&resizemode=force,F:\Temp\1982\Wendy Watriss\1.jpg,"Vietnam veterans, exposed to the defoliant 'Agent Orange' during the war, suffer from severe health problems. Some have fathered children with congenital defects.",1st prize,Wendy Watriss,1982
3,2,Not Specified,1982 Photo Contest,General News,"01 January, 1981",https://www.worldpressphoto.org/getmedia/b22c8e7e-2ff6-4b62-94f2-80f304a5e2fc/1982-Wendy-Watriss-GNS1-BG?maxsidesize=1920&resizemode=force,F:\Temp\1982\Wendy Watriss\2.jpg,"Vietnam veterans, exposed to the defoliant 'Agent Orange' during the war, suffer from severe health problems. Some have fathered children with congenital defects.",1st prize,Wendy Watriss,1982
4,3,Not Specified,1982 Photo Contest,General News,"01 January, 1981",https://www.worldpressphoto.org/getmedia/033c3a39-c6c6-406f-9650-5816e915f521/1982-Wendy-Watriss-GNS1-CG?maxsidesize=1920&resizemode=force,F:\Temp\1982\Wendy Watriss\3.jpg,"Vietnam veterans, exposed to the defoliant 'Agent Orange' during the war, suffer from severe health problems. Some have fathered children with congenital defects.",1st prize,Wendy Watriss,1982
5,4,Not Specified,1982 Photo Contest,General News,"01 January, 1981",https://www.worldpressphoto.org/getmedia/d3679bdc-68c8-45a1-9307-51c5e201904a/1982-Wendy-Watriss-GNS1-DG?maxsidesize=1920&resizemode=force,F:\Temp\1982\Wendy Watriss\4.jpg,"Vietnam veterans, exposed to the defoliant 'Agent Orange' during the war, suffer from severe health problems. Some have fathered children with congenital defects.",1st prize,Wendy Watriss,1982
6,5,Not Specified,1982 Photo Contest,General News,"01 January, 1981",https://www.worldpressphoto.org/getmedia/cc1647ca-a789-4951-a6ac-a96c271398b4/1982-Wendy-Watriss-GNS1-EG?maxsidesize=1920&resizemode=force,F:\Temp\1982\Wendy Watriss\5.jpg,"Vietnam veterans, exposed to the defoliant 'Agent Orange' during the war, suffer from severe health problems. Some have fathered children with congenital defects.",1st prize,Wendy Watriss,1982
7,6,Not Specified,1982 Photo Contest,General News,"01 January, 1981",https://www.worldpressphoto.org/getmedia/b554c395-e4ff-4c1b-933b-553755173b56/1982-Wendy-Watriss-GNS1-FG?maxsidesize=1920&resizemode=force,F:\Temp\1982\Wendy Watriss\6.jpg,"Vietnam veterans, exposed to the defoliant 'Agent Orange' during the war, suffer from severe health problems. Some have fathered children with congenital defects.",1st prize,Wendy Watriss,1982
8,7,Not Specified,1982 Photo Contest,General News,"01 January, 1981",https://www.worldpressphoto.org/getmedia/5e582677-0673-4905-b825-e26c75bd9d8f/1982-Wendy-Watriss-GNS1-GG?maxsidesize=1920&resizemode=force,F:\Temp\1982\Wendy Watriss\7.jpg,"Vietnam veterans, exposed to the defoliant 'Agent Orange' during the war, suffer from severe health problems. Some have fathered children with congenital defects.",1st prize,Wendy Watriss,1982
9,1,Not Specified,1982 Photo Contest,General News,"01 January, 1981",https://www.worldpressphoto.org/getmedia/f88725ef-0ffd-46db-9128-2f498f84e583/1982-Eddie-Adams-GNS2-AH?maxsidesize=1920&resizemode=force,F:\Temp\1982\Eddie Adams\1.jpg,"Mickey Hays (from Texas) and Fransie Geringer (from South Africa) meet at a hotel room in Disneyland. Both suffer from progeria, a rare disease that causes children to age the equivalent of 10 years every year. They rarely live past the age of 14.

Mickey eventually died on 30 June 1992, aged 20, one of the longest survivors of the disease. He brought worldwide attention to progeria when in 1981 he met Fransie Geringer from South Africa, who suffered from the same affliction. In 1985, he played a space alien in the film The Aurora Encounter, and in 1987 he made an appearance in Kirby Dick's documentary I Am Not A Freak. Fransie died in 1986, aged 16 years.",2nd prize,Eddie Adams,1982
10,2,Not Specified,1982 Photo Contest,General News,"01 January, 1981",https://www.worldpressphoto.org/getmedia/a96f37b9-4ec9-4dc6-82d4-fb342e382d4f/1982-Eddie-Adams-GNS2-BH?maxsidesize=1920&resizemode=force,F:\Temp\1982\Eddie Adams\2.jpg,"Mickey Hays (from Texas) and Fransie Geringer (from South Africa) meet Mickey Mouse and Pinocchio in Disneyland. Both suffer from progeria, a rare disease that causes children to age the equivalent of 10 years every year. They rarely live past the age of 14.

Mickey eventually died on 30 June 1992, aged 20, one of the longest survivors of the disease. He brought worldwide attention to progeria when in 1981 he met Fransie Geringer from South Africa, who suffered from the same affliction. In 1985, he played a space alien in the film The Aurora Encounter, and in 1987 he made an appearance in Kirby Dick's documentary I Am Not A Freak. Fransie died in 1986, aged 16 years.",2nd prize,Eddie Adams,1982
11,3,Not Specified,1982 Photo Contest,General News,"01 January, 1981",https://www.worldpressphoto.org/getmedia/05aa9b40-239c-4186-9df9-a5403119e07b/1982-Eddie-Adams-GNS2-CH?maxsidesize=1920&resizemode=force,F:\Temp\1982\Eddie Adams\3.jpg,"Mickey Hays (from Texas) and Fransie Geringer (from South Africa). Both suffer from progeria, a rare disease that causes children to age the equivalent of 10 years every year. They rarely live past the age of 14.

Mickey eventually died on 30 June 1992, aged 20, one of the longest survivors of the disease. He brought worldwide attention to progeria when in 1981 he met Fransie Geringer from South Africa, who suffered from the same affliction. In 1985, he played a space alien in the film The Aurora Encounter, and in 1987 he made an appearance in Kirby Dick's documentary I Am Not A Freak. Fransie died in 1986, aged 16 years.",2nd prize,Eddie Adams,1982
12,4,Not Specified,1982 Photo Contest,General News,"01 January, 1981",https://www.worldpressphoto.org/getmedia/262f84f6-4a4d-40f4-8907-50ae24f45dab/1982-Eddie-Adams-GNS2-DH?maxsidesize=1920&resizemode=force,F:\Temp\1982\Eddie Adams\4.jpg,"Mickey Hays and his mother. Mickey suffers from progeria, a rare disease that causes children to age the equivalent of 10 years every year. They rarely live past the age of 14.

Mickey eventually died on 30 June 1992, aged 20, one of the longest survivors of the disease. He brought worldwide attention to progeria when in 1981 he met Fransie Geringer from South Africa, who suffered from the same affliction. In 1985, he played a space alien in the film The Aurora Encounter, and in 1987 he made an appearance in Kirby Dick's documentary I Am Not A Freak.",2nd prize,Eddie Adams,1982
13,5,Not Specified,1982 Photo Contest,General News,"01 January, 1981",https://www.worldpressphoto.org/getmedia/da0d901b-a44e-4bdf-9ceb-45143304f4d6/1982-Eddie-Adams-GNS2-EH?maxsidesize=1920&resizemode=force,F:\Temp\1982\Eddie Adams\5.jpg,"Mickey Hays at school. Mickey suffers from progeria, a rare disease that causes children to age the equivalent of 10 years every year. They rarely live past the age of 14.

Mickey eventually died on 30 June 1992, aged 20, one of the longest survivors of the disease. He brought worldwide attention to progeria when in 1981 he met Fransie Geringer from South Africa, who suffered from the same affliction. In 1985, he played a space alien in the film The Aurora Encounter, and in 1987 he made an appearance in Kirby Dick's documentary I Am Not A Freak.",2nd prize,Eddie Adams,1982
14,6,Not Specified,1982 Photo Contest,General News,"01 January, 1981",https://www.worldpressphoto.org/getmedia/eb8f1726-8074-4e7a-8222-c5afa711285c/1982-Eddie-Adams-GNS2-FH?maxsidesize=1920&resizemode=force,F:\Temp\1982\Eddie Adams\6.jpg,"Mickey Hays at school. Mickey suffers from progeria, a rare disease that causes children to age the equivalent of 10 years every year. They rarely live past the age of 14.

Mickey eventually died on 30 June 1992, aged 20, one of the longest survivors of the disease. He brought worldwide attention to progeria when in 1981 he met Fransie Geringer from South Africa, who suffered from the same affliction. In 1985, he played a space alien in the film The Aurora Encounter, and in 1987 he made an appearance in Kirby Dick's documentary I Am Not A Freak.",2nd prize,Eddie Adams,1982
15,7,Not Specified,1982 Photo Contest,General News,"01 January, 1981",https://www.worldpressphoto.org/getmedia/d8314350-af7a-416c-8b37-f6bf9acdf2f0/1982-Eddie-Adams-GNS2-GH?maxsidesize=1920&resizemode=force,F:\Temp\1982\Eddie Adams\7.jpg,"Mickey Hays at home. Mickey suffers from progeria, a rare disease that causes children to age the equivalent of 10 years every year. They rarely live past the age of 14.

Mickey eventually died on 30 June 1992, aged 20, one of the longest survivors of the disease. He brought worldwide attention to progeria when in 1981 he met Fransie Geringer from South Africa, who suffered from the same affliction. In 1985, he played a space alien in the film The Aurora Encounter, and in 1987 he made an appearance in Kirby Dick's documentary I Am Not A Freak.",2nd prize,Eddie Adams,1982
