,Index,Title,Award,Category,Published Date,URL,Stored Path,Description,Prize Level,Photographer,Award Year
0,1,Living Among What's Left Behind,2019 Photo Contest,Environment,"02 October, 2018",https://www.worldpressphoto.org/getmedia/fabed441-9edd-4892-929f-8a085285ae78/WPPF-2019PhotoContest-MarioCruz.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2019\Mário Cruz\1.jpg,"A child who collects recyclable material lies on a mattress surrounded by garbage
floating on the Pasig River, in Manila, Philippines.

The Pasig River was declared biologically dead in the 1990s, due to a combination
of industrial pollution and waste being dumped by nearby communities living without adequate sanitation infrastructure. A 2017 report by Nature Communications cites the Pasig as one of 20 most polluted rivers in the world, with up to 63,700 tons of plastic deposited into the ocean each year. Efforts are being made to clean up the Pasig, which were recognized by an international prize in 2018, but in parts of the river the waste is still so dense that it is possible to walk on top of the garbage.",3rd Prize,Mário Cruz,2019
1,1,The Lake Chad Crisis,2019 Photo Contest,Environment,"16 October, 2018",https://www.worldpressphoto.org/getmedia/560667ab-fda6-4a27-a1fe-03b9f9d40011/WPPF-2019PhotoContest-MarcoGualazzini-AJ.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2019\Marco Gualazzini\1.jpg,"Patients attend Bol Hospital, in Bol, Chad.",1st Prize,Marco Gualazzini,2019
2,2,The Lake Chad Crisis,2019 Photo Contest,Environment,"16 October, 2018",https://www.worldpressphoto.org/getmedia/401bd6d4-4ee6-4c6a-b54b-3151b7c5f3e4/WPPF-2019PhotoContest-MarcoGualazzini-BJ.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2019\Marco Gualazzini\2.jpg,"An orphaned boy walks past a wall with drawings depicting rocket-propelled grenade launchers, in Bol, Chad. Many orphaned children, including Nigerian refugees, live in madrasas (Koran schools) and are sent to beg for part of the day.",1st Prize,Marco Gualazzini,2019
3,3,The Lake Chad Crisis,2019 Photo Contest,Environment,"17 October, 2018",https://www.worldpressphoto.org/getmedia/984eff83-1726-4daa-ba13-b0cbc487cdb4/WPPF-2019PhotoContest-MarcoGualazzini-CJ.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2019\Marco Gualazzini\3.jpg,"Maria Hassan (20), in Melea, Chad, was kidnapped by Boko Haram, forced to marry an extremist and had their child, but managed to escape.",1st Prize,Marco Gualazzini,2019
4,4,The Lake Chad Crisis,2019 Photo Contest,Environment,"17 October, 2018",https://www.worldpressphoto.org/getmedia/67682237-652d-4fbd-8562-42ab2a03898c/WPPF-2019PhotoContest-MarcoGualazzini-DJ.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2019\Marco Gualazzini\4.jpg,"The carcass of a cow lies on the road outside Dar es Salam, Chad, in a region badly affected by drought.",1st Prize,Marco Gualazzini,2019
5,5,The Lake Chad Crisis,2019 Photo Contest,Environment,"18 October, 2018",https://www.worldpressphoto.org/getmedia/2becb87d-3a3a-4156-a98d-0755d585acb1/WPPF-2019PhotoContest-MarcoGualazzini-EJ.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2019\Marco Gualazzini\5.jpg,"Men punt a pirogue through marshy cane thicket at the edge of Lake Chad, in the Chad Basin.",1st Prize,Marco Gualazzini,2019
6,6,The Lake Chad Crisis,2019 Photo Contest,Environment,"18 October, 2018",https://www.worldpressphoto.org/getmedia/c71552ef-9687-4eab-a97d-1983e39fddeb/WPPF-2019PhotoContest-MarcoGualazzini-FJ.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2019\Marco Gualazzini\6.jpg,"Former member of Boko Haram, Halima Adam, sits in her home in Ngomirom Doumou, Lake Chad.  When she was 15, Halima was drugged, strapped to a suicide device, and ordered to carry out a bombing in the town of Bol, along with two other girls. When local authorities moved in to arrest them, two of the girls detonated their explosives, killing themselves and severely injuring Halima. She survived, but had both legs amputated below the knees. She now does paralegal work, helping other women and girls.",1st Prize,Marco Gualazzini,2019
7,7,The Lake Chad Crisis,2019 Photo Contest,Environment,"13 October, 2018",https://www.worldpressphoto.org/getmedia/aaecc1de-f5ba-4fea-b88f-70858f14ced8/WPPF-2019PhotoContest-MarcoGualazzini-GJ.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2019\Marco Gualazzini\7.jpg,"Abdullaye Tidjani (26) was forcefully enlisted into Boko Haram, and stayed with the Islamist group for two years before deserting with his wife and son.",1st Prize,Marco Gualazzini,2019
8,8,The Lake Chad Crisis,2019 Photo Contest,Environment,"17 October, 2018",https://www.worldpressphoto.org/getmedia/978e0f21-f0c8-4a29-ae05-e44596074846/WPPF-2019PhotoContest-MarcoGualazzini-HJ.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2019\Marco Gualazzini\8.jpg,"A patient on an IV lies in a makeshift hospital in the village of Melea, near Bol in Chad.",1st Prize,Marco Gualazzini,2019
9,9,The Lake Chad Crisis,2019 Photo Contest,Environment,"17 October, 2018",https://www.worldpressphoto.org/getmedia/40a27507-737e-480f-8ecd-c06d5f589cc5/WPPF-2019PhotoContest-MarcoGualazzini-IJ.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2019\Marco Gualazzini\9.jpg,"Ababakar Mbomi, an anti-Jihad activist in Melea, Chad, was shot 11 times when Boko Haram kidnapped his wife in 2014.",1st Prize,Marco Gualazzini,2019
