,Index,Title,Award,Category,Published Date,URL,Stored Path,Description,Prize Level,Photographer,Award Year
0,1,Not Specified,1961 Photo Contest,General News,"01 January, 1960",https://www.worldpressphoto.org/getmedia/492eb802-c575-43f4-9bfd-1ca13f27d2d1/1961-Jean-Mounicq-GNS2-AF?maxsidesize=1920&resizemode=force,F:\Temp\1961\Jean Mounicq\1.jpg,"A woman is being rescued from the river Seine, Paris, after she tried to drown herself.",2nd prize,Jean Mounicq,1961
1,2,Not Specified,1961 Photo Contest,General News,"01 January, 1960",https://www.worldpressphoto.org/getmedia/f936a035-d451-4102-924b-6875f43b8d1f/1961-Jean-Mounicq-GNS2-BF?maxsidesize=1920&resizemode=force,F:\Temp\1961\Jean Mounicq\2.jpg,"A woman is being rescued from the river Seine, Paris, after she tried to drown herself.",2nd prize,Jean Mounicq,1961
2,3,Not Specified,1961 Photo Contest,General News,"01 January, 1960",https://www.worldpressphoto.org/getmedia/500a9535-1e72-4777-ab27-94b4edc73525/1961-Jean-Mounicq-GNS2-CF?maxsidesize=1920&resizemode=force,F:\Temp\1961\Jean Mounicq\3.jpg,"A woman is being rescued from the river Seine, Paris, after she tried to drown herself.",2nd prize,Jean Mounicq,1961
3,4,Not Specified,1961 Photo Contest,General News,"01 January, 1960",https://www.worldpressphoto.org/getmedia/adadc359-647e-4761-9995-b17eec7e4e9b/1961-Jean-Mounicq-GNS2-DF?maxsidesize=1920&resizemode=force,F:\Temp\1961\Jean Mounicq\4.jpg,"A woman is being rescued from the river Seine, Paris, after she tried to drown herself.",2nd prize,Jean Mounicq,1961
4,5,Not Specified,1961 Photo Contest,General News,"01 January, 1960",https://www.worldpressphoto.org/getmedia/f4a6e304-64d7-4ce2-b7bc-8b3560d01ceb/1961-Jean-Mounicq-GNS2-EF?maxsidesize=1920&resizemode=force,F:\Temp\1961\Jean Mounicq\5.jpg,"A woman is being rescued from the river Seine, Paris, after she tried to drown herself.",2nd prize,Jean Mounicq,1961
5,6,Not Specified,1961 Photo Contest,General News,"01 January, 1960",https://www.worldpressphoto.org/getmedia/493b052a-e7cf-4b43-806b-0ac03b9cd718/1961-Jean-Mounicq-GNS2-FF?maxsidesize=1920&resizemode=force,F:\Temp\1961\Jean Mounicq\6.jpg,"A woman is being rescued from the river Seine, Paris, after she tried to drown herself.",2nd prize,Jean Mounicq,1961
6,1,Not Specified,1961 Photo Contest,Features,"01 January, 1960",https://www.worldpressphoto.org/getmedia/d0673dac-fe3e-4e1a-a53b-c01cc538a501/1961-Peter-Sheppard-GN1-(1)?maxsidesize=1920&resizemode=force,F:\Temp\1961\Peter Sheppard\1.jpg,A bride catches the wind in her veil.,1st prize,Peter Sheppard,1961
7,1,Not Specified,1961 Photo Contest,Features,Not Specified,https://www.worldpressphoto.org/getmedia/3f56879f-dbfe-4344-b021-689cbb56e2be/1961-Otto-J-Nocker-GN2-(1)?maxsidesize=1920&resizemode=force,F:\Temp\1961\Otto J. Nöcker\1.jpg,Not Specified,2nd prize,Otto J. Nöcker,1961
8,1,Not Specified,1961 Photo Contest,Features,"01 January, 1960",https://www.worldpressphoto.org/getmedia/b086adc8-a057-4f46-9635-ec7437e949dd/1961-Carl-O-Lofman-GN3-(1)?maxsidesize=1920&resizemode=force,F:\Temp\1961\Carl O. Löfman\1.jpg,A little boy pees in the street while his mother watches over him.,3rd prize,Carl O. Löfman,1961
9,1,Not Specified,1961 Photo Contest,General News,"01 January, 1960",https://www.worldpressphoto.org/getmedia/30e870b0-8431-483d-90c3-2a33890b09f9/1961-Peter-Sheppard-GN1?maxsidesize=1920&resizemode=force,F:\Temp\1961\Peter Sheppard\1.jpg,A bride catches the wind in her veil.,1st prize,Peter Sheppard,1961
10,1,Not Specified,1961 Photo Contest,General News,Not Specified,https://www.worldpressphoto.org/getmedia/283ee649-c73d-4080-9d1c-74c496d3ca35/1961-Otto-J-Nocker-GN2?maxsidesize=1920&resizemode=force,F:\Temp\1961\Otto J. Nöcker\1.jpg,Not Specified,2nd prize,Otto J. Nöcker,1961
11,1,Not Specified,1961 Photo Contest,General News,"01 January, 1960",https://www.worldpressphoto.org/getmedia/1b79785f-ab14-4adc-9626-f471733ea353/1961-Carl-O-Lofman-GN3?maxsidesize=1920&resizemode=force,F:\Temp\1961\Carl O. Löfman\1.jpg,A little boy pees in the street while his mother watches over him.,3rd prize,Carl O. Löfman,1961
12,1,Not Specified,1961 Photo Contest,General News,"01 September, 1960",https://www.worldpressphoto.org/getmedia/178d9a89-e062-43fc-95a7-aee541852935/1961-Andre-Lefebvre-GNS1-AE?maxsidesize=1920&resizemode=force,F:\Temp\1961\André Lefèbvre\1.jpg,"Luba tribesmen have surrounded Congo government troops during a clash near the village of Lukengele, 15 miles outside the city of Bakwanga (now called Mbuji-Mayi) in Kasai province.

In June 1960, Congo gained independence from Belgium. Almost immediately afterwards, a period of violent turmoil, the so-called Congo Crisis, broke out, which did not end until 1966 when Joseph Mobutu seized power. In August 1960, the autonomous Mining State of South Kasai was proclaimed, with its capital at Bakwanga and Luba chief Albert Kalonji as president. Patrice Lumumba, newly elected prime minister of the Congo, launched a bloody campaign to bring the rebellious province under government control, causing the deaths of hundreds of Luba tribesmen.

The photos were made in early September 1960, when André Lefèbvre, together with American journalist Henry N. Taylor and French reporter christian d'Epenox, accompanied Congo government troops on their mission in the Kasai region. Taylor was killed in a clash with Luba tribesmen outside the village of Lukengele, 15 miles outside Bakwanga.",1st prize,André Lefèbvre,1961
13,2,Not Specified,1961 Photo Contest,General News,"01 September, 1960",https://www.worldpressphoto.org/getmedia/dd764717-ea81-4a77-a797-5924711ebd69/1961-Andre-Lefebvre-GNS1-BE?maxsidesize=1920&resizemode=force,F:\Temp\1961\André Lefèbvre\2.jpg,"A soldier of the Congo government troops fires his machine gun at rebellious Luba tribesmen near the village of Lukengele, 15 miles outside the city of Bakwanga (now called Mbuji-Mayi) in Kasai province.

In June 1960, Congo gained independence from Belgium. Almost immediately, a period of violent turmoil, the so-called Congo Crisis, broke out which only ended in 1966 when Joseph Mobutu seized power. In August 1960, the autonomous Mining State of South Kasai was proclaimed, with its capital at Bakwanga and Luba chief Albert Kalonji as president. Patrice Lumumba, newly elected prime minister of the Congo, launched a bloody campaign to bring the rebellious province under government control, causing the deaths of hundreds of Luba tribesmen.

The photos were made in early September 1960, when André Lefèbvre, together with American journalist Henry N. Taylor and French reporter christian d'Epenox, accompanied Congo government troops on their mission in the Kasai region. Taylor was killed in the clash with the Luba tribesmen near Lukengele.",1st prize,André Lefèbvre,1961
14,3,Not Specified,1961 Photo Contest,General News,"01 September, 1960",https://www.worldpressphoto.org/getmedia/a765b0ae-850f-4a2c-91fa-0a5480a5a4c4/1961-Andre-Lefebvre-GNS1-CE?maxsidesize=1920&resizemode=force,F:\Temp\1961\André Lefèbvre\3.jpg,"A soldier of the Congo government troops thrusts his bayonet in the body of a Luba tribesman, during a violent clash near the village of Lukengele, 15 miles outside the city of Bakwanga (now called Mbuji-Mayi) in Kasai province.

In June 1960, Congo gained independence from Belgium. Almost immediately, a period of violent turmoil, the so-called Congo Crisis, broke out which only ended in 1966 when Joseph Mobutu seized power. In August 1960, the autonomous Mining State of South Kasai was proclaimed, with its capital at Bakwanga and Luba chief Albert Kalonji as president. Patrice Lumumba, newly elected prime minister of the Congo, launched a bloody campaign to bring the rebellious province under government control, causing the deaths of hundreds of Luba tribesmen.

The photos were made in early September 1960, when André Lefèbvre, together with American journalist Henry N. Taylor and French reporter christian d'Epenox, accompanied Congo government troops on their mission in the Kasai region. Taylor was killed in the clash with the Luba tribesmen near Lukengele.",1st prize,André Lefèbvre,1961
15,4,Not Specified,1961 Photo Contest,General News,"01 September, 1960",https://www.worldpressphoto.org/getmedia/28b6fd83-7b14-4e47-9636-2cb44a91a55e/1961-Andre-Lefebvre-GNS1-DE?maxsidesize=1920&resizemode=force,F:\Temp\1961\André Lefèbvre\4.jpg,"A soldier of the Congo governments troops and the body of American journalist Henry N. Taylor, who was killed in a clash with Luba tribesmen near the village of Lukengele, 15 miles outside the city of Bakwanga (now called Mbuji-Mayi) in Kasai province.

In June 1960, Congo gained independence from Belgium. Almost immediately, a period of violent turmoil, the so-called Congo Crisis, broke out which only ended in 1966 when Joseph Mobutu seized power. In August 1960, the autonomous Mining State of South Kasai was proclaimed, with its capital at Bakwanga and Luba chief Albert Kalonji as president. Patrice Lumumba, newly elected prime minister of the Congo, launched a bloody campaign to bring the rebellious province under government control, causing the deaths of hundreds of Luba tribesmen.

The photos were made in early September 1960, when André Lefèbvre, together with American journalist Henry N. Taylor and French reporter christian d'Epenox, accompanied Congo government troops on their mission in the Kasai region.",1st prize,André Lefèbvre,1961
16,5,Not Specified,1961 Photo Contest,General News,"01 September, 1960",https://www.worldpressphoto.org/getmedia/ad6e84d2-a957-48b4-866a-7a7a802a71a0/1961-Andre-Lefebvre-GNS1-EE?maxsidesize=1920&resizemode=force,F:\Temp\1961\André Lefèbvre\5.jpg,"Soldiers of the Congolese government troops after a violent clash near the village of Lukengele, 15 miles outside the city of Bakwanga (now called Mbuji-Mayi) in Kasai province.

In June 1960, Congo gained independence from Belgium. Almost immediately, a period of violent turmoil, the so-called Congo Crisis, broke out which only ended in 1966 when Joseph Mobutu seized power. In August 1960, the autonomous Mining State of South Kasai was proclaimed, with its capital at Bakwanga and Luba chief Albert Kalonji as president. Patrice Lumumba, newly elected prime minister of the Congo, launched a bloody campaign to bring the rebellious province under government control, causing the deaths of hundreds of Luba tribesmen.

The photos were made in early September 1960, when André Lefèbvre, together with American journalist Henry N. Taylor and French reporter christian d'Epenox, accompanied Congo government troops on their mission in the Kasai region. Taylor was killed in the clash with the Luba tribesmen near Lukengele.",1st prize,André Lefèbvre,1961
17,1,Not Specified,1961 Photo Contest,News,"12 October, 1960",https://www.worldpressphoto.org/getmedia/1ea7b69f-dd63-43de-adf9-c0f5ab99a111/1961-Yasushi-Nagao-SN1-(1)?maxsidesize=1920&resizemode=force,F:\Temp\1961\Yasushi Nagao\1.jpg,"Tokyo, Japan.

Otoya Yamaguchi, a right-wing student, assassinates Inejiro Asanuma, Socialist Party Chairman, during his speech at the Hibiya Hall in Tokyo.",1st prize,Yasushi Nagao,1961
18,1,Not Specified,1961 Photo Contest,Photo Stories,"01 January, 1960",https://www.worldpressphoto.org/getmedia/a40284d9-48ab-4549-8d94-e3cef6cbd150/1961-Jean-Mounicq-GNS2-AF-(1)?maxsidesize=1920&resizemode=force,F:\Temp\1961\Jean Mounicq\1.jpg,"A woman is being rescued from the river Seine, Paris, after she tried to drown herself.",2nd prize,Jean Mounicq,1961
19,2,Not Specified,1961 Photo Contest,Photo Stories,"01 January, 1960",https://www.worldpressphoto.org/getmedia/d56c4ea2-5a4e-4154-a6f4-088d7f68ce14/1961-Jean-Mounicq-GNS2-BF-(1)?maxsidesize=1920&resizemode=force,F:\Temp\1961\Jean Mounicq\2.jpg,"A woman is being rescued from the river Seine, Paris, after she tried to drown herself.",2nd prize,Jean Mounicq,1961
20,3,Not Specified,1961 Photo Contest,Photo Stories,"01 January, 1960",https://www.worldpressphoto.org/getmedia/7d5a4612-9a4e-4032-96e3-740d8b9ce38f/1961-Jean-Mounicq-GNS2-CF-(1)?maxsidesize=1920&resizemode=force,F:\Temp\1961\Jean Mounicq\3.jpg,"A woman is being rescued from the river Seine, Paris, after she tried to drown herself.",2nd prize,Jean Mounicq,1961
21,4,Not Specified,1961 Photo Contest,Photo Stories,"01 January, 1960",https://www.worldpressphoto.org/getmedia/d6001c82-c50b-47b1-8517-02beaed8b3fb/1961-Jean-Mounicq-GNS2-DF-(1)?maxsidesize=1920&resizemode=force,F:\Temp\1961\Jean Mounicq\4.jpg,"A woman is being rescued from the river Seine, Paris, after she tried to drown herself.",2nd prize,Jean Mounicq,1961
22,5,Not Specified,1961 Photo Contest,Photo Stories,"01 January, 1960",https://www.worldpressphoto.org/getmedia/10ebc4ea-aa04-48a5-818e-66311987b796/1961-Jean-Mounicq-GNS2-EF-(1)?maxsidesize=1920&resizemode=force,F:\Temp\1961\Jean Mounicq\5.jpg,"A woman is being rescued from the river Seine, Paris, after she tried to drown herself.",2nd prize,Jean Mounicq,1961
23,6,Not Specified,1961 Photo Contest,Photo Stories,"01 January, 1960",https://www.worldpressphoto.org/getmedia/9d74d95c-8f38-4320-9f26-f3d181641ecb/1961-Jean-Mounicq-GNS2-FF-(1)?maxsidesize=1920&resizemode=force,F:\Temp\1961\Jean Mounicq\6.jpg,"A woman is being rescued from the river Seine, Paris, after she tried to drown herself.",2nd prize,Jean Mounicq,1961
24,1,Not Specified,1961 Photo Contest,News,"01 January, 1960",https://www.worldpressphoto.org/getmedia/bb55cfbc-63af-4b77-985d-d981004016f6/1961-Warren-K-Leffler-SN3-(1)?maxsidesize=1920&resizemode=force,F:\Temp\1961\Warren K. Leffler\1.jpg,"John F. Kennedy and Robert F. Kennedy during the United States presidential election campaign of 1960. 

John F. Kennedy, Senator from Massachusetts, was nominated by the Democratic candidate. His Republican opponent was Richard Nixon. Robert Kennedy was John's campaign manager.",3rd prize,Warren K. Leffler,1961
25,1,Not Specified,1961 Photo Contest,Photo Stories,"01 September, 1960",https://www.worldpressphoto.org/getmedia/b345a1eb-e187-4516-b99e-77aac5557290/1961-Andre-Lefebvre-GNS1-AE-(1)?maxsidesize=1920&resizemode=force,F:\Temp\1961\André Lefèbvre\1.jpg,"Luba tribesmen have surrounded Congo government troops during a clash near the village of Lukengele, 15 miles outside the city of Bakwanga (now called Mbuji-Mayi) in Kasai province.

In June 1960, Congo gained independence from Belgium. Almost immediately afterwards, a period of violent turmoil, the so-called Congo Crisis, broke out, which did not end until 1966 when Joseph Mobutu seized power. In August 1960, the autonomous Mining State of South Kasai was proclaimed, with its capital at Bakwanga and Luba chief Albert Kalonji as president. Patrice Lumumba, newly elected prime minister of the Congo, launched a bloody campaign to bring the rebellious province under government control, causing the deaths of hundreds of Luba tribesmen.

The photos were made in early September 1960, when André Lefèbvre, together with American journalist Henry N. Taylor and French reporter christian d'Epenox, accompanied Congo government troops on their mission in the Kasai region. Taylor was killed in a clash with Luba tribesmen outside the village of Lukengele, 15 miles outside Bakwanga.",1st prize,André Lefèbvre,1961
26,2,Not Specified,1961 Photo Contest,Photo Stories,"01 September, 1960",https://www.worldpressphoto.org/getmedia/5ca77187-d57f-4044-9aa8-866eae69c6cd/1961-Andre-Lefebvre-GNS1-BE-(1)?maxsidesize=1920&resizemode=force,F:\Temp\1961\André Lefèbvre\2.jpg,"A soldier of the Congo government troops fires his machine gun at rebellious Luba tribesmen near the village of Lukengele, 15 miles outside the city of Bakwanga (now called Mbuji-Mayi) in Kasai province.

In June 1960, Congo gained independence from Belgium. Almost immediately, a period of violent turmoil, the so-called Congo Crisis, broke out which only ended in 1966 when Joseph Mobutu seized power. In August 1960, the autonomous Mining State of South Kasai was proclaimed, with its capital at Bakwanga and Luba chief Albert Kalonji as president. Patrice Lumumba, newly elected prime minister of the Congo, launched a bloody campaign to bring the rebellious province under government control, causing the deaths of hundreds of Luba tribesmen.

The photos were made in early September 1960, when André Lefèbvre, together with American journalist Henry N. Taylor and French reporter christian d'Epenox, accompanied Congo government troops on their mission in the Kasai region. Taylor was killed in the clash with the Luba tribesmen near Lukengele.",1st prize,André Lefèbvre,1961
27,3,Not Specified,1961 Photo Contest,Photo Stories,"01 September, 1960",https://www.worldpressphoto.org/getmedia/f924c97c-8e3c-43ec-b486-ba5f190cf605/1961-Andre-Lefebvre-GNS1-CE-(1)?maxsidesize=1920&resizemode=force,F:\Temp\1961\André Lefèbvre\3.jpg,"A soldier of the Congo government troops thrusts his bayonet in the body of a Luba tribesman, during a violent clash near the village of Lukengele, 15 miles outside the city of Bakwanga (now called Mbuji-Mayi) in Kasai province.

In June 1960, Congo gained independence from Belgium. Almost immediately, a period of violent turmoil, the so-called Congo Crisis, broke out which only ended in 1966 when Joseph Mobutu seized power. In August 1960, the autonomous Mining State of South Kasai was proclaimed, with its capital at Bakwanga and Luba chief Albert Kalonji as president. Patrice Lumumba, newly elected prime minister of the Congo, launched a bloody campaign to bring the rebellious province under government control, causing the deaths of hundreds of Luba tribesmen.

The photos were made in early September 1960, when André Lefèbvre, together with American journalist Henry N. Taylor and French reporter christian d'Epenox, accompanied Congo government troops on their mission in the Kasai region. Taylor was killed in the clash with the Luba tribesmen near Lukengele.",1st prize,André Lefèbvre,1961
28,4,Not Specified,1961 Photo Contest,Photo Stories,"01 September, 1960",https://www.worldpressphoto.org/getmedia/3346e341-707a-43ea-8806-125895a55e3b/1961-Andre-Lefebvre-GNS1-DE-(1)?maxsidesize=1920&resizemode=force,F:\Temp\1961\André Lefèbvre\4.jpg,"A soldier of the Congo governments troops and the body of American journalist Henry N. Taylor, who was killed in a clash with Luba tribesmen near the village of Lukengele, 15 miles outside the city of Bakwanga (now called Mbuji-Mayi) in Kasai province.

In June 1960, Congo gained independence from Belgium. Almost immediately, a period of violent turmoil, the so-called Congo Crisis, broke out which only ended in 1966 when Joseph Mobutu seized power. In August 1960, the autonomous Mining State of South Kasai was proclaimed, with its capital at Bakwanga and Luba chief Albert Kalonji as president. Patrice Lumumba, newly elected prime minister of the Congo, launched a bloody campaign to bring the rebellious province under government control, causing the deaths of hundreds of Luba tribesmen.

The photos were made in early September 1960, when André Lefèbvre, together with American journalist Henry N. Taylor and French reporter christian d'Epenox, accompanied Congo government troops on their mission in the Kasai region.",1st prize,André Lefèbvre,1961
