,Index,Title,Award,Category,Published Date,URL,Stored Path,Description,Prize Level,Photographer,Award Year
0,1,Kitchen Table,2015 Photo Contest,General News,"26 August, 2014",https://www.worldpressphoto.org/getmedia/27ffdcf8-6c7d-4f89-8c11-32c7248b7713/2015-Sergei-Ilnitsky-GN1?maxsidesize=1920&resizemode=force,F:\Temp\2015\Sergei Ilnitsky\1.jpg,"A kitchen table in Donetsk, on 26 August, a day on which several districts of the city came under artillery fire from government troops.
Protests in February had toppled Ukrainian leader Viktor Yanukovych from power, and installed the pro-European Petro Poroshenko as president. Separatists in the largely Russian-speaking east of the country demanded greater autonomy and stronger links with Russia.
In April, rebels seized government buildings and established self-proclaimed people’s republics in the eastern regions of Donetsk and Luhansk. Pro-Russian separatists in Donetsk later asked Moscow to deploy troops in the area and consider absorbing eastern Ukraine into Russia. Clashes between government and separatist forces over the ensuing weeks resulted in heavy casualties on both sides. Russia conducted a number of military exercises near the Ukrainian border, while Ukraine and NATO officials accused Russia of arming the rebels and invading Ukrainian territory with military units and personnel, a claim that Moscow denied.",1st prize,Sergei Ilnitsky,2015
1,1,Side Effects,2015 Photo Contest,Long-Term Projects,"19 July, 2011",https://www.worldpressphoto.org/getmedia/d16597fd-2e56-4598-a8d2-985523e9565e/2015-Kacper-Kowalski-OTS2-AAAD?maxsidesize=1920&resizemode=force,F:\Temp\2015\Kacper Kowalski\1.jpg,"52°46’28.98”N 18°7’25.95”E
Kacper Kowalski is a pilot and a photographer. 'Side Effects' is a documentary project about the complex relationship between humans and nature. The photos were shot either from a paraglider or a gyroplane, some 150 meters above the ground, mainly in the area around Gdynia, in Poland, where Kowalski lives. In this work, Kowalski explores answers to questions that deeply interest him: What is the natural environment for humans? Is it an untouched, virgin landscape? Or is it a landscape that has changed, adapted to human needs?
Kowalski sees his work as offering a graphic and sometimes abstract portrait of how civilization came into being. For Kowalski, the content of the photo is less important than the reactions, reflections, and ideas that arise when looking at it. He would like the project to be a starting point for discussion about what is good or bad, necessary or optional, in the relationship between humans and nature.
The camera is never connected to a remote control, and Kowalski never uses a drone. He wants to be up there, camera in hand. And he flies alone. That means he doesn’t have to explain anything, or rely on another person’s spatial imagination. It means he can fly precisely.
Side Effects is more a method of visual storytelling than a concrete set of pictures. It is an ongoing project that will continue to be modified.",2nd prize,Kacper Kowalski,2015
2,2,Side Effects,2015 Photo Contest,Long-Term Projects,"11 May, 2009",https://www.worldpressphoto.org/getmedia/63f43a13-a758-49cf-b5aa-496e26cbc374/2015-Kacper-Kowalski-OTS2-AAD?maxsidesize=1920&resizemode=force,F:\Temp\2015\Kacper Kowalski\2.jpg,Side Effects is a documentary photo project about the complicated relationship between humans and nature.,2nd prize,Kacper Kowalski,2015
3,3,Side Effects,2015 Photo Contest,Long-Term Projects,"20 May, 2010",https://www.worldpressphoto.org/getmedia/ed199d6a-5a82-42e4-b7a8-32e93c3bf98b/2015-Kacper-Kowalski-OTS2-ABAD?maxsidesize=1920&resizemode=force,F:\Temp\2015\Kacper Kowalski\3.jpg,"50°39’36.19”N 21°46’29.99”E
Kacper Kowalski is a pilot and a photographer. 'Side Effects' is a documentary project about the complex relationship between humans and nature. The photos were shot either from a paraglider or a gyroplane, some 150 meters above the ground, mainly in the area around Gdynia, in Poland, where Kowalski lives. In this work, Kowalski explores answers to questions that deeply interest him: What is the natural environment for humans? Is it an untouched, virgin landscape? Or is it a landscape that has changed, adapted to human needs?
Kowalski sees his work as offering a graphic and sometimes abstract portrait of how civilization came into being. For Kowalski, the content of the photo is less important than the reactions, reflections, and ideas that arise when looking at it. He would like the project to be a starting point for discussion about what is good or bad, necessary or optional, in the relationship between humans and nature.
The camera is never connected to a remote control, and Kowalski never uses a drone. He wants to be up there, camera in hand. And he flies alone. That means he doesn’t have to explain anything, or rely on another person’s spatial imagination. It means he can fly precisely.
Side Effects is more a method of visual storytelling than a concrete set of pictures. It is an ongoing project that will continue to be modified.",2nd prize,Kacper Kowalski,2015
4,4,Side Effects,2015 Photo Contest,Long-Term Projects,"06 June, 2010",https://www.worldpressphoto.org/getmedia/4ee40296-35e6-4b6d-993a-6a31c0231ac3/2015-Kacper-Kowalski-OTS2-ACAD?maxsidesize=1920&resizemode=force,F:\Temp\2015\Kacper Kowalski\4.jpg,"50°37’7.19”N 21°45’56.62”E
Kacper Kowalski is a pilot and a photographer. 'Side Effects' is a documentary project about the complex relationship between humans and nature. The photos were shot either from a paraglider or a gyroplane, some 150 meters above the ground, mainly in the area around Gdynia, in Poland, where Kowalski lives. In this work, Kowalski explores answers to questions that deeply interest him: What is the natural environment for humans? Is it an untouched, virgin landscape? Or is it a landscape that has changed, adapted to human needs?
Kowalski sees his work as offering a graphic and sometimes abstract portrait of how civilization came into being. For Kowalski, the content of the photo is less important than the reactions, reflections, and ideas that arise when looking at it. He would like the project to be a starting point for discussion about what is good or bad, necessary or optional, in the relationship between humans and nature.
The camera is never connected to a remote control, and Kowalski never uses a drone. He wants to be up there, camera in hand. And he flies alone. That means he doesn’t have to explain anything, or rely on another person’s spatial imagination. It means he can fly precisely.
Side Effects is more a method of visual storytelling than a concrete set of pictures. It is an ongoing project that will continue to be modified.",2nd prize,Kacper Kowalski,2015
5,5,Side Effects,2015 Photo Contest,Long-Term Projects,"06 June, 2010",https://www.worldpressphoto.org/getmedia/07f38d1b-122a-4914-aee4-6a6cc67be359/2015-Kacper-Kowalski-OTS2-ADAD?maxsidesize=1920&resizemode=force,F:\Temp\2015\Kacper Kowalski\5.jpg,"50°37’47.93”N 21°51’47.72”E
Kacper Kowalski is a pilot and a photographer. 'Side Effects' is a documentary project about the complex relationship between humans and nature. The photos were shot either from a paraglider or a gyroplane, some 150 meters above the ground, mainly in the area around Gdynia, in Poland, where Kowalski lives. In this work, Kowalski explores answers to questions that deeply interest him: What is the natural environment for humans? Is it an untouched, virgin landscape? Or is it a landscape that has changed, adapted to human needs?
Kowalski sees his work as offering a graphic and sometimes abstract portrait of how civilization came into being. For Kowalski, the content of the photo is less important than the reactions, reflections, and ideas that arise when looking at it. He would like the project to be a starting point for discussion about what is good or bad, necessary or optional, in the relationship between humans and nature.
The camera is never connected to a remote control, and Kowalski never uses a drone. He wants to be up there, camera in hand. And he flies alone. That means he doesn’t have to explain anything, or rely on another person’s spatial imagination. It means he can fly precisely.
Side Effects is more a method of visual storytelling than a concrete set of pictures. It is an ongoing project that will continue to be modified.",2nd prize,Kacper Kowalski,2015
6,6,Side Effects,2015 Photo Contest,Long-Term Projects,"29 October, 2010",https://www.worldpressphoto.org/getmedia/2b04a02e-167d-421f-9243-537c354f9bbd/2015-Kacper-Kowalski-OTS2-BAD?maxsidesize=1920&resizemode=force,F:\Temp\2015\Kacper Kowalski\6.jpg,"54°33’47.37”N 18°13’42.22”E
Kacper Kowalski is a pilot and a photographer. 'Side Effects' is a documentary project about the complex relationship between humans and nature. The photos were shot either from a paraglider or a gyroplane, some 150 meters above the ground, mainly in the area around Gdynia, in Poland, where Kowalski lives. In this work, Kowalski explores answers to questions that deeply interest him: What is the natural environment for humans? Is it an untouched, virgin landscape? Or is it a landscape that has changed, adapted to human needs?
Kowalski sees his work as offering a graphic and sometimes abstract portrait of how civilization came into being. For Kowalski, the content of the photo is less important than the reactions, reflections, and ideas that arise when looking at it. He would like the project to be a starting point for discussion about what is good or bad, necessary or optional, in the relationship between humans and nature.
The camera is never connected to a remote control, and Kowalski never uses a drone. He wants to be up there, camera in hand. And he flies alone. That means he doesn’t have to explain anything, or rely on another person’s spatial imagination. It means he can fly precisely.
Side Effects is more a method of visual storytelling than a concrete set of pictures. It is an ongoing project that will continue to be modified.",2nd prize,Kacper Kowalski,2015
7,7,Side Effects,2015 Photo Contest,Long-Term Projects,"01 November, 2010",https://www.worldpressphoto.org/getmedia/01ff0c5f-53a2-4639-836c-6b0680431951/2015-Kacper-Kowalski-OTS2-CAD?maxsidesize=1920&resizemode=force,F:\Temp\2015\Kacper Kowalski\7.jpg,"53°39’56.56”N 17°55’12.31”E
Kacper Kowalski is a pilot and a photographer. 'Side Effects' is a documentary project about the complex relationship between humans and nature. The photos were shot either from a paraglider or a gyroplane, some 150 meters above the ground, mainly in the area around Gdynia, in Poland, where Kowalski lives. In this work, Kowalski explores answers to questions that deeply interest him: What is the natural environment for humans? Is it an untouched, virgin landscape? Or is it a landscape that has changed, adapted to human needs?
Kowalski sees his work as offering a graphic and sometimes abstract portrait of how civilization came into being. For Kowalski, the content of the photo is less important than the reactions, reflections, and ideas that arise when looking at it. He would like the project to be a starting point for discussion about what is good or bad, necessary or optional, in the relationship between humans and nature.
The camera is never connected to a remote control, and Kowalski never uses a drone. He wants to be up there, camera in hand. And he flies alone. That means he doesn’t have to explain anything, or rely on another person’s spatial imagination. It means he can fly precisely.
Side Effects is more a method of visual storytelling than a concrete set of pictures. It is an ongoing project that will continue to be modified.",2nd prize,Kacper Kowalski,2015
8,8,Side Effects,2015 Photo Contest,Long-Term Projects,"16 June, 2011",https://www.worldpressphoto.org/getmedia/bfcbcf33-3bf7-4600-ab56-ea888f1d1feb/2015-Kacper-Kowalski-OTS2-DAD?maxsidesize=1920&resizemode=force,F:\Temp\2015\Kacper Kowalski\8.jpg,"53°36’24.34”N 18°46’44.41”E
Kacper Kowalski is a pilot and a photographer. 'Side Effects' is a documentary project about the complex relationship between humans and nature. The photos were shot either from a paraglider or a gyroplane, some 150 meters above the ground, mainly in the area around Gdynia, in Poland, where Kowalski lives. In this work, Kowalski explores answers to questions that deeply interest him: What is the natural environment for humans? Is it an untouched, virgin landscape? Or is it a landscape that has changed, adapted to human needs?
Kowalski sees his work as offering a graphic and sometimes abstract portrait of how civilization came into being. For Kowalski, the content of the photo is less important than the reactions, reflections, and ideas that arise when looking at it. He would like the project to be a starting point for discussion about what is good or bad, necessary or optional, in the relationship between humans and nature.
The camera is never connected to a remote control, and Kowalski never uses a drone. He wants to be up there, camera in hand. And he flies alone. That means he doesn’t have to explain anything, or rely on another person’s spatial imagination. It means he can fly precisely.
Side Effects is more a method of visual storytelling than a concrete set of pictures. It is an ongoing project that will continue to be modified.",2nd prize,Kacper Kowalski,2015
9,9,Side Effects,2015 Photo Contest,Long-Term Projects,"09 May, 2009",https://www.worldpressphoto.org/getmedia/cb5c8a74-5fc7-48c2-ab51-1b32133142b4/2015-Kacper-Kowalski-OTS2-EAD?maxsidesize=1920&resizemode=force,F:\Temp\2015\Kacper Kowalski\9.jpg,"54° 5’17.80”N 18°39’28.89”E
Kacper Kowalski is a pilot and a photographer. 'Side Effects' is a documentary project about the complex relationship between humans and nature. The photos were shot either from a paraglider or a gyroplane, some 150 meters above the ground, mainly in the area around Gdynia, in Poland, where Kowalski lives. In this work, Kowalski explores answers to questions that deeply interest him: What is the natural environment for humans? Is it an untouched, virgin landscape? Or is it a landscape that has changed, adapted to human needs?
Kowalski sees his work as offering a graphic and sometimes abstract portrait of how civilization came into being. For Kowalski, the content of the photo is less important than the reactions, reflections, and ideas that arise when looking at it. He would like the project to be a starting point for discussion about what is good or bad, necessary or optional, in the relationship between humans and nature.
The camera is never connected to a remote control, and Kowalski never uses a drone. He wants to be up there, camera in hand. And he flies alone. That means he doesn’t have to explain anything, or rely on another person’s spatial imagination. It means he can fly precisely.
Side Effects is more a method of visual storytelling than a concrete set of pictures. It is an ongoing project that will continue to be modified.",2nd prize,Kacper Kowalski,2015
