,Index,Title,Award,Category,Published Date,URL,Stored Path,Description,Prize Level,Photographer,Award Year
0,1,Not Specified,1997 Photo Contest,Spot News,"01 January, 1996",https://www.worldpressphoto.org/getmedia/f25db551-4e1d-4515-a9d3-338ef7c90c5c/1997-Corinne-Dufka-SNS1-AL?maxsidesize=1920&resizemode=force,F:\Temp\1997\Corinne Dufka\1.jpg,"Nigerian members of the West African peacekeeping force protect frightened civilians. In April and May excessive violence flares up. The fiercest fighting in the country's seven-year civil strife claimed some 1,500 lives, forcing most aid organizations to evacuate their workers and almost half the population to flee their homes. The situation was sparked off by the refusal to surrender of a dismissed minister and warlord supported by the Krahn ethnic group.",1st prize,Corinne Dufka,1997
1,2,Not Specified,1997 Photo Contest,Spot News,"01 January, 1996",https://www.worldpressphoto.org/getmedia/812af510-9a23-4bb1-85ae-95ac81bc0cb3/1997-Corinne-Dufka-SNS1-BL?maxsidesize=1920&resizemode=force,F:\Temp\1997\Corinne Dufka\2.jpg,"In April and May excessive violence flares up. The fiercest fighting in the country's seven-year civil strife claimed some 1,500 lives, forcing most aid organizations to evacuate their workers and almost half the population to flee their homes. The situation was sparked off by the refusal to surrender of a dismissed minister and warlord supported by the Krahn ethnic group.",1st prize,Corinne Dufka,1997
2,3,Not Specified,1997 Photo Contest,Spot News,"01 January, 1996",https://www.worldpressphoto.org/getmedia/466b1d94-e28e-4e31-a3b4-9be4db89d9f3/1997-Corinne-Dufka-SNS1-CL?maxsidesize=1920&resizemode=force,F:\Temp\1997\Corinne Dufka\3.jpg,"An NPFL Patriotic Front fighter carries a wounded comrade to safety. In April and May excessive violence flares up. The fiercest fighting in the country's seven-year civil strife claimed some 1,500 lives, forcing most aid organizations to evacuate their workers and almost half the population to flee their homes. The situation was sparked off by the refusal to surrender of a dismissed minister and warlord supported by the Krahn ethnic group.",1st prize,Corinne Dufka,1997
3,4,Not Specified,1997 Photo Contest,Spot News,"01 January, 1996",https://www.worldpressphoto.org/getmedia/92eea70c-573b-4979-b7b6-5499d29a0c00/1997-Corinne-Dufka-SNS1-DL?maxsidesize=1920&resizemode=force,F:\Temp\1997\Corinne Dufka\4.jpg,"In April and May excessive violence flares up. The fiercest fighting in the country's seven-year civil strife claimed some 1,500 lives, forcing most aid organizations to evacuate their workers and almost half the population to flee their homes. The situation was sparked off by the refusal to surrender of a dismissed minister and warlord supported by the Krahn ethnic group.",1st prize,Corinne Dufka,1997
4,5,Not Specified,1997 Photo Contest,Spot News,"01 January, 1996",https://www.worldpressphoto.org/getmedia/8d49672d-1072-4607-9bcf-1afd0e132e92/1997-Corinne-Dufka-SNS1-EL?maxsidesize=1920&resizemode=force,F:\Temp\1997\Corinne Dufka\5.jpg,"A naked Krahn rebel is shot in the back and then executed. In April and May excessive violence flares up. The fiercest fighting in the country's seven-year civil strife claimed some 1,500 lives, forcing most aid organizations to evacuate their workers and almost half the population to flee their homes. The situation was sparked off by the refusal to surrender of a dismissed minister and warlord supported by the Krahn ethnic group.",1st prize,Corinne Dufka,1997
5,6,Not Specified,1997 Photo Contest,Spot News,"01 January, 1996",https://www.worldpressphoto.org/getmedia/5a8c1d47-9cd1-4665-9889-cebcd63550a2/1997-Corinne-Dufka-SNS1-FL?maxsidesize=1920&resizemode=force,F:\Temp\1997\Corinne Dufka\6.jpg,"A suspected NPFL member is stabbed to death by a Krahn adversary. In April and May excessive violence flares up. The fiercest fighting in the country's seven-year civil strife claimed some 1,500 lives, forcing most aid organizations to evacuate their workers and almost half the population to flee their homes. The situation was sparked off by the refusal to surrender of a dismissed minister and warlord supported by the Krahn ethnic group.",1st prize,Corinne Dufka,1997
6,7,Not Specified,1997 Photo Contest,Spot News,"01 January, 1996",https://www.worldpressphoto.org/getmedia/d2739348-1049-40f8-b5ae-7add2eece815/1997-Corinne-Dufka-SNS1-GL?maxsidesize=1920&resizemode=force,F:\Temp\1997\Corinne Dufka\7.jpg,"In April and May excessive violence flares up. The fiercest fighting in the country's seven-year civil strife claimed some 1,500 lives, forcing most aid organizations to evacuate their workers and almost half the population to flee their homes. The situation was sparked off by the refusal to surrender of a dismissed minister and warlord supported by the Krahn ethnic group.",1st prize,Corinne Dufka,1997
7,8,Not Specified,1997 Photo Contest,Spot News,"01 January, 1996",https://www.worldpressphoto.org/getmedia/ffe17f1d-e716-43e7-bf29-62ecb6bb6227/1997-Corinne-Dufka-SNS1-HL?maxsidesize=1920&resizemode=force,F:\Temp\1997\Corinne Dufka\8.jpg,"In April and May excessive violence flares up. The fiercest fighting in the country's seven-year civil strife claimed some 1,500 lives, forcing most aid organizations to evacuate their workers and almost half the population to flee their homes. The situation was sparked off by the refusal to surrender of a dismissed minister and warlord supported by the Krahn ethnic group.",1st prize,Corinne Dufka,1997
8,9,Not Specified,1997 Photo Contest,Spot News,"01 January, 1996",https://www.worldpressphoto.org/getmedia/6d51f89f-4605-4099-8ac3-8b3fc39d2af2/1997-Corinne-Dufka-SNS1-IL?maxsidesize=1920&resizemode=force,F:\Temp\1997\Corinne Dufka\9.jpg,"In April and May excessive violence flares up. The fiercest fighting in the country's seven-year civil strife claimed some 1,500 lives, forcing most aid organizations to evacuate their workers and almost half the population to flee their homes. The situation was sparked off by the refusal to surrender of a dismissed minister and warlord supported by the Krahn ethnic group.",1st prize,Corinne Dufka,1997
9,10,Not Specified,1997 Photo Contest,Spot News,"01 January, 1996",https://www.worldpressphoto.org/getmedia/2036d22f-5813-4ae5-859e-c1e287616b0b/1997-Corinne-Dufka-SNS1-JL?maxsidesize=1920&resizemode=force,F:\Temp\1997\Corinne Dufka\10.jpg,"In April and May excessive violence flares up. The fiercest fighting in the country's seven-year civil strife claimed some 1,500 lives, forcing most aid organizations to evacuate their workers and almost half the population to flee their homes. The situation was sparked off by the refusal to surrender of a dismissed minister and warlord supported by the Krahn ethnic group.",1st prize,Corinne Dufka,1997
