,Index,Title,Award,Category,Published Date,URL,Stored Path,Description,Prize Level,Photographer,Award Year
0,1,Not Specified,1962 Photo Contest,Most Artistic Press Photo,"08 April, 1962",https://www.worldpressphoto.org/getmedia/7f053a89-e2d8-446c-8f10-33210b65c31a/1962-Guido-Mangold-OT1-(1)?maxsidesize=1920&resizemode=force,F:\Temp\1962\Guido Mangold\1.jpg,"Louis Armstrong, American jazz musician, during a concert at the Westfalenhallen in Dortmund.",1st prize,Guido Mangold,1962
1,1,Not Specified,1962 Photo Contest,General News,"01 January, 1962",https://www.worldpressphoto.org/getmedia/4ff54746-3263-4fa6-a2a6-cc428b8dd53b/1962-Jochen-Blume-GNS3-AD?maxsidesize=1920&resizemode=force,F:\Temp\1962\Jochen Blume\1.jpg,'Love in Paris'.,3rd prize,Jochen Blume,1962
2,1,Not Specified,1962 Photo Contest,General News,"01 June, 1962",https://www.worldpressphoto.org/getmedia/ca43663a-979a-4517-a019-5b14bc9a26a8/1962-Walter-Studer-GNS2-AE?maxsidesize=1920&resizemode=force,F:\Temp\1962\Walter Studer\1.jpg,"Audience at the Football World Cup in Chile, during a match of the Swiss national team.

In 1962, Walter Studer and the writing journalist Louis Hugi accompanied the Swiss National Football Team to the 1962 FIFA World Cup, which was held in Chile from 30 May to 17 June. Studer and Hugi documented the Swiss team’s experience in Chile, from their travels and lodgings to their training sessions and their efforts in the field. Studer also photographed the landscape, towns and people of Chile. The photographs were published in the book Fussball 1962.",2nd prize,Walter Studer,1962
3,2,Not Specified,1962 Photo Contest,General News,"01 June, 1962",https://www.worldpressphoto.org/getmedia/ea696be2-782f-4f79-8278-77234ca5c1bf/1962-Walter-Studer-GNS2-BE?maxsidesize=1920&resizemode=force,F:\Temp\1962\Walter Studer\2.jpg,"Spectators at the Football World Cup in Chile, during a match of the Swiss national team.

In 1962, Walter Studer and the writing journalist Louis Hugi accompanied the Swiss National Football Team to the 1962 FIFA World Cup, which was held in Chile from 30 May to 17 June. Studer and Hugi documented the Swiss team’s experience in Chile, from their travels and lodgings to their training sessions and their efforts in the field. Studer also photographed the landscape, towns and people of Chile. The photographs were published in the book Fussball 1962.",2nd prize,Walter Studer,1962
4,3,Not Specified,1962 Photo Contest,General News,"01 June, 1962",https://www.worldpressphoto.org/getmedia/19830c19-7984-4da1-bb96-05b265c52a2a/1962-Walter-Studer-GNS2-CE?maxsidesize=1920&resizemode=force,F:\Temp\1962\Walter Studer\3.jpg,"Spectators at the Football World Cup in Chile, during a match of the Swiss national team.

In 1962, Walter Studer and the writing journalist Louis Hugi accompanied the Swiss National Football Team to the 1962 FIFA World Cup, which was held in Chile from 30 May to 17 June. Studer and Hugi documented the Swiss team’s experience in Chile, from their travels and lodgings to their training sessions and their efforts in the field. Studer also photographed the landscape, towns and people of Chile. The photographs were published in the book Fussball 1962.",2nd prize,Walter Studer,1962
5,4,Not Specified,1962 Photo Contest,General News,"01 June, 1962",https://www.worldpressphoto.org/getmedia/aafde6bd-4ba1-405b-8c69-6ce997ac55f1/1962-Walter-Studer-GNS2-DE?maxsidesize=1920&resizemode=force,F:\Temp\1962\Walter Studer\4.jpg,"Spectators at the Football World Cup in Chile, during a match of the Swiss national team.

In 1962, Walter Studer and the writing journalist Louis Hugi accompanied the Swiss National Football Team to the 1962 FIFA World Cup, which was held in Chile from 30 May to 17 June. Studer and Hugi documented the Swiss team’s experience in Chile, from their travels and lodgings to their training sessions and their efforts in the field. Studer also photographed the landscape, towns and people of Chile. The photographs were published in the book Fussball 1962.",2nd prize,Walter Studer,1962
6,5,Not Specified,1962 Photo Contest,General News,"01 June, 1962",https://www.worldpressphoto.org/getmedia/9828e9b2-462e-469e-94b6-842bc90baf2f/1962-Walter-Studer-GNS2-EE?maxsidesize=1920&resizemode=force,F:\Temp\1962\Walter Studer\5.jpg,"Spectators at the Football World Cup in Chile, during a match of the Swiss national team.

In 1962, Walter Studer and the writing journalist Louis Hugi accompanied the Swiss National Football Team to the 1962 FIFA World Cup, which was held in Chile from 30 May to 17 June. Studer and Hugi documented the Swiss team’s experience in Chile, from their travels and lodgings to their training sessions and their efforts in the field. Studer also photographed the landscape, towns and people of Chile. The photographs were published in the book Fussball 1962.",2nd prize,Walter Studer,1962
7,1,Not Specified,1962 Photo Contest,General News,"02 June, 1962",https://www.worldpressphoto.org/getmedia/5b3e1735-2b6d-4372-8ba6-c42ffccd7ff5/1962-Hector-Rondon-Lovera-GNS1-AE?maxsidesize=1920&resizemode=force,F:\Temp\1962\Héctor Rondón Lovera\1.jpg,"Puerto Cabello, Venezuela

Wounded loyalist soldiers at the Puerto Cabello naval base during the military rebellion against President Romulo Bétancourt of Venezuela.",1st prize,Héctor Rondón Lovera,1962
8,2,Not Specified,1962 Photo Contest,General News,"02 June, 1962",https://www.worldpressphoto.org/getmedia/a59bc532-518a-40fd-ba19-f348424f753e/1962-Hector-Rondon-Lovera-GNS1-BE?maxsidesize=1920&resizemode=force,F:\Temp\1962\Héctor Rondón Lovera\2.jpg,"Puerto Cabello, Venezuela

Wounded loyalist soldiers at the Puerto Cabello naval base during the military rebellion against President Romulo Bétancourt of Venezuela.",1st prize,Héctor Rondón Lovera,1962
9,3,Not Specified,1962 Photo Contest,General News,"02 June, 1962",https://www.worldpressphoto.org/getmedia/6dcc20d2-f2de-47d6-ae90-0b4db717bad6/1962-Hector-Rondon-Lovera-GNS1-CE?maxsidesize=1920&resizemode=force,F:\Temp\1962\Héctor Rondón Lovera\3.jpg,"Puerto Cabello, Venezuela

Dead and wounded loyalist soldiers at the Puerto Cabello naval base during the military rebellion against President Romulo Bétancourt of Venezuela.",1st prize,Héctor Rondón Lovera,1962
10,4,Not Specified,1962 Photo Contest,General News,"02 June, 1962",https://www.worldpressphoto.org/getmedia/cd71c027-5c83-418f-88ab-3f1e65f97330/1962-Hector-Rondon-Lovera-GNS1-DE?maxsidesize=1920&resizemode=force,F:\Temp\1962\Héctor Rondón Lovera\4.jpg,"Puerto Cabello, Venezuela

Luis María Padillo, Puerto Cabello naval base chaplain, offers last rites to a loyalist soldier, said to be either Luis Antonio Rivera Sanoja or Andrés de Jesus Garcés, mortally wounded by a sniper during a military rebellion against President Romulo Bétancourt of Venezuela.",1st prize,Héctor Rondón Lovera,1962
11,5,Not Specified,1962 Photo Contest,General News,"02 June, 1962",https://www.worldpressphoto.org/getmedia/a7d7abc6-1e1b-4829-8baf-46322d176bc3/1962-Hector-Rondon-Lovera-GNS1-EE?maxsidesize=1920&resizemode=force,F:\Temp\1962\Héctor Rondón Lovera\5.jpg,"Puerto Cabello, Venezuela

Luis María Padillo, Puerto Cabello naval base chaplain, offers last rites to a loyalist soldier, said to be either Luis Antonio Rivera Sanoja or Andrés de Jesus Garcés, mortally wounded by a sniper during a military rebellion against President Romulo Bétancourt of Venezuela.",1st prize,Héctor Rondón Lovera,1962
12,1,Not Specified,1962 Photo Contest,Features,"01 January, 1962",https://www.worldpressphoto.org/getmedia/2e0e0f23-0bee-4913-87fb-72a212e4f8ac/1962-Henryk-Grzeda-GN3-(1)?maxsidesize=1920&resizemode=force,F:\Temp\1962\Henryk Grzeda\1.jpg,A Cuban soldier after his patrol duty.,3rd prize,Henryk Grzeda,1962
