,Index,Title,Award,Category,Published Date,URL,Stored Path,Description,Prize Level,Photographer,Award Year
0,1,Not Specified,1979 Photo Contest,General News,"01 January, 1978",https://www.worldpressphoto.org/getmedia/2c11a876-1d5b-44a9-b315-1a25cdf3d273/1979-Eddie-Adams-GNS1-AH?maxsidesize=1920&resizemode=force,F:\Temp\1979\Eddie Adams\1.jpg,"White life in Rhodesia: An 89-year-old widow with her gun.

On 3 March 1978, after 14 years of civil war, Rhodesian Prime Minister Ian Smith and bishop Abel Muzorewa of the United African National Council signed an agreement, which became known as the Internal Settlement. In 1965 Smith, prime minister of the British colony since 1964, had declared Rhodesia unilaterally independent under white minority rule. The declaration not only sparked international outrage and economic sanctions, but also a guerrilla war against white rule by different political and military factions. By signing the Internal Settlement and organizing new democratic elections, it was expected that all sanctions would be lifted. However, the settlement was condemned by the United Nations' Security Council, and as not all significant parties had been involved in the process, the civil war continued. The war would not end before December 1979, when in Lancaster House, London, all parties came to a peace agreement and a new constitution, guaranteeing minor rights.",1st prize,Eddie Adams,1979
1,2,Not Specified,1979 Photo Contest,General News,"01 January, 1978",https://www.worldpressphoto.org/getmedia/6e3052c9-d0e0-4ce7-b2d1-00ed4c030d61/1979-Eddie-Adams-GNS1-BH?maxsidesize=1920&resizemode=force,F:\Temp\1979\Eddie Adams\2.jpg,"White life in Rhodesia: Two men play golf, surrounded by their armed guards.

On 3 March 1978, after 14 years of civil war, Rhodesian Prime Minister Ian Smith and bishop Abel Muzorewa of the United African National Council signed an agreement, which became known as the Internal Settlement. In 1965 Smith, prime minister of the British colony since 1964, had declared Rhodesia unilaterally independent under white minority rule. The declaration not only sparked international outrage and economic sanctions, but also a guerrilla war against white rule by different political and military factions. By signing the Internal Settlement and organizing new democratic elections, it was expected that all sanctions would be lifted. However, the settlement was condemned by the United Nations' Security Council, and as not all significant parties had been involved in the process, the civil war continued. The war would not end before December 1979, when in Lancaster House, London, all parties came to a peace agreement and a new constitution, guaranteeing minor rights.",1st prize,Eddie Adams,1979
2,3,Not Specified,1979 Photo Contest,General News,"01 January, 1978",https://www.worldpressphoto.org/getmedia/1f50161f-38dd-409b-a3d8-83c8e309178c/1979-Eddie-Adams-GNS1-CH?maxsidesize=1920&resizemode=force,F:\Temp\1979\Eddie Adams\3.jpg,"White life in Rhodesia: A mine-proof family car.

On 3 March 1978, after 14 years of civil war, Rhodesian Prime Minister Ian Smith and bishop Abel Muzorewa of the United African National Council signed an agreement, which became known as the Internal Settlement. In 1965 Smith, prime minister of the British colony since 1964, had declared Rhodesia unilaterally independent under white minority rule. The declaration not only sparked international outrage and economic sanctions, but also a guerrilla war against white rule by different political and military factions. By signing the Internal Settlement and organizing new democratic elections, it was expected that all sanctions would be lifted. However, the settlement was condemned by the United Nations' Security Council, and as not all significant parties had been involved in the process, the civil war continued. The war would not end before December 1979, when in Lancaster House, London, all parties came to a peace agreement and a new constitution, guaranteeing minor rights.",1st prize,Eddie Adams,1979
3,4,Not Specified,1979 Photo Contest,General News,"01 January, 1978",https://www.worldpressphoto.org/getmedia/5c99b220-c940-4a80-a994-2313f7f449b3/1979-Eddie-Adams-GNS1-DH?maxsidesize=1920&resizemode=force,F:\Temp\1979\Eddie Adams\4.jpg,"White life in Rhodesia: A woman and her children watch outside from their heavily protected home.

On 3 March 1978, after 14 years of civil war, Rhodesian Prime Minister Ian Smith and bishop Abel Muzorewa of the United African National Council signed an agreement, which became known as the Internal Settlement. In 1965 Smith, prime minister of the British colony since 1964, had declared Rhodesia unilaterally independent under white minority rule. The declaration not only sparked international outrage and economic sanctions, but also a guerrilla war against white rule by different political and military factions. By signing the Internal Settlement and organizing new democratic elections, it was expected that all sanctions would be lifted. However, the settlement was condemned by the United Nations' Security Council, and as not all significant parties had been involved in the process, the civil war continued. The war would not end before December 1979, when in Lancaster House, London, all parties came to a peace agreement and a new constitution, guaranteeing minor rights.",1st prize,Eddie Adams,1979
4,5,Not Specified,1979 Photo Contest,General News,"01 January, 1978",https://www.worldpressphoto.org/getmedia/0c6af5f4-62ba-4577-9938-c9830cba5244/1979-Eddie-Adams-GNS1-EH?maxsidesize=1920&resizemode=force,F:\Temp\1979\Eddie Adams\5.jpg,"White life in Rhodesia: A mine-proof family car.

On 3 March 1978, after 14 years of civil war, Rhodesian Prime Minister Ian Smith and bishop Abel Muzorewa of the United African National Council signed an agreement, which became known as the Internal Settlement. In 1965 Smith, prime minister of the British colony since 1964, had declared Rhodesia unilaterally independent under white minority rule. The declaration not only sparked international outrage and economic sanctions, but also a guerrilla war against white rule by different political and military factions. By signing the Internal Settlement and organizing new democratic elections, it was expected that all sanctions would be lifted. However, the settlement was condemned by the United Nations' Security Council, and as not all significant parties had been involved in the process, the civil war continued. The war would not end before December 1979, when in Lancaster House, London, all parties came to a peace agreement and a new constitution, guaranteeing minor rights.",1st prize,Eddie Adams,1979
5,6,Not Specified,1979 Photo Contest,General News,"01 January, 1978",https://www.worldpressphoto.org/getmedia/1b0c3038-cff0-4a26-a4d4-d78a7d85410a/1979-Eddie-Adams-GNS1-FH?maxsidesize=1920&resizemode=force,F:\Temp\1979\Eddie Adams\6.jpg,"White life in Rhodesia: The Green family with two security guards.

On 3 March 1978, after 14 years of civil war, Rhodesian Prime Minister Ian Smith and bishop Abel Muzorewa of the United African National Council signed an agreement, which became known as the Internal Settlement. In 1965 Smith, prime minister of the British colony since 1964, had declared Rhodesia unilaterally independent under white minority rule. The declaration not only sparked international outrage and economic sanctions, but also a guerrilla war against white rule by different political and military factions. By signing the Internal Settlement and organizing new democratic elections, it was expected that all sanctions would be lifted. However, the settlement was condemned by the United Nations' Security Council, and as not all significant parties had been involved in the process, the civil war continued. The war would not end before December 1979, when in Lancaster House, London, all parties came to a peace agreement and a new constitution, guaranteeing minor rights.",1st prize,Eddie Adams,1979
6,7,Not Specified,1979 Photo Contest,General News,"01 January, 1978",https://www.worldpressphoto.org/getmedia/7f53f12e-0cc1-4e24-99e7-7e14a1a54111/1979-Eddie-Adams-GNS1-GH?maxsidesize=1920&resizemode=force,F:\Temp\1979\Eddie Adams\7.jpg,"White life in Rhodesia: A child peers out of a mine-proof car.

On 3 March 1978, after 14 years of civil war, Rhodesian Prime Minister Ian Smith and bishop Abel Muzorewa of the United African National Council signed an agreement, which became known as the Internal Settlement. In 1965 Smith, prime minister of the British colony since 1964, had declared Rhodesia unilaterally independent under white minority rule. The declaration not only sparked international outrage and economic sanctions, but also a guerrilla war against white rule by different political and military factions. By signing the Internal Settlement and organizing new democratic elections, it was expected that all sanctions would be lifted. However, the settlement was condemned by the United Nations' Security Council, and as not all significant parties had been involved in the process, the civil war continued. The war would not end before December 1979, when in Lancaster House, London, all parties came to a peace agreement and a new constitution, guaranteeing minor rights.",1st prize,Eddie Adams,1979
7,8,Not Specified,1979 Photo Contest,General News,"01 January, 1978",https://www.worldpressphoto.org/getmedia/1a1fcf91-e30d-471a-bd90-f515669f6f0e/1979-Eddie-Adams-GNS1-HH?maxsidesize=1920&resizemode=force,F:\Temp\1979\Eddie Adams\8.jpg,"White life in Rhodesia:. A school teacher walks home after her car broke down.

On 3 March 1978, after 14 years of civil war, Rhodesian Prime Minister Ian Smith and bishop Abel Muzorewa of the United African National Council signed an agreement, which became known as the Internal Settlement. In 1965 Smith, prime minister of the British colony since 1964, had declared Rhodesia unilaterally independent under white minority rule. The declaration not only sparked international outrage and economic sanctions, but also a guerrilla war against white rule by different political and military factions. By signing the Internal Settlement and organizing new democratic elections, it was expected that all sanctions would be lifted. However, the settlement was condemned by the United Nations' Security Council, and as not all significant parties had been involved in the process, the civil war continued. The war would not end before December 1979, when in Lancaster House, London, all parties came to a peace agreement and a new constitution, guaranteeing minor rights.",1st prize,Eddie Adams,1979
8,1,Not Specified,1979 Photo Contest,Nature,"01 January, 1978",https://www.worldpressphoto.org/getmedia/309a91fc-b6ea-4f98-8e82-3f506ad3a72b/1979-Manfred-Vollmer-NAS1-AJ?maxsidesize=1920&resizemode=force,F:\Temp\1979\Manfred Vollmer\1.jpg,"Rescue workers fight an oil-disaster caused by supertanker Amoco Cadiz which ran aground on March 16, near Portsall.",1st prize,Manfred Vollmer,1979
9,2,Not Specified,1979 Photo Contest,Nature,"01 January, 1978",https://www.worldpressphoto.org/getmedia/750a7f30-49e5-444a-9132-eaec5c9ec078/1979-Manfred-Vollmer-NAS1-BJ?maxsidesize=1920&resizemode=force,F:\Temp\1979\Manfred Vollmer\2.jpg,"Rescue workers fight an oil-disaster caused by supertanker Amoco Cadiz which ran aground on March 16, near Portsall.",1st prize,Manfred Vollmer,1979
