,Index,Title,Award,Category,Published Date,URL,Stored Path,Description,Prize Level,Photographer,Award Year
0,1,Not Specified,1959 Photo Contest,Features,"01 January, 1958",https://www.worldpressphoto.org/getmedia/9c6e4c96-4c43-4b72-9898-d409d0856e54/1959-Vilem-Kropp-GN1-(1)?maxsidesize=1920&resizemode=force,F:\Temp\1959\Vilém Kropp\1.jpg,A boy is being reprimanded by his kindergarten teacher.,1st prize,Vilém Kropp,1959
1,1,Not Specified,1959 Photo Contest,Features,"01 January, 1955",https://www.worldpressphoto.org/getmedia/44bce30c-24b0-48c4-973f-5872bddc4458/1959-Jean-Philippe-Charbonnier-GN2-(1)?maxsidesize=1920&resizemode=force,F:\Temp\1959\Jean-Philippe Charbonnier\1.jpg,Street scene in Kuwait: A woman carries a sewing machine on her head.,2nd prize,Jean-Philippe Charbonnier,1959
2,1,Not Specified,1959 Photo Contest,Features,"01 January, 1958",https://www.worldpressphoto.org/getmedia/f032a90c-1212-45a2-8fff-a31bb8fe31c7/1959-Erno-Vadas-GN3-(1)?maxsidesize=1920&resizemode=force,F:\Temp\1959\Ernö Vadas\1.jpg,Herd of black horses on the puszta in Hungary.,3rd prize,Ernö Vadas,1959
3,1,Not Specified,1959 Photo Contest,General News,"01 January, 1958",https://www.worldpressphoto.org/getmedia/4ca50785-cc62-4517-8b37-a6d6b020e817/1959-Vilem-Kropp-GN1?maxsidesize=1920&resizemode=force,F:\Temp\1959\Vilém Kropp\1.jpg,A boy is being reprimanded by his kindergarten teacher.,1st prize,Vilém Kropp,1959
4,1,Not Specified,1959 Photo Contest,General News,"01 January, 1955",https://www.worldpressphoto.org/getmedia/0c8eb5c0-f1b9-49dc-ab2f-39a2be339d47/1959-Jean-Philippe-Charbonnier-GN2?maxsidesize=1920&resizemode=force,F:\Temp\1959\Jean-Philippe Charbonnier\1.jpg,Street scene in Kuwait: A woman carries a sewing machine on her head.,2nd prize,Jean-Philippe Charbonnier,1959
5,1,Not Specified,1959 Photo Contest,General News,"01 January, 1958",https://www.worldpressphoto.org/getmedia/1f7afe06-e639-42f6-8418-24b394cdedfe/1959-Erno-Vadas-GN3?maxsidesize=1920&resizemode=force,F:\Temp\1959\Ernö Vadas\1.jpg,Herd of black horses on the puszta in Hungary.,3rd prize,Ernö Vadas,1959
6,1,Not Specified,1959 Photo Contest,News,"01 January, 1958",https://www.worldpressphoto.org/getmedia/cb670b50-7a73-4a3f-9220-19c1195a641a/1959-Oleg-Tsesarsky-SN2-(1)?maxsidesize=1920&resizemode=force,F:\Temp\1959\Oleg Tsesarsky\1.jpg,The scene of a car accident.,2nd prize,Oleg Tsesarsky,1959
7,1,Not Specified,1959 Photo Contest,News,"07 April, 1958",https://www.worldpressphoto.org/getmedia/239370db-5bac-4ab8-91ae-8562217ea3eb/1959-Colin-Fletcher-SN1-(1)?maxsidesize=1920&resizemode=force,F:\Temp\1959\Colin Fletcher\1.jpg,A crash during a motorcycle race on Easter Monday.,1st prize,Colin Fletcher,1959
8,1,Not Specified,1959 Photo Contest,Sports,"01 April, 1958",https://www.worldpressphoto.org/getmedia/1bd32beb-b807-4fb3-9d0a-c071cf010550/1959-Stanislav-Tereba-SP1?maxsidesize=1920&resizemode=force,F:\Temp\1959\Stanislav Tereba\1.jpg,"Prague, Czechoslovakia

Sparta Praha’s goalkeeper Miroslav Ctvrtnícek takes a kick during a football match against Cervená Hvezda Bratislava in the Letná Stadium.",1st prize,Stanislav Tereba,1959
9,1,Not Specified,1959 Photo Contest,Sports,"01 January, 1958",https://www.worldpressphoto.org/getmedia/8bcba0ec-fc16-4c41-b976-e4cf08c1171e/1959-Otakar-Hurka-SP2?maxsidesize=1920&resizemode=force,F:\Temp\1959\Otakar Hürka\1.jpg,"'Why me?', a football player asks the referee, during a game in the Czechoslovakian premier league, in Hrádec Kralové.",2nd prize,Otakar Hürka,1959
10,1,Not Specified,1959 Photo Contest,Sports,"29 June, 1958",https://www.worldpressphoto.org/getmedia/7b5d7b9b-54c4-4fa0-b75f-1fccbf69d7c0/1959-Gunnar-Tingsvall-SP3?maxsidesize=1920&resizemode=force,F:\Temp\1959\Gunnar Tingsvall\1.jpg,"Brazilian football player Pelé (Edison Arantes do Nascimento) weeps for joy when Brazil wins the FIFA World Cup final after defeating guest land Sweden in Råsunda Stadium in Solna. It was the first time Brazil won the World Cup. 

Pelé is resting his head on the shoulder of his teammate Didi (Waldyr Pereira), on the right, Brazil's goalkeeper Gylmar dos Santos Neves.",3rd prize,Gunnar Tingsvall,1959
11,1,Not Specified,1959 Photo Contest,Spot News,"07 April, 1958",https://www.worldpressphoto.org/getmedia/36a293c3-dc55-4fe1-8791-d47c26062bd3/1959-Colin-Fletcher-SN1?maxsidesize=1920&resizemode=force,F:\Temp\1959\Colin Fletcher\1.jpg,A crash during a motorcycle race on Easter Monday.,1st prize,Colin Fletcher,1959
12,1,Not Specified,1959 Photo Contest,Spot News,"01 January, 1958",https://www.worldpressphoto.org/getmedia/1b311e96-c12d-4b6f-a8d1-c418ac3341ef/1959-Oleg-Tsesarsky-SN2?maxsidesize=1920&resizemode=force,F:\Temp\1959\Oleg Tsesarsky\1.jpg,The scene of a car accident.,2nd prize,Oleg Tsesarsky,1959
13,1,Not Specified,1959 Photo Contest,Spot News,"01 January, 1959",https://www.worldpressphoto.org/getmedia/2837f652-c249-4fe2-be63-4053a198dc6a/1959-Daniel-Camus-SN3?maxsidesize=1920&resizemode=force,F:\Temp\1959\Daniel Camus\1.jpg,"Street fight during the final days of the revolution in Havana, Cuba. 

The Cuban Revolution, which had started in July 1953 with an armed attack on an army base by Fidel Castro and his revolutionary 26th of July Movement, culminated on 1 January 1959 when President Fulgencio Battista fled the country and his army capitulated. The rebellion army led by Che Guevara and Camilo Cienfuegos entered Havana on 2 January, joined by Castro on 8 January.",3rd prize,Daniel Camus,1959
14,1,Not Specified,1959 Photo Contest,News,"01 January, 1959",https://www.worldpressphoto.org/getmedia/6e18ddcf-502d-4c11-8bed-e7f5c51fc979/1959-Daniel-Camus-SN3-(1)?maxsidesize=1920&resizemode=force,F:\Temp\1959\Daniel Camus\1.jpg,"Street fight during the final days of the revolution in Havana, Cuba. 

The Cuban Revolution, which had started in July 1953 with an armed attack on an army base by Fidel Castro and his revolutionary 26th of July Movement, culminated on 1 January 1959 when President Fulgencio Battista fled the country and his army capitulated. The rebellion army led by Che Guevara and Camilo Cienfuegos entered Havana on 2 January, joined by Castro on 8 January.",3rd prize,Daniel Camus,1959
