,Index,Title,Award,Category,Published Date,URL,Stored Path,Description,Prize Level,Photographer,Award Year
0,1,Not Specified,1980 Photo Contest,News Feature,"01 January, 1979",https://www.worldpressphoto.org/getmedia/4b738e88-b54d-489b-8573-d0c89bfa6d3b/1980-Hilmar-Pabel-GNS3-AF-(1)?maxsidesize=1920&resizemode=force,F:\Temp\1980\Hilmar Pabel\1.jpg,Mother Theresa and the sisters of her order help the hungry and sick in Calcutta.,3rd prize,Hilmar Pabel,1980
1,1,Not Specified,1980 Photo Contest,General News,"01 January, 1979",https://www.worldpressphoto.org/getmedia/60f44e40-260c-4842-a041-24f09a4ae03e/1980-Hilmar-Pabel-GN2?maxsidesize=1920&resizemode=force,F:\Temp\1980\Hilmar Pabel\1.jpg,"Refugees, also known as 'boat people', from Communist-controlled Vietnam, in a camp on Bidong Island, Malaysia.",2nd prize,Hilmar Pabel,1980
2,1,Not Specified,1980 Photo Contest,News Feature,"01 January, 1979",https://www.worldpressphoto.org/getmedia/7382554a-dae5-4d11-b28b-10856bd3a873/1980-Hilmar-Pabel-GN2-(1)?maxsidesize=1920&resizemode=force,F:\Temp\1980\Hilmar Pabel\1.jpg,"Refugees, also known as 'boat people', from Communist-controlled Vietnam, in a camp on Bidong Island, Malaysia.",2nd prize,Hilmar Pabel,1980
3,1,Not Specified,1980 Photo Contest,News Feature,"01 November, 1979",https://www.worldpressphoto.org/getmedia/ce4ab872-3cc5-4844-9a9c-9c968ea8d719/1980-David-Burnett-GN1-(1)?maxsidesize=1920&resizemode=force,F:\Temp\1980\David Burnett\1.jpg,"A Cambodian woman cradles her child while waiting for food to be distributed at the Sa Kaeo Holding Center, Thailand.
The holding center had been opened one month earlier to accommodate refugees fleeing Cambodia after the Vietnamese invasion in December 1978. In January 1979, the Vietnamese army captured Phnom Penh and established the People’s Republic of Kampuchea, ending the Khmer Rouge regime, which had held the country for nearly four years. The invasion caused a mass migration of hundreds of thousands Cambodians returning home or fleeing to western Cambodia, near the Thai border.",1st prize,David Burnett,1980
4,1,Not Specified,1980 Photo Contest,General News,"01 January, 1979",https://www.worldpressphoto.org/getmedia/d51c661e-9952-4772-8d88-9b5631930c79/1980-Hilmar-Pabel-GNS3-AF?maxsidesize=1920&resizemode=force,F:\Temp\1980\Hilmar Pabel\1.jpg,Mother Theresa and the sisters of her order help the hungry and sick in Calcutta.,3rd prize,Hilmar Pabel,1980
5,1,Not Specified,1980 Photo Contest,General News,"01 January, 1979",https://www.worldpressphoto.org/getmedia/4d435c54-edf1-4950-9ddd-87f41dd9aa88/1980-Sergey-Vasiliev-GN1?maxsidesize=1920&resizemode=force,F:\Temp\1980\Sergey Vasiliev\1.jpg,In a children's pool.,1st prize,Sergey Vasiliev,1980
6,1,Not Specified,1980 Photo Contest,Black Picture,"01 January, 1979",https://www.worldpressphoto.org/getmedia/90771a7d-e6a2-4414-a3d2-15501a3edfbf/1980-Terry-Fincher-PNS3-AH-(1)?maxsidesize=1920&resizemode=force,F:\Temp\1980\Terry Fincher\1.jpg,"The Vietnamese Boat People. Stranded on an eastern beach where they had arrived several weeks earlier, these boat people are kept behind barbed wire and under armed guard as they wait to be put back to sea.",3rd prize,Terry Fincher,1980
7,2,Not Specified,1980 Photo Contest,Black Picture,"01 January, 1979",https://www.worldpressphoto.org/getmedia/c656bc22-f202-49e4-8f05-e46ab7b04473/1980-Terry-Fincher-PNS3-BH-(1)?maxsidesize=1920&resizemode=force,F:\Temp\1980\Terry Fincher\2.jpg,"The Vietnamese Boat People. Stranded on an eastern beach where they had arrived several weeks earlier, these boat people are kept behind barbed wire and under armed guard as they wait to be put back to sea.",3rd prize,Terry Fincher,1980
8,3,Not Specified,1980 Photo Contest,Black Picture,"01 January, 1979",https://www.worldpressphoto.org/getmedia/f1ba9feb-d192-4b21-945e-912b18bdfb89/1980-Terry-Fincher-PNS3-CH-(1)?maxsidesize=1920&resizemode=force,F:\Temp\1980\Terry Fincher\3.jpg,The Vietnamese Boat People. A refugee boat filled with human cargo arrives.,3rd prize,Terry Fincher,1980
9,4,Not Specified,1980 Photo Contest,Black Picture,"01 January, 1979",https://www.worldpressphoto.org/getmedia/8aa265b2-ff57-4f65-8d3a-e9a33655c3c1/1980-Terry-Fincher-PNS3-DH-(1)?maxsidesize=1920&resizemode=force,F:\Temp\1980\Terry Fincher\4.jpg,The Vietnamese Boat People. A man tries to comfort his sick wife on board a recently arrived refugee boat.,3rd prize,Terry Fincher,1980
