,Index,Title,Award,Category,Published Date,URL,Stored Path,Description,Prize Level,Photographer,Award Year
0,1,Not Specified,1990 Photo Contest,General News,"01 January, 1989",https://www.worldpressphoto.org/getmedia/53b5cf03-73eb-429f-a508-2bf7b7967e22/1990-Natalie-Fobes-GNS2-AJ?maxsidesize=1920&resizemode=force,F:\Temp\1990\Natalie Fobes\1.jpg,"In March, the worst oil disaster in the history of the US made headlines around world when the Exxon Valdez ran aground. An area the size of New Jersey in Prince William Sound was covered with a thick blanket of oil and 1,609km of the state's rocky coast became badly contaminated.",2nd prize,Natalie Fobes,1990
1,2,Not Specified,1990 Photo Contest,General News,"01 January, 1989",https://www.worldpressphoto.org/getmedia/201c6400-5da1-4e82-ac88-b2b246007a00/1990-Natalie-Fobes-GNS2-BJ?maxsidesize=1920&resizemode=force,F:\Temp\1990\Natalie Fobes\2.jpg,"Some of the more than 240,000 birds and 1,000 sea otters killed by the Exxon Valdez oil spill. In March, the worst oil disaster in the history of the US made headlines around world when the Exxon Valdez ran aground. An area the size of New Jersey in Prince William Sound was covered with a thick blanket of oil and 1,609km of the state's rocky coast became badly contaminated.",2nd prize,Natalie Fobes,1990
2,3,Not Specified,1990 Photo Contest,General News,"01 January, 1989",https://www.worldpressphoto.org/getmedia/b2bb719e-64ee-4784-a1b7-997f92b0e8d2/1990-Natalie-Fobes-GNS2-CJ?maxsidesize=1920&resizemode=force,F:\Temp\1990\Natalie Fobes\3.jpg,"In March the worst oil disaster in the history of the United States made headlines around world. For the population of Alaska, both animal and human, Good Friday became very bad indeed when the Exxon Valdez ran aground. An area the size of New Jersey in Prince William Sound was covered with a thick blanket of oil and 1,609km of the state's rocky coast became badly contaminated.",2nd prize,Natalie Fobes,1990
3,4,Not Specified,1990 Photo Contest,General News,"01 January, 1989",https://www.worldpressphoto.org/getmedia/02f05f8b-e2c9-467f-8810-7c7f98db9611/1990-Natalie-Fobes-GNS2-DJ?maxsidesize=1920&resizemode=force,F:\Temp\1990\Natalie Fobes\4.jpg,"In March the worst oil disaster in the history of the United States made headlines around world. For the population of Alaska, both animal and human, Good Friday became very bad indeed when the Exxon Valdez ran aground. An area the size of New Jersey in Prince William Sound was covered with a thick blanket of oil and 1,609km of the state's rocky coast became badly contaminated.",2nd prize,Natalie Fobes,1990
4,5,Not Specified,1990 Photo Contest,General News,"01 January, 1989",https://www.worldpressphoto.org/getmedia/798c176c-a5df-4a64-8649-dde598eb6e7a/1990-Natalie-Fobes-GNS2-EJ?maxsidesize=1920&resizemode=force,F:\Temp\1990\Natalie Fobes\5.jpg,"A dog-tired crew of cleaners returns from work after a 12-hour shift. In March, the worst oil disaster in the history of the US made headlines around world when the Exxon Valdez ran aground. An area the size of New Jersey in Prince William Sound was covered with a thick blanket of oil and 1,609km of the state's rocky coast became badly contaminated. An army of workers was mobilized to clean up the coastline.",2nd prize,Natalie Fobes,1990
5,6,Not Specified,1990 Photo Contest,General News,"01 March, 1989",https://www.worldpressphoto.org/getmedia/ad7bbee6-b958-4962-ab98-597fd4413780/1990-Natalie-Fobes-GNS2-FJ?maxsidesize=1920&resizemode=force,F:\Temp\1990\Natalie Fobes\6.jpg,"Five days after the Exxon Valdez oil spill, the layer of oil floating on the water is up to 45cm thick. The worst oil disaster in the history of the US made headlines around world when the Exxon Valdez ran aground. An area the size of New Jersey in Prince William Sound was covered with a thick blanket of oil and 1,609km of the state's rocky coast became badly contaminated. An army of workers was mobilized to clean up the coastline.",2nd prize,Natalie Fobes,1990
6,7,Not Specified,1990 Photo Contest,General News,"01 January, 1989",https://www.worldpressphoto.org/getmedia/1214ec71-4e6d-4117-9b1c-87e0bc29f3cb/1990-Natalie-Fobes-GNS2-GJ?maxsidesize=1920&resizemode=force,F:\Temp\1990\Natalie Fobes\7.jpg,"Perched on Bligh Reef, the Exxon Valdez continues to disgorge oil. In March, the worst oil disaster in the history of the US made headlines around world when the Exxon Valdez ran aground. An area the size of New Jersey in Prince William Sound was covered with a thick blanket of oil and 1,609km of the state's rocky coast became badly contaminated.",2nd prize,Natalie Fobes,1990
7,8,Not Specified,1990 Photo Contest,General News,"01 January, 1989",https://www.worldpressphoto.org/getmedia/df6ae965-8a55-4df9-b824-d4870561acf4/1990-Natalie-Fobes-GNS2-HJ?maxsidesize=1920&resizemode=force,F:\Temp\1990\Natalie Fobes\8.jpg,"Native Alaskan, Sonya Knight, weeps for the casualties of an oil spill that killed more than 1,000 sea otters and about 240,000 birds. In March, the worst oil disaster in the history of the US made headlines around world when the Exxon Valdez ran aground. An area the size of New Jersey in Prince William Sound was covered with a thick blanket of oil and 1,609km of the state's rocky coast became badly contaminated.",2nd prize,Natalie Fobes,1990
8,9,Not Specified,1990 Photo Contest,General News,"01 January, 1989",https://www.worldpressphoto.org/getmedia/eb2939e7-0a3c-466d-825c-14daef0c9e25/1990-Natalie-Fobes-GNS2-IJ?maxsidesize=1920&resizemode=force,F:\Temp\1990\Natalie Fobes\9.jpg,"A common murre beats its wings in a futile attempt to fly away. In March, the worst oil disaster in the history of the US made headlines around world when the Exxon Valdez ran aground. An area the size of New Jersey in Prince William Sound was covered with a thick blanket of oil and 1,609km of the state's rocky coast became badly contaminated.",2nd prize,Natalie Fobes,1990
9,10,Not Specified,1990 Photo Contest,General News,"01 January, 1989",https://www.worldpressphoto.org/getmedia/7056e4d1-7bf7-455b-8b42-aa2dbeb74201/1990-Natalie-Fobes-GNS2-JJ?maxsidesize=1920&resizemode=force,F:\Temp\1990\Natalie Fobes\10.jpg,"An army of workers are mobilized to clean up the coastline after the Exxon Valdez ran aground in the worst oil disaster in US history. An area the size of New Jersey in Prince William Sound was covered with a thick blanket of oil and 1,609km of the state's rocky coast became badly contaminated.",2nd prize,Natalie Fobes,1990
10,1,Not Specified,1990 Photo Contest,General News,"01 January, 1989",https://www.worldpressphoto.org/getmedia/434a5250-243d-489c-9a1d-95e224ae5b90/1990-Eric-Bouvet-GNS3-AJ?maxsidesize=1920&resizemode=force,F:\Temp\1990\Eric Bouvet\1.jpg,"Chaos reigns the streets at the funeral procession for the Ayatollah Khomeini, who died at the age of 89. Among the millions of mourners giving free reign to their grief, several people were crushed to death; many more fainted and suffered injuries.",3rd prize,Eric Bouvet,1990
11,2,Not Specified,1990 Photo Contest,General News,"01 January, 1989",https://www.worldpressphoto.org/getmedia/04792042-2436-40c6-b38b-e5ec66c3d9d8/1990-Eric-Bouvet-GNS3-BJ?maxsidesize=1920&resizemode=force,F:\Temp\1990\Eric Bouvet\2.jpg,"Chaos reigns the streets at the funeral procession for the Ayatollah Khomeini, who died at the age of 89. Among the millions of mourners giving free reign to their grief, several people were crushed to death; many more fainted and suffered injuries.",3rd prize,Eric Bouvet,1990
12,3,Not Specified,1990 Photo Contest,General News,"01 January, 1989",https://www.worldpressphoto.org/getmedia/427f198e-e4ab-429b-ae7b-8b19a39acc4d/1990-Eric-Bouvet-GNS3-CJ?maxsidesize=1920&resizemode=force,F:\Temp\1990\Eric Bouvet\3.jpg,"Chaos reigns the streets at the funeral procession for the Ayatollah Khomeini, who died at the age of 89. Among the millions of mourners giving free reign to their grief, several people were crushed to death; many more fainted and suffered injuries.",3rd prize,Eric Bouvet,1990
