,Index,Title,Award,Category,Published Date,URL,Stored Path,Description,Prize Level,Photographer,Award Year
0,1,Not Specified,1969 Photo Contest,General News,"01 July, 1969",https://www.worldpressphoto.org/getmedia/aaa92527-2128-454c-9c59-c40026d1f5c5/1969-Stanislaw-Jakubowski-GNS1-AH?maxsidesize=1920&resizemode=force,F:\Temp\1969\Stanislaw Jakubowski\1.jpg,"Mud and water blocks the exit of the 'General Zawadzki' coal mine, Poland, where 119 miners have been trapped since 26 July 1969. Three days later, all but one had been saved, the rescue workers having been assisted in their efforts by a giant mechanical drill flown in from West Germany.",1st prize,Stanislaw Jakubowski,1969
1,2,Not Specified,1969 Photo Contest,General News,"01 July, 1969",https://www.worldpressphoto.org/getmedia/b7103f97-60c2-4785-b3c0-13c0e877a5c7/1969-Stanislaw-Jakubowski-GNS1-BH?maxsidesize=1920&resizemode=force,F:\Temp\1969\Stanislaw Jakubowski\2.jpg,"Relatives wait for news about the 119 miners, who are trapped in the 'General Zawadzki' coal mine in Poland.

On 26 July 1969, the miners were trapped underground by mud and water. Three days later, all but one had been saved, the rescue workers having been assisted in their efforts by a giant mechanical drill flown in from West Germany.",1st prize,Stanislaw Jakubowski,1969
2,3,Not Specified,1969 Photo Contest,General News,"01 July, 1969",https://www.worldpressphoto.org/getmedia/dae6936f-44e4-4e22-abe2-d38a25e4b683/1969-Stanislaw-Jakubowski-GNS1-CH?maxsidesize=1920&resizemode=force,F:\Temp\1969\Stanislaw Jakubowski\3.jpg,"Relatives wait for miners to be rescued from the 'General Zawadzki' coal mine, Poland.

On 26 July 1969, 119 miners were trapped underground by mud and water. Three days later, all but one had been saved, the rescue workers having been assisted in their efforts by a giant mechanical drill flown in from West Germany.",1st prize,Stanislaw Jakubowski,1969
3,4,Not Specified,1969 Photo Contest,General News,"01 July, 1969",https://www.worldpressphoto.org/getmedia/9252a9bb-08ec-4bdd-a223-f1a50830fc45/1969-Stanislaw-Jakubowski-GNS1-DH?maxsidesize=1920&resizemode=force,F:\Temp\1969\Stanislaw Jakubowski\4.jpg,"Miners come out of the 'General Zawadzki' coal mine, Poland, where they had been trapped for three days.

On 26 July 1969, 119 miners were trapped underground by mud and water. Three days later, all but one had been saved, the rescue workers having been assisted in their efforts by a giant mechanical drill flown in from West Germany.",1st prize,Stanislaw Jakubowski,1969
4,5,Not Specified,1969 Photo Contest,General News,"01 July, 1969",https://www.worldpressphoto.org/getmedia/7661525f-067f-4d92-9441-ceaa260bf77d/1969-Stanislaw-Jakubowski-GNS1-EH?maxsidesize=1920&resizemode=force,F:\Temp\1969\Stanislaw Jakubowski\5.jpg,"A miner is rescued from the 'General Zawadzki' coal mine, Poland.

On 26 July 1969, 119 miners were trapped underground by mud and water. Three days later, all but one had been saved, the rescue workers having been assisted in their efforts by a giant mechanical drill flown in from West Germany.",1st prize,Stanislaw Jakubowski,1969
5,6,Not Specified,1969 Photo Contest,General News,"01 July, 1969",https://www.worldpressphoto.org/getmedia/d76f2f7b-b702-467f-9b24-26b860586f74/1969-Stanislaw-Jakubowski-GNS1-FH?maxsidesize=1920&resizemode=force,F:\Temp\1969\Stanislaw Jakubowski\6.jpg,"A woman embraces a relative, who has been rescued from the 'General Zawadzki' coal mine in Poland.

On 26 July 1969, 119 miners were trapped underground by mud and water. Three days later, all but one had been saved, the rescue workers having been assisted in their efforts by a giant mechanical drill flown in from West Germany.",1st prize,Stanislaw Jakubowski,1969
6,7,Not Specified,1969 Photo Contest,General News,"01 July, 1969",https://www.worldpressphoto.org/getmedia/09dbe61b-d7b2-493b-a09c-a7dd9c11699b/1969-Stanislaw-Jakubowski-GNS1-GH?maxsidesize=1920&resizemode=force,F:\Temp\1969\Stanislaw Jakubowski\7.jpg,"Miners come out of the 'General Zawadzki' coal mine in Poland, after having been trapped in the mine for three days.

On 26 July 1969, 119 miners were trapped underground by mud and water. Three days later, all but one had been saved, the rescue workers having been assisted in their efforts by a giant mechanical drill flown in from West Germany.",1st prize,Stanislaw Jakubowski,1969
7,8,Not Specified,1969 Photo Contest,General News,"01 July, 1969",https://www.worldpressphoto.org/getmedia/7f25354b-096f-4bb2-9e19-8c4e9dbfe118/1969-Stanislaw-Jakubowski-GNS1-HH?maxsidesize=1920&resizemode=force,F:\Temp\1969\Stanislaw Jakubowski\8.jpg,"Relatives wait for the miners to be rescued from the 'General Zawadzki' coal mine, Poland.

On 26 July 1969, 119 miners were trapped underground by mud and water. Three days later, all but one had been saved, the rescue workers having been assisted in their efforts by a giant mechanical drill flown in from West Germany.",1st prize,Stanislaw Jakubowski,1969
8,1,Not Specified,1969 Photo Contest,News,"11 April, 1969",https://www.worldpressphoto.org/getmedia/c413254d-8803-4d71-89d1-25c938ca22ba/1969-Horst-Faas-SN2-(1)?maxsidesize=1920&resizemode=force,F:\Temp\1969\Horst Faas\1.jpg,"A Vietnamese woman cries over the body of her dead husband, who was discovered with 47 others in a mass grave. Remnants of the corpse were wrapped in plastic. She identified her husband by examining teeth and covered the skull with her hat.",2nd prize,Horst Faas,1969
9,1,Not Specified,1969 Photo Contest,News,"21 September, 1969",https://www.worldpressphoto.org/getmedia/9b79c735-10a3-43e0-bbff-40b8e7f01cd4/1969-Toshio-Aoi-SN1-(1)?maxsidesize=1920&resizemode=force,F:\Temp\1969\Toshio Aoi\1.jpg,"Two students are burnt by a petrol bomb during fights with the riot police on the campus of Kyoto University. They caught fire when the police tried to burn down a barricade, which had been built by protesting students. The president of Kyoto University had called the riot police to his campus to evict students from the clock tower and other major buildings, which had been occupied. Two thousand policemen marched into the campus at 6 am, and had cleared all buildings by noon, except the clock tower, where eight students kept the police at bay for more than 24 hours.

In the 1960s, Japan witnessed extensive and often violent student protests. An important focus of these protests was the United States-Japan Joint Security Treaty, which was signed in 1960 and renewed in 1970, and in its wake the Vietnam War. At the same time, the student activists sought educational and administrative reforms. They organized petitions, strikes, and mass street demonstrations, and occupied university buildings and other strategic locations. These massive disputes often had a paralyzing effect on teaching and research for months at an end. At the end of the decade, the demonstrations often escalated into heavy violence, as many university administrators resorted more readily to calling in the riot police.",1st prize,Toshio Aoi,1969
