,Index,Title,Award,Category,Published Date,URL,Stored Path,Description,Prize Level,Photographer,Award Year
0,1,Temple and Half-Mountain,2021 Photo Contest,Environment,"15 July, 2020",https://www.worldpressphoto.org/getmedia/8a3140b6-fabe-4915-9905-5c3e5ae58c25/WPP-2021PhotoContest-EN-HkunLat.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2021\Hkun Lat\1.jpg,"A Buddhist temple occupies one half of a mountain, while the other has been carved away by heavy machinery mining for jade, in Hpakant, Kachin State.",2nd Prize,Hkun Lat,2021
1,1,Climate Crisis Solutions: Collecting Drinking Water in Kalabogi,2021 Photo Contest,Environment,"27 September, 2020",https://www.worldpressphoto.org/getmedia/44f71203-afe7-4bee-b7fa-6e7a5dca4431/WPP-2021PhotoContest-EN-KMAsad.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2021\K M Asad\1.jpg,"A woman draws drinking water from a cloth set out to catch rainwater, in the village of Kalabogi, in the Sundarbans mangrove forest, Bay of Bengal, Bangladesh, on 27 September.",3rd Prize,K M Asad,2021
2,1,Injured Man After Port Explosion in Beirut,2021 Photo Contest,Not Specified,"04 August, 2020",https://www.worldpressphoto.org/getmedia/c2b70d3e-69b0-47d0-a26e-b162c8a7055c/WPP-2021PhotoContest-POYNominee-LorenzoTugnoli.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2021\Lorenzo  Tugnoli\1.jpg,"An injured man stands near the site of a massive explosion in the port of Beirut, Lebanon, while firefighters work to put out the fires that engulfed the warehouses after the explosion.",World Press Photo of the Year Nominee,Lorenzo  Tugnoli,2021
3,1,Pantanal Ablaze,2021 Photo Contest,Environment,"04 October, 2020",https://www.worldpressphoto.org/getmedia/724eacf1-84c1-48a1-8b7c-340135d1381f/WPP-2021PhotoContest-ENS-LalodeAlmeida-AJ.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2021\Lalo de Almeida\1.jpg,"A howler monkey (Alouatta) is left carbonized by a forest fire that swept through the Santa Tereza farm, in the Paraguay River area of the Pantanal, in the state of Mato Grosso do Sul. The fires in the region were so intense that not even the fastest animals were able to escape the flames.",1st Prize,Lalo de Almeida,2021
4,2,Pantanal Ablaze,2021 Photo Contest,Environment,"03 October, 2020",https://www.worldpressphoto.org/getmedia/ca667fe0-392e-4547-9303-4ce098ebfad5/WPP-2021PhotoContest-ENS-LalodeAlmeida-BJ.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2021\Lalo de Almeida\2.jpg,IBAMA firefighters are transported to combat a forest fire at the Santa Tereza farm.,1st Prize,Lalo de Almeida,2021
5,3,Pantanal Ablaze,2021 Photo Contest,Environment,"14 August, 2020",https://www.worldpressphoto.org/getmedia/44c67a62-678a-42c4-92ee-f2424b4b18f7/WPP-2021PhotoContest-ENS-LalodeAlmeida-CJ.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2021\Lalo de Almeida\3.jpg,"Firefighters combat a fire outbreak at the São Francisco de Perigara farm, which is home to one of the largest populations of Hyacinth macaws (Anodorhynchus hyacinthinus) in Brazil. About 92 percent of the farm area, mostly dedicated to preservation, was destroyed by the fire.",1st Prize,Lalo de Almeida,2021
6,4,Pantanal Ablaze,2021 Photo Contest,Environment,"05 September, 2020",https://www.worldpressphoto.org/getmedia/d64f33dc-a24d-463f-9005-637247f3184e/WPP-2021PhotoContest-ENS-LalodeAlmeida-DJ.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2021\Lalo de Almeida\4.jpg,"Burnt landscape lines the Transpantaneira, a road crossing the Pantanal, near Porto Jofre. The road is known for its wildlife-watching opportunities.",1st Prize,Lalo de Almeida,2021
7,5,Pantanal Ablaze,2021 Photo Contest,Environment,"13 September, 2020",https://www.worldpressphoto.org/getmedia/94c46a26-8b8b-4de9-89fe-f317ce98b0dc/WPP-2021PhotoContest-ENS-LalodeAlmeida-EJ.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2021\Lalo de Almeida\5.jpg,"A volunteer looks for fire spots under a wooden bridge on the Transpantaneira. The road, which has 120 bridges, most of them made of wood, is the only access to the community of Porto Jofre and to several farms in the Mato Grosso region.",1st Prize,Lalo de Almeida,2021
8,6,Pantanal Ablaze,2021 Photo Contest,Environment,"12 September, 2020",https://www.worldpressphoto.org/getmedia/1a7eaa52-0539-4b2e-b538-b4dbcef068f8/WPP-2021PhotoContest-ENS-LalodeAlmeida-FJ.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2021\Lalo de Almeida\6.jpg,"A caiman, killed by wildfires, lies alongside the Transpantaneira.",1st Prize,Lalo de Almeida,2021
9,7,Pantanal Ablaze,2021 Photo Contest,Environment,"11 August, 2020",https://www.worldpressphoto.org/getmedia/c741df15-694c-4dc7-ae25-e8ab1efd25f2/WPP-2021PhotoContest-ENS-LalodeAlmeida-GJ.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2021\Lalo de Almeida\7.jpg,"Firefighters from the Sesc Porto Cercado hotel's private force sit on top of a water truck as an airplane drops water onto a fire burning near the hotel, in Poconé.",1st Prize,Lalo de Almeida,2021
