,Index,Title,Award,Category,Published Date,URL,Stored Path,Description,Prize Level,Photographer,Award Year
0,1,Not Specified,1973 Photo Contest,General News,"01 January, 1972",https://www.worldpressphoto.org/getmedia/90ab0e0d-3498-4265-9135-31806092976d/1973-Sven-Erik-Sjoberg-GNS2-AE?maxsidesize=1920&resizemode=force,F:\Temp\1973\Sven-Erik Sjöberg\1.jpg,"Three thousand people in Belo Horizonte live on the garbage heap, where children compete with vultures for scraps of meat.",2nd prize,Sven-Erik Sjöberg,1973
1,2,Not Specified,1973 Photo Contest,General News,"01 January, 1972",https://www.worldpressphoto.org/getmedia/ecfdac5d-53f9-41c4-9ade-00d1bb4cadc9/1973-Sven-Erik-Sjoberg-GNS2-BE?maxsidesize=1920&resizemode=force,F:\Temp\1973\Sven-Erik Sjöberg\2.jpg,"Three thousand people in Belo Horizonte live on the garbage heap, where children compete with vultures for scraps of meat.",2nd prize,Sven-Erik Sjöberg,1973
2,3,Not Specified,1973 Photo Contest,General News,"01 January, 1972",https://www.worldpressphoto.org/getmedia/6aafedc8-ee5f-40c3-9ab7-94bd05697616/1973-Sven-Erik-Sjoberg-GNS2-CE?maxsidesize=1920&resizemode=force,F:\Temp\1973\Sven-Erik Sjöberg\3.jpg,"Three thousand people in Belo Horizonte live on the garbage heap, where children compete with vultures for scraps of meat.",2nd prize,Sven-Erik Sjöberg,1973
3,4,Not Specified,1973 Photo Contest,General News,"01 January, 1972",https://www.worldpressphoto.org/getmedia/b8734732-d9ca-4e30-877b-05abcfdd2dc4/1973-Sven-Erik-Sjoberg-GNS2-DE?maxsidesize=1920&resizemode=force,F:\Temp\1973\Sven-Erik Sjöberg\4.jpg,"Three thousand people in Belo Horizonte live on the garbage heap, where children compete with vultures for scraps of meat.",2nd prize,Sven-Erik Sjöberg,1973
4,5,Not Specified,1973 Photo Contest,General News,"01 January, 1972",https://www.worldpressphoto.org/getmedia/1a8e6953-7cd4-4b8c-9e8b-632c8b75b2b6/1973-Sven-Erik-Sjoberg-GNS2-EE?maxsidesize=1920&resizemode=force,F:\Temp\1973\Sven-Erik Sjöberg\5.jpg,"Three thousand people in Belo Horizonte live on the garbage heap, where children compete with vultures for scraps of meat.",2nd prize,Sven-Erik Sjöberg,1973
5,1,Not Specified,1973 Photo Contest,News Feature,"01 January, 1972",https://www.worldpressphoto.org/getmedia/a383e937-6e6e-4535-ba21-b4a9b278ef4b/1973-Frederick-Keith-Hoare-GN3-(1)?maxsidesize=1920&resizemode=force,F:\Temp\1973\Frederick Keith Hoare\1.jpg,"Parish priest Father John Courtney sits beside a broken statue after a mob wrecked his church in the Willowfield district of Belfast, Northern Ireland. The same church was damaged again three months later by another mob.",3rd prize,Frederick Keith Hoare,1973
6,1,Not Specified,1973 Photo Contest,Others,"08 September, 1972",https://www.worldpressphoto.org/getmedia/77a8944f-85af-4067-919f-a5a0964eb6ce/1973-Ulrich-Kohls-OT?maxsidesize=1920&resizemode=force,F:\Temp\1973\Ulrich Kohls\1.jpg,Photo montage of the 100m hurdles for women at the 1972 Summer Olympics in Munich.,Individual awards,Ulrich Kohls,1973
7,1,Not Specified,1973 Photo Contest,News Feature,"11 July, 1972",https://www.worldpressphoto.org/getmedia/50dcab09-eb1f-4098-9975-8e288adf3ab2/1973-Eddie-Adams-GN2-(1)?maxsidesize=1920&resizemode=force,F:\Temp\1973\Eddie Adams\1.jpg,"George Wallace, Governor of Alabama and US presidential candidate, speaks at the Democratic National Convention. During his campaign, Wallace was shot four times in an attempted assassination by Arthur Bremer and left permanently paralyzed.",2nd prize,Eddie Adams,1973
8,1,Not Specified,1973 Photo Contest,News Feature,Not Specified,https://www.worldpressphoto.org/getmedia/3d78c2c7-e96a-4fc8-b735-7897b5d81442/1973-Fernando-Botan-Mon-GN1-(1)?maxsidesize=1920&resizemode=force,F:\Temp\1973\Fernando Botán Mon\1.jpg,Not Specified,1st prize,Fernando Botán Mon,1973
9,1,Not Specified,1973 Photo Contest,General News,"01 February, 1972",https://www.worldpressphoto.org/getmedia/a1b84474-b87a-4a1e-8e68-7a41d6596800/1973-Henning-Christoph-GNS3-AL?maxsidesize=1920&resizemode=force,F:\Temp\1973\Henning Christoph\1.jpg,"Scenes from 'The Troubles', the conflict between Unionists and Nationalists in Northern Ireland.
Every afternoon, in the 'Aggro Corner', the no-man's land between downtown Derry and the Bogside, nationalist youth aged 7 to 17 gather to throw stones at British Army soldiers.",3rd prize,Henning Christoph,1973
10,2,Not Specified,1973 Photo Contest,General News,"01 February, 1972",https://www.worldpressphoto.org/getmedia/4b5b18d3-78d6-451e-8caa-fcebf969fb7d/1973-Henning-Christoph-GNS3-BL?maxsidesize=1920&resizemode=force,F:\Temp\1973\Henning Christoph\2.jpg,"Scenes from 'The Troubles', the conflict between Unionists and Nationalists in Northern Ireland.
Every afternoon, in the 'Aggro Corner', the no-man's land between downtown Derry and the Bogside, nationalist youth aged 7 to 17 gather to throw stones at British Army soldiers.",3rd prize,Henning Christoph,1973
11,3,Not Specified,1973 Photo Contest,General News,"01 January, 1972",https://www.worldpressphoto.org/getmedia/dfcd6a8a-00da-4a66-88a0-78524ccfed22/1973-Henning-Christoph-GNS3-CL?maxsidesize=1920&resizemode=force,F:\Temp\1973\Henning Christoph\3.jpg,"Scenes from 'The Troubles', the conflict between Unionists and Nationalists in Northern Ireland.
Every afternoon, in the 'Aggro Corner', the no-man's land between downtown Derry and the Bogside, nationalist youth aged 7 to 17 gather to throw stones at British Army soldiers.",3rd prize,Henning Christoph,1973
12,4,Not Specified,1973 Photo Contest,General News,"01 February, 1972",https://www.worldpressphoto.org/getmedia/60ee0b31-cadb-4cf9-bec6-71bfe566ce6f/1973-Henning-Christoph-GNS3-DL?maxsidesize=1920&resizemode=force,F:\Temp\1973\Henning Christoph\4.jpg,"Scenes from 'The Troubles', the conflict between Unionists and Nationalists in Northern Ireland.
Every afternoon, in the 'Aggro Corner', the no-man's land between downtown Derry and the Bogside, nationalist youth aged 7 to 17 gather to throw stones at British Army soldiers.",3rd prize,Henning Christoph,1973
13,5,Not Specified,1973 Photo Contest,General News,"01 February, 1972",https://www.worldpressphoto.org/getmedia/ecb4552b-a6f1-468e-b48c-bc7db483f1d8/1973-Henning-Christoph-GNS3-EL?maxsidesize=1920&resizemode=force,F:\Temp\1973\Henning Christoph\5.jpg,"Scenes from 'The Troubles', the conflict between Unionists and Nationalists in Northern Ireland.
Every afternoon, in the 'Aggro Corner', the no-man's land between downtown Derry and the Bogside, nationalist youth aged 7 to 17 gather to throw stones at British Army soldiers.",3rd prize,Henning Christoph,1973
14,6,Not Specified,1973 Photo Contest,General News,"01 February, 1972",https://www.worldpressphoto.org/getmedia/3be81b65-b505-4897-8f7c-daca65d6148e/1973-Henning-Christoph-GNS3-FL?maxsidesize=1920&resizemode=force,F:\Temp\1973\Henning Christoph\6.jpg,"Scenes from 'The Troubles', the conflict between Unionists and Nationalists in Northern Ireland.
Every afternoon, in the 'Aggro Corner', the no-man's land between downtown Derry and the Bogside, nationalist youth aged 7 to 17 gather to throw stones at British Army soldiers.",3rd prize,Henning Christoph,1973
15,7,Not Specified,1973 Photo Contest,General News,"01 February, 1972",https://www.worldpressphoto.org/getmedia/08699b70-6ad1-4ec1-9c69-c1040a34714c/1973-Henning-Christoph-GNS3-GL?maxsidesize=1920&resizemode=force,F:\Temp\1973\Henning Christoph\7.jpg,"Scenes from 'The Troubles', the conflict between Unionists and Nationalists in Northern Ireland.",3rd prize,Henning Christoph,1973
