,Index,Title,Award,Category,Published Date,URL,Stored Path,Description,Prize Level,Photographer,Award Year
0,1,Not Specified,2005 Photo Contest,General News,"13 November, 2004",https://www.worldpressphoto.org/getmedia/736f44c7-6627-4d58-aee6-1534490e9f2d/2005-Paolo-Pellegrin-GNS2-AL?maxsidesize=1920&resizemode=force,F:\Temp\2005\Paolo Pellegrin\1.jpg,"Tens of thousands of Palestinians converge on the Muqata compound in Ramallah for the burial of Palestinian leader Yasser Arafat (75), who died in a military hospital in Paris on 11 November, even though the Israeli army has closed off other towns in the West Bank and prevents people traveling from the Gaza Strip. Mourners climbed on to the few high structures in the compound to get first glimpse of the helicopter that arrived bearing his body, and crowds swarmed the landing pad. Arafat's coffin was placed in a concrete and marble tomb, into which officials poured soil from Jerusalem. The Palestinian leader had said that he wished to be laid to rest in the ancient city, but permission had been refused. After the burial, mourners chanted and fired guns in the air in tribute.",2nd prize,Paolo Pellegrin,2005
1,2,Not Specified,2005 Photo Contest,General News,"13 November, 2004",https://www.worldpressphoto.org/getmedia/49f162ac-2f3b-44a6-96da-21a1fa39f6d0/2005-Paolo-Pellegrin-GNS2-BL?maxsidesize=1920&resizemode=force,F:\Temp\2005\Paolo Pellegrin\2.jpg,"Tens of thousands of Palestinians converge on the Muqata compound in Ramallah for the burial of Palestinian leader Yasser Arafat (75), who died in a military hospital in Paris on 11 November, even though the Israeli army has closed off other towns in the West Bank and prevents people traveling from the Gaza Strip. Mourners climbed on to the few high structures in the compound to get first glimpse of the helicopter that arrived bearing his body, and crowds swarmed the landing pad. Arafat's coffin was placed in a concrete and marble tomb, into which officials poured soil from Jerusalem. The Palestinian leader had said that he wished to be laid to rest in the ancient city, but permission had been refused. After the burial, mourners chanted and fired guns in the air in tribute.",2nd prize,Paolo Pellegrin,2005
2,3,Not Specified,2005 Photo Contest,General News,"13 November, 2004",https://www.worldpressphoto.org/getmedia/89dda34f-924f-4202-b5b5-1adb968ddfab/2005-Paolo-Pellegrin-GNS2-CL?maxsidesize=1920&resizemode=force,F:\Temp\2005\Paolo Pellegrin\3.jpg,"Tens of thousands of Palestinians converge on the Muqata compound in Ramallah for the burial of Palestinian leader Yasser Arafat (75), who died in a military hospital in Paris on 11 November, even though the Israeli army has closed off other towns in the West Bank and prevents people traveling from the Gaza Strip. Mourners climbed on to the few high structures in the compound to get first glimpse of the helicopter that arrived bearing his body, and crowds swarmed the landing pad. Arafat's coffin was placed in a concrete and marble tomb, into which officials poured soil from Jerusalem. The Palestinian leader had said that he wished to be laid to rest in the ancient city, but permission had been refused. After the burial, mourners chanted and fired guns in the air in tribute.",2nd prize,Paolo Pellegrin,2005
3,4,Not Specified,2005 Photo Contest,General News,"13 November, 2004",https://www.worldpressphoto.org/getmedia/fc52f552-25a9-46f5-9c8c-9fac709d1c40/2005-Paolo-Pellegrin-GNS2-DL?maxsidesize=1920&resizemode=force,F:\Temp\2005\Paolo Pellegrin\4.jpg,"Tens of thousands of Palestinians converge on the Muqata compound in Ramallah for the burial of Palestinian leader Yasser Arafat (75), who died in a military hospital in Paris on 11 November, even though the Israeli army has closed off other towns in the West Bank and prevents people traveling from the Gaza Strip. Mourners climbed on to the few high structures in the compound to get first glimpse of the helicopter that arrived bearing his body, and crowds swarmed the landing pad. Arafat's coffin was placed in a concrete and marble tomb, into which officials poured soil from Jerusalem. The Palestinian leader had said that he wished to be laid to rest in the ancient city, but permission had been refused. After the burial, mourners chanted and fired guns in the air in tribute.",2nd prize,Paolo Pellegrin,2005
4,5,Not Specified,2005 Photo Contest,General News,"13 November, 2004",https://www.worldpressphoto.org/getmedia/38627263-832f-4532-9028-0a696e6b4503/2005-Paolo-Pellegrin-GNS2-EL?maxsidesize=1920&resizemode=force,F:\Temp\2005\Paolo Pellegrin\5.jpg,"Tens of thousands of Palestinians converge on the Muqata compound in Ramallah for the burial of Palestinian leader Yasser Arafat (75), who died in a military hospital in Paris on 11 November, even though the Israeli army has closed off other towns in the West Bank and prevents people traveling from the Gaza Strip. Mourners climbed on to the few high structures in the compound to get first glimpse of the helicopter that arrived bearing his body, and crowds swarmed the landing pad. Arafat's coffin was placed in a concrete and marble tomb, into which officials poured soil from Jerusalem. The Palestinian leader had said that he wished to be laid to rest in the ancient city, but permission had been refused. After the burial, mourners chanted and fired guns in the air in tribute.",2nd prize,Paolo Pellegrin,2005
5,6,Not Specified,2005 Photo Contest,General News,"13 November, 2004",https://www.worldpressphoto.org/getmedia/88f930f5-a3cf-4c53-964b-3ae90dc2c033/2005-Paolo-Pellegrin-GNS2-FL?maxsidesize=1920&resizemode=force,F:\Temp\2005\Paolo Pellegrin\6.jpg,"Tens of thousands of Palestinians converge on the Muqata compound in Ramallah for the burial of Palestinian leader Yasser Arafat (75), who died in a military hospital in Paris on 11 November, even though the Israeli army has closed off other towns in the West Bank and prevents people traveling from the Gaza Strip. Mourners climbed on to the few high structures in the compound to get first glimpse of the helicopter that arrived bearing his body, and crowds swarmed the landing pad. Arafat's coffin was placed in a concrete and marble tomb, into which officials poured soil from Jerusalem. The Palestinian leader had said that he wished to be laid to rest in the ancient city, but permission had been refused. After the burial, mourners chanted and fired guns in the air in tribute.",2nd prize,Paolo Pellegrin,2005
6,7,Not Specified,2005 Photo Contest,General News,"13 November, 2004",https://www.worldpressphoto.org/getmedia/cdf51f45-b26e-4ea1-943c-29207d4adab8/2005-Paolo-Pellegrin-GNS2-GL?maxsidesize=1920&resizemode=force,F:\Temp\2005\Paolo Pellegrin\7.jpg,"Tens of thousands of Palestinians converge on the Muqata compound in Ramallah for the burial of Palestinian leader Yasser Arafat (75), who died in a military hospital in Paris on 11 November, even though the Israeli army has closed off other towns in the West Bank and prevents people traveling from the Gaza Strip. Mourners climbed on to the few high structures in the compound to get first glimpse of the helicopter that arrived bearing his body, and crowds swarmed the landing pad. Arafat's coffin was placed in a concrete and marble tomb, into which officials poured soil from Jerusalem. The Palestinian leader had said that he wished to be laid to rest in the ancient city, but permission had been refused. After the burial, mourners chanted and fired guns in the air in tribute.",2nd prize,Paolo Pellegrin,2005
7,8,Not Specified,2005 Photo Contest,General News,"13 November, 2004",https://www.worldpressphoto.org/getmedia/6542631c-a85a-414d-b3be-21c2a853060b/2005-Paolo-Pellegrin-GNS2-HL?maxsidesize=1920&resizemode=force,F:\Temp\2005\Paolo Pellegrin\8.jpg,"Tens of thousands of Palestinians converge on the Muqata compound in Ramallah for the burial of Palestinian leader Yasser Arafat (75), who died in a military hospital in Paris on 11 November, even though the Israeli army has closed off other towns in the West Bank and prevents people traveling from the Gaza Strip. Mourners climbed on to the few high structures in the compound to get first glimpse of the helicopter that arrived bearing his body, and crowds swarmed the landing pad. Arafat's coffin was placed in a concrete and marble tomb, into which officials poured soil from Jerusalem. The Palestinian leader had said that he wished to be laid to rest in the ancient city, but permission had been refused. After the burial, mourners chanted and fired guns in the air in tribute.",2nd prize,Paolo Pellegrin,2005
8,9,Not Specified,2005 Photo Contest,General News,"13 November, 2004",https://www.worldpressphoto.org/getmedia/5a507c1b-73dd-4d38-9e1c-67c0ee600b04/2005-Paolo-Pellegrin-GNS2-IL?maxsidesize=1920&resizemode=force,F:\Temp\2005\Paolo Pellegrin\9.jpg,"Tens of thousands of Palestinians converge on the Muqata compound in Ramallah for the burial of Palestinian leader Yasser Arafat (75), who died in a military hospital in Paris on 11 November, even though the Israeli army has closed off other towns in the West Bank and prevents people traveling from the Gaza Strip. Mourners climbed on to the few high structures in the compound to get first glimpse of the helicopter that arrived bearing his body, and crowds swarmed the landing pad. Arafat's coffin was placed in a concrete and marble tomb, into which officials poured soil from Jerusalem. The Palestinian leader had said that he wished to be laid to rest in the ancient city, but permission had been refused. After the burial, mourners chanted and fired guns in the air in tribute.",2nd prize,Paolo Pellegrin,2005
9,10,Not Specified,2005 Photo Contest,General News,"13 November, 2004",https://www.worldpressphoto.org/getmedia/1ef1c96a-013f-46d3-81a3-0502fff611f0/2005-Paolo-Pellegrin-GNS2-JL?maxsidesize=1920&resizemode=force,F:\Temp\2005\Paolo Pellegrin\10.jpg,"Tens of thousands of Palestinians converge on the Muqata compound in Ramallah for the burial of Palestinian leader Yasser Arafat (75), who died in a military hospital in Paris on 11 November, even though the Israeli army has closed off other towns in the West Bank and prevents people traveling from the Gaza Strip. Mourners climbed on to the few high structures in the compound to get first glimpse of the helicopter that arrived bearing his body, and crowds swarmed the landing pad. Arafat's coffin was placed in a concrete and marble tomb, into which officials poured soil from Jerusalem. The Palestinian leader had said that he wished to be laid to rest in the ancient city, but permission had been refused. After the burial, mourners chanted and fired guns in the air in tribute.",2nd prize,Paolo Pellegrin,2005
