,Index,Title,Award,Category,Published Date,URL,Stored Path,Description,Prize Level,Photographer,Award Year
0,1,Not Specified,2007 Photo Contest,General News,"06 August, 2006",https://www.worldpressphoto.org/getmedia/c6eadde9-79ab-4a33-a7b7-3880a96d009b/2007-Paolo-Pellegrin-GN1?maxsidesize=1920&resizemode=force,F:\Temp\2007\Paolo Pellegrin\1.jpg,"The victim of an Israeli rocket attack lies in the main road of Tyre, Lebanon. Conflict had been sparked by the capture of two Israeli soldiers by the militant Islamist organization Hezbollah, in a cross-border raid three weeks earlier. Israel responded by bombing areas across southern Lebanon and in the southern suburbs of Beirut, which it said harbored Hezbollah militia and missile launchers.",1st prize,Paolo Pellegrin,2007
1,1,Not Specified,2007 Photo Contest,General News,"18 November, 2006",https://www.worldpressphoto.org/getmedia/1b972225-effa-424c-b51a-409ff3c24116/2007-Jan-Grarup-GN2?maxsidesize=1920&resizemode=force,F:\Temp\2007\Jan Grarup\1.jpg,"Displaced people wait for food distribution near the village of Habile. Attacks by the Janjaweed, an Arab militia said to be backed by the Sudanese government, spread from the Darfur region of Sudan across the border to Chad. Janjaweed on horseback burnt the villages of black African farmers on both sides of the border, killing and raping inhabitants in a pattern of ethnic violence that has displaced hundreds of thousands.",2nd prize,Jan Grarup,2007
2,1,Not Specified,2007 Photo Contest,General News,"18 October, 2006",https://www.worldpressphoto.org/getmedia/f24e3130-c163-4376-9a21-9773e17bd778/2007-Daniel-Aguilar-GN3?maxsidesize=1920&resizemode=force,F:\Temp\2007\Daniel Aguilar\1.jpg,"A man stands tied to a lamppost after being caught by anti-government activists and accused of burglary. The sign reads ""Because I am a rat"" (slang for burglar).
A teachers' strike in June had grown into a wider stand-off with authorities, and calls for the resignation of the state governor. Activists gained control of the city center for some months. At the time this man was caught, only one public prosecutor's office was functioning.",3rd prize,Daniel Aguilar,2007
3,1,Not Specified,2007 Photo Contest,General News,"23 October, 2006",https://www.worldpressphoto.org/getmedia/86ab9e91-b32d-499b-a421-b00ec7e5f450/2007-Zsolt-Szigetvary-GNS1-AJ?maxsidesize=1920&resizemode=force,F:\Temp\2007\Zsolt Szigetváry\1.jpg,"An elderly woman watches demonstrators from the window of a tram. Demonstrators and police clashed in the Hungarian capital Budapest in the run-up to the 50th anniversary of the country's revolt against Soviet rule. On September 17 Hungarian Radio leaked a tape on which Prime Minister Ferenc Gyurcsány was heard admitting that the government had lied about the economy to secure re-election. The admission ignited general anti-government feeling. Demonstrators converged on the Hungarian parliament. Violence erupted when a group stormed the building of the state television, and were repelled by police with water cannon and tear gas.",1st prize,Zsolt Szigetváry,2007
4,2,Not Specified,2007 Photo Contest,General News,"23 October, 2006",https://www.worldpressphoto.org/getmedia/abc89b58-d522-4301-8087-6bba6d491b69/2007-Zsolt-Szigetvary-GNS1-BJ?maxsidesize=1920&resizemode=force,F:\Temp\2007\Zsolt Szigetváry\2.jpg,"Demonstrators and police clashed in the Hungarian capital Budapest in the run-up to the 50th anniversary of the country's revolt against Soviet rule. On September 17 Hungarian Radio leaked a tape on which Prime Minister Ferenc Gyurcsány was heard admitting that the government had lied about the economy to secure re-election. The admission ignited general anti-government feeling. Demonstrators converged on the Hungarian parliament. Violence erupted when a group stormed the building of the state television, and were repelled by police with water cannon and tear gas.",1st prize,Zsolt Szigetváry,2007
5,3,Not Specified,2007 Photo Contest,General News,"18 September, 2006",https://www.worldpressphoto.org/getmedia/e234452b-ffad-4308-b06c-5810eeb127ac/2007-Zsolt-Szigetvary-GNS1-CJ?maxsidesize=1920&resizemode=force,F:\Temp\2007\Zsolt Szigetváry\3.jpg,"Demonstrators and police clashed in the Hungarian capital Budapest in the run-up to the 50th anniversary of the country's revolt against Soviet rule. On September 17 Hungarian Radio leaked a tape on which Prime Minister Ferenc Gyurcsány was heard admitting that the government had lied about the economy to secure re-election. The admission ignited general anti-government feeling. Demonstrators converged on the Hungarian parliament. Violence erupted when a group stormed the building of the state television, and were repelled by police with water cannon and tear gas.",1st prize,Zsolt Szigetváry,2007
6,4,Not Specified,2007 Photo Contest,General News,"18 September, 2006",https://www.worldpressphoto.org/getmedia/4b624cfd-0301-4bad-b71d-ba3216758e67/2007-Zsolt-Szigetvary-GNS1-DJ?maxsidesize=1920&resizemode=force,F:\Temp\2007\Zsolt Szigetváry\4.jpg,"Riot police block the entrance to Hungarian Television. Demonstrators and police clashed in the Hungarian capital Budapest in the run-up to the 50th anniversary of the country's revolt against Soviet rule. On September 17 Hungarian Radio leaked a tape on which Prime Minister Ferenc Gyurcsány was heard admitting that the government had lied about the economy to secure re-election. The admission ignited general anti-government feeling. Demonstrators converged on the Hungarian parliament. Violence erupted when a group stormed the building of the state television, and were repelled by police with water cannon and tear gas.",1st prize,Zsolt Szigetváry,2007
7,5,Not Specified,2007 Photo Contest,General News,"18 September, 2006",https://www.worldpressphoto.org/getmedia/ba747dbb-998d-4c68-8b8e-e4412afda5b6/2007-Zsolt-Szigetvary-GNS1-EJ?maxsidesize=1920&resizemode=force,F:\Temp\2007\Zsolt Szigetváry\5.jpg,"Riot police defending the main gate of the television building spray demonstrators with a water cannon. Demonstrators and police clashed in the Hungarian capital Budapest in the run-up to the 50th anniversary of the country's revolt against Soviet rule. On September 17 Hungarian Radio leaked a tape on which Prime Minister Ferenc Gyurcsány was heard admitting that the government had lied about the economy to secure re-election. The admission ignited general anti-government feeling. Demonstrators converged on the Hungarian parliament. Violence erupted when a group stormed the building of the state television, and were repelled by police with water cannon and tear gas.",1st prize,Zsolt Szigetváry,2007
8,6,Not Specified,2007 Photo Contest,General News,"23 October, 2006",https://www.worldpressphoto.org/getmedia/a4413061-c28a-4718-8f62-fb758d2f02cc/2007-Zsolt-Szigetvary-GNS1-FJ?maxsidesize=1920&resizemode=force,F:\Temp\2007\Zsolt Szigetváry\6.jpg,"Demonstrators and police clashed in the Hungarian capital Budapest in the run-up to the 50th anniversary of the country's revolt against Soviet rule. On September 17 Hungarian Radio leaked a tape on which Prime Minister Ferenc Gyurcsány was heard admitting that the government had lied about the economy to secure re-election. The admission ignited general anti-government feeling. Demonstrators converged on the Hungarian parliament. Violence erupted when a group stormed the building of the state television, and were repelled by police with water cannon and tear gas.",1st prize,Zsolt Szigetváry,2007
9,7,Not Specified,2007 Photo Contest,General News,"19 September, 2006",https://www.worldpressphoto.org/getmedia/a2fe4d5b-6957-420e-89e3-f97070e20160/2007-Zsolt-Szigetvary-GNS1-GJ?maxsidesize=1920&resizemode=force,F:\Temp\2007\Zsolt Szigetváry\7.jpg,"Tear gas is used to disperse crowds outside Hungarian Television. Demonstrators and police clashed in the Hungarian capital Budapest in the run-up to the 50th anniversary of the country's revolt against Soviet rule. On September 17 Hungarian Radio leaked a tape on which Prime Minister Ferenc Gyurcsány was heard admitting that the government had lied about the economy to secure re-election. The admission ignited general anti-government feeling. Demonstrators converged on the Hungarian parliament. Violence erupted when a group stormed the building of the state television, and were repelled by police with water cannon and tear gas.",1st prize,Zsolt Szigetváry,2007
