,Index,Title,Award,Category,Published Date,URL,Stored Path,Description,Prize Level,Photographer,Award Year
0,1,Not Specified,1972 Photo Contest,News,"25 December, 1971",https://www.worldpressphoto.org/getmedia/91cab7f3-8fe7-4012-b9e3-a4f47be25c60/1972-Kim-Dong-Joon-SN2-(1)?maxsidesize=1920&resizemode=force,F:\Temp\1972\Kim Dong-Joon\1.jpg,"A man jumps from out of the burning Tae Yun Kak hotel in Seoul. The mattress didn't cushion his fall, and he died of the impact.

Kim Dong-Joon arrived around 10.30 am at the hotel where around 10 am a huge fire had broken out in the 22-story building. 163 people were killed in the fire and 65 injured. Kim Dong-Joon took many pictures of people jumping out of the hotel windows and of people who were crying for help. This man jumped from the 10th floor of the hotel.",2nd prize,Kim Dong-Joon,1972
1,1,Not Specified,1972 Photo Contest,News,"15 November, 1971",https://www.worldpressphoto.org/getmedia/2f17a46f-6d4f-4683-abc3-7302a4824c2d/1972-Mel-Finkelstein-SN1-(1)?maxsidesize=1920&resizemode=force,F:\Temp\1972\Mel Finkelstein\1.jpg,"Chiao Kuan-Hua and Huang Hua, the first People's Republic of China representatives at the United Nations, after twenty years of diplomatic struggle. Previously, China's seat was held by Taiwan ROC.",1st prize,Mel Finkelstein,1972
2,1,Not Specified,1972 Photo Contest,General News,"01 January, 1971",https://www.worldpressphoto.org/getmedia/1933ab8b-1ec6-40ef-a226-b3c98eaef4f2/1972-Oskar-Treichel-GNS3-AY?maxsidesize=1920&resizemode=force,F:\Temp\1972\Oskar Treichel\1.jpg,"Life with the Rockers, a biker gang from Hamburg.

Photographer Oskar Treichel, 24 years old at the time, lived for three months with the Rockers to document their life.",3rd prize,Oskar Treichel,1972
3,2,Not Specified,1972 Photo Contest,General News,"01 January, 1971",https://www.worldpressphoto.org/getmedia/db6a05e2-6fc8-46c8-b76e-51a55f961ea9/1972-Oskar-Treichel-GNS3-BY?maxsidesize=1920&resizemode=force,F:\Temp\1972\Oskar Treichel\2.jpg,"Life with the Rockers, a biker gang from Hamburg.

Photographer Oskar Treichel, 24 years old at the time, lived for three months with the Rockers to document their life.",3rd prize,Oskar Treichel,1972
4,3,Not Specified,1972 Photo Contest,General News,"01 January, 1971",https://www.worldpressphoto.org/getmedia/d78e8a14-0e21-46b7-b25e-520fdfb2ce84/1972-Oskar-Treichel-GNS3-CY?maxsidesize=1920&resizemode=force,F:\Temp\1972\Oskar Treichel\3.jpg,"Life with the Rockers, a biker gang from Hamburg.

Photographer Oskar Treichel, 24 years old at the time, lived for three months with the Rockers to document their life.",3rd prize,Oskar Treichel,1972
5,4,Not Specified,1972 Photo Contest,General News,"01 January, 1971",https://www.worldpressphoto.org/getmedia/1afc6355-a11a-484f-a528-251dca93e516/1972-Oskar-Treichel-GNS3-DY?maxsidesize=1920&resizemode=force,F:\Temp\1972\Oskar Treichel\4.jpg,"Life with the Rockers, a biker gang from Hamburg.

Photographer Oskar Treichel, 24 years old at the time, lived for three months with the Rockers to document their life.",3rd prize,Oskar Treichel,1972
6,5,Not Specified,1972 Photo Contest,General News,"01 January, 1971",https://www.worldpressphoto.org/getmedia/066e536e-3db1-467f-9af2-75a76a81c8fa/1972-Oskar-Treichel-GNS3-EY?maxsidesize=1920&resizemode=force,F:\Temp\1972\Oskar Treichel\5.jpg,"Life with the Rockers, a biker gang from Hamburg.

Photographer Oskar Treichel, 24 years old at the time, lived for three months with the Rockers to document their life.",3rd prize,Oskar Treichel,1972
7,6,Not Specified,1972 Photo Contest,General News,"01 January, 1971",https://www.worldpressphoto.org/getmedia/0889c075-c51c-4981-9cc8-fee183fdeee6/1972-Oskar-Treichel-GNS3-FY?maxsidesize=1920&resizemode=force,F:\Temp\1972\Oskar Treichel\6.jpg,"Life with the Rockers, a biker gang from Hamburg.

Photographer Oskar Treichel, 24 years old at the time, lived for three months with the Rockers to document their life.",3rd prize,Oskar Treichel,1972
8,7,Not Specified,1972 Photo Contest,General News,"01 January, 1971",https://www.worldpressphoto.org/getmedia/9bd802e6-97f1-4baf-a6d9-b1704be555bb/1972-Oskar-Treichel-GNS3-GY?maxsidesize=1920&resizemode=force,F:\Temp\1972\Oskar Treichel\7.jpg,"Life with the Rockers, a biker gang from Hamburg.

Photographer Oskar Treichel, 24 years old at the time, lived for three months with the Rockers to document their life.",3rd prize,Oskar Treichel,1972
9,8,Not Specified,1972 Photo Contest,General News,"01 January, 1971",https://www.worldpressphoto.org/getmedia/93a5bdbf-aad4-40f8-8bbc-bfbea575b104/1972-Oskar-Treichel-GNS3-HY?maxsidesize=1920&resizemode=force,F:\Temp\1972\Oskar Treichel\8.jpg,"Life with the Rockers, a biker gang from Hamburg.

Photographer Oskar Treichel, 24 years old at the time, lived for three months with the Rockers to document their life.",3rd prize,Oskar Treichel,1972
