,Index,Title,Award,Category,Published Date,URL,Stored Path,Description,Prize Level,Photographer,Award Year
0,1,Not Specified,1992 Photo Contest,Oskar Barnack Award,"01 January, 1991",https://www.worldpressphoto.org/getmedia/0043b069-98a4-45cc-b292-4ae163bce633/1992-Sebastiao-Ribeiro-Salgado-OTS-HM-AI-(1)?maxsidesize=1920&resizemode=force,F:\Temp\1992\Sebastião Ribeiro Salgado\1.jpg,"This bird used to inhabit the royal menagerie. It is no longer able to fly due to its oil-caked wings.
Hundreds of Kuwaiti oil wells were sabotaged by departing Iraqis, turning the desert into a poisoned inferno.",Individual awards,Sebastião Ribeiro Salgado,1992
1,2,Not Specified,1992 Photo Contest,Oskar Barnack Award,"01 January, 1991",https://www.worldpressphoto.org/getmedia/7903f9af-807f-4f4a-85c8-baa377033fa5/1992-Sebastiao-Ribeiro-Salgado-OTS-HM-BI-(1)?maxsidesize=1920&resizemode=force,F:\Temp\1992\Sebastião Ribeiro Salgado\2.jpg,"A Wild Well Control worker is slumped by the wheel of a truck at the end of his 12 hour shift. Hundreds of Kuwaiti oil wells were sabotaged by departing Iraqis, turning the desert into a poisoned inferno. Specialist firefighters moved in to minimize the damage.",Individual awards,Sebastião Ribeiro Salgado,1992
2,3,Not Specified,1992 Photo Contest,Oskar Barnack Award,"01 January, 1991",https://www.worldpressphoto.org/getmedia/9c4523b5-39d2-4549-a5e9-ff34981bceb9/1992-Sebastiao-Ribeiro-Salgado-OTS-HM-CI-(1)?maxsidesize=1920&resizemode=force,F:\Temp\1992\Sebastião Ribeiro Salgado\3.jpg,"As oil gushes out, a new valve is bolted into position. Hundreds of Kuwaiti oil wells were sabotaged by departing Iraqis, turning the desert into a poisoned inferno. Specialist firefighters moved in to minimize the damage.",Individual awards,Sebastião Ribeiro Salgado,1992
3,4,Not Specified,1992 Photo Contest,Oskar Barnack Award,"01 January, 1991",https://www.worldpressphoto.org/getmedia/dcd54edd-7cbd-4608-a420-a824bde0ac63/1992-Sebastiao-Ribeiro-Salgado-OTS-HM-DI-(1)?maxsidesize=1920&resizemode=force,F:\Temp\1992\Sebastião Ribeiro Salgado\4.jpg,"A blast of oil and fumes has knocked a firefighter unconscious; he had to be pulled clear by three colleagues. Hundreds of Kuwaiti oil wells were sabotaged by departing Iraqis, turning the desert into a poisoned inferno. Specialist firefighters moved in to minimize the damage.",Individual awards,Sebastião Ribeiro Salgado,1992
4,5,Not Specified,1992 Photo Contest,Oskar Barnack Award,"01 January, 1991",https://www.worldpressphoto.org/getmedia/2dc4ab41-f3d6-44bc-aa88-ca01e2ad5100/1992-Sebastiao-Ribeiro-Salgado-OTS-HM-EI-(1)?maxsidesize=1920&resizemode=force,F:\Temp\1992\Sebastião Ribeiro Salgado\5.jpg,"Joe Bowden, the owner of Wild Well Control consults one of his workers. Hundreds of Kuwaiti oil wells were sabotaged by departing Iraqis, turning the desert into a poisoned inferno. Specialist firefighters moved in to minimize the damage.",Individual awards,Sebastião Ribeiro Salgado,1992
5,6,Not Specified,1992 Photo Contest,Oskar Barnack Award,"01 January, 1991",https://www.worldpressphoto.org/getmedia/b17a9c14-a2b2-42ad-8956-c507ab0dd8cd/1992-Sebastiao-Ribeiro-Salgado-OTS-HM-FI-(1)?maxsidesize=1920&resizemode=force,F:\Temp\1992\Sebastião Ribeiro Salgado\6.jpg,"Workers struggle to install a new wellhead to stem the pillars of fire. Hundreds of Kuwaiti oil wells were sabotaged by departing Iraqis, turning the desert into a poisoned inferno. Specialist firefighters moved in to minimize the damage.",Individual awards,Sebastião Ribeiro Salgado,1992
6,7,Not Specified,1992 Photo Contest,Oskar Barnack Award,"01 January, 1991",https://www.worldpressphoto.org/getmedia/0ab7f321-d94a-4f79-baf1-8b8504b35ad0/1992-Sebastiao-Ribeiro-Salgado-OTS-HM-GI-(1)?maxsidesize=1920&resizemode=force,F:\Temp\1992\Sebastião Ribeiro Salgado\7.jpg,"Smoke and oil dominate the desolate landscape. Hundreds of Kuwaiti oil wells were sabotaged by departing Iraqis, turning the desert into a poisoned inferno. Specialist firefighters moved in to minimize the damage.",Individual awards,Sebastião Ribeiro Salgado,1992
7,8,Not Specified,1992 Photo Contest,Oskar Barnack Award,"01 January, 1991",https://www.worldpressphoto.org/getmedia/6c00f13d-4d65-4333-b087-7bf2c532a16f/1992-Sebastiao-Ribeiro-Salgado-OTS-HM-HI-(1)?maxsidesize=1920&resizemode=force,F:\Temp\1992\Sebastião Ribeiro Salgado\8.jpg,"A well-capping operation is completed by American and Canadian specialists. Hundreds of Kuwaiti oil wells were sabotaged by departing Iraqis, turning the desert into a poisoned inferno. Specialist firefighters moved in to minimize the damage.",Individual awards,Sebastião Ribeiro Salgado,1992
8,9,Not Specified,1992 Photo Contest,Oskar Barnack Award,"01 January, 1991",https://www.worldpressphoto.org/getmedia/02a1c5ce-0a4d-4aeb-966c-b2287c85d9b9/1992-Sebastiao-Ribeiro-Salgado-OTS-HM-II-(1)?maxsidesize=1920&resizemode=force,F:\Temp\1992\Sebastião Ribeiro Salgado\9.jpg,"Hundreds of Kuwaiti oil wells were sabotaged by departing Iraqis, turning the desert into a poisoned inferno. Specialist firefighters moved in to minimize the damage.",Individual awards,Sebastião Ribeiro Salgado,1992
9,1,Not Specified,1992 Photo Contest,General News,"01 January, 1991",https://www.worldpressphoto.org/getmedia/8b09f51a-ec3d-43e9-b20e-dbe792f3d554/1992-Ron-Haviv-GNS2-AL?maxsidesize=1920&resizemode=force,F:\Temp\1992\Ron Haviv\1.jpg,"Haggard and despondent, residents of Vukovar emerge after the Croatian militia lost control of the town after a months-long siege. They find the town in ruin and Serbian soldiers and militiamen in command. Vukovar was a focus of ethnic strife in Yugoslavia's civil war. About ten per cent of the population of 50,000 refused to leave the homes where they had lived in peace with their Serbian neighbors.",2nd prize,Ron Haviv,1992
