,Index,Title,Award,Category,Published Date,URL,Stored Path,Description,Prize Level,Photographer,Award Year
0,1,Not Specified,1996 Photo Contest,General News,"01 January, 1995",https://www.worldpressphoto.org/getmedia/67520648-206e-4fa3-8f99-70aca7955127/1996-Anthony-Suau-GN2?maxsidesize=1920&resizemode=force,F:\Temp\1996\Anthony Suau\1.jpg,"An old man defiantly strolls down a main road in Grozny, risking death by sniper fire, as Russian troops and Chechen separatists continue to battle over the city.
Early in 1995, persistent Russian bombing and artillery fire reduced the capital of the Chechen Republic to a ruined theatre of war in a matter of weeks.",2nd prize,Anthony Suau,1996
1,1,Not Specified,1996 Photo Contest,General News,"07 May, 1995",https://www.worldpressphoto.org/getmedia/9e89aff6-c555-4c44-8ac2-90a0c5a5ea2f/1996-Jacques-Langevin-GN3?maxsidesize=1920&resizemode=force,F:\Temp\1996\Jacques Langevin\1.jpg,"Three times Jacques Chirac made a bid for the presidency of France's Fifth Republic. His first two attempts - in which he stood against François Mitterrand - failed, but his third succeeded. After narrowly beating socialist candidate Lionel Jospin, the former mayor of Paris appeared before a jubilant crowd on the balcony of his campaign headquarters.",3rd prize,Jacques Langevin,1996
2,1,Not Specified,1996 Photo Contest,General News,"01 January, 1995",https://www.worldpressphoto.org/getmedia/153e7d4b-c8c3-4aaf-ad3b-818e506933a5/1996-Anthony-Suau-GNS1-AK?maxsidesize=1920&resizemode=force,F:\Temp\1996\Anthony Suau\1.jpg,"The glamorous side of Russian business life in club Arliquino in Moscow. 

When the free market came to Russia, there were no laws to control it. The gap was filled by organized crime, which has its own strict rules. Those who break them have to pay the price. 'Razborkas' - meetings intended to settle disputes - often end in shootouts.",1st prize,Anthony Suau,1996
3,2,Not Specified,1996 Photo Contest,General News,"01 January, 1995",https://www.worldpressphoto.org/getmedia/9fcbe475-fda9-439d-8071-d626edce27eb/1996-Anthony-Suau-GNS1-BK?maxsidesize=1920&resizemode=force,F:\Temp\1996\Anthony Suau\2.jpg,"Over 100,000 dollar in 'black money' is counted by men in a Moscow office. Guns are normally present with such sums of cash. Most of the money was recoved when a so-called Razborka, a meeting intended to settle a dispute - was threatened.

When the free market came to Russia, there were no laws to control it. The gap was filled by organized crime, which has its own strict rules. Those who break them have to pay the price.",1st prize,Anthony Suau,1996
4,3,Not Specified,1996 Photo Contest,General News,"01 January, 1995",https://www.worldpressphoto.org/getmedia/15c8e887-676b-426a-9683-a566851713a6/1996-Anthony-Suau-GNS1-CK?maxsidesize=1920&resizemode=force,F:\Temp\1996\Anthony Suau\3.jpg,"ROUP, the department Against Organized Crime in Moscow, moves in to bust an Aziri market place. It was thought to be a center of organized crime in Moscow.

When the free market came to Russia, there were no laws to control it. The gap was filled by organized crime, which has its own strict rules. Those who break them have to pay the price. 'Razborkas' - meetings intended to settle disputes - often end in shootouts.",1st prize,Anthony Suau,1996
5,4,Not Specified,1996 Photo Contest,General News,"01 January, 1995",https://www.worldpressphoto.org/getmedia/cc351b01-d4db-4158-9f93-0d8696f0d25a/1996-Anthony-Suau-GNS1-DK?maxsidesize=1920&resizemode=force,F:\Temp\1996\Anthony Suau\4.jpg,"Hundreds are arrested at an Azeri marketplace in Moscow by ROUP, the department Against Organized Crime. 

When the free market came to Russia, there were no laws to control it. The gap was filled by organized crime, which has its own strict rules. Those who break them have to pay the price. 'Razborkas' - meetings intended to settle disputes - often end in shootouts.  www.archive.anthonysuau.com",1st prize,Anthony Suau,1996
6,5,Not Specified,1996 Photo Contest,General News,"01 January, 1995",https://www.worldpressphoto.org/getmedia/1f7b2fbe-d191-4113-b04d-e73cb4758634/1996-Anthony-Suau-GNS1-EK?maxsidesize=1920&resizemode=force,F:\Temp\1996\Anthony Suau\5.jpg,"Moscow's organized-crime police ROUP burst into a pool hall during a 'razborka'. Guns were confiscated and arrests made. 

When the free market came to Russia, there were no laws to control it. The gap was filled by organized crime, which has its own strict rules. Those who break them have to pay the price. Razborkas - meetings intended to settle disputes - often end in shootouts.",1st prize,Anthony Suau,1996
7,6,Not Specified,1996 Photo Contest,General News,"01 January, 1995",https://www.worldpressphoto.org/getmedia/fb6c5145-4ef2-44dd-86b7-917541e9b109/1996-Anthony-Suau-GNS1-FK?maxsidesize=1920&resizemode=force,F:\Temp\1996\Anthony Suau\6.jpg,"Moscow's organized-crime police burst into a pool hall during a 'razborka'. Guns were confiscated and arrests made. 

When the free market came to Russia, there were no laws to control it. The gap was filled by organized crime, which has its own strict rules. Those who break them have to pay the price. Razborkas - meetings intended to settle disputes - often end in shootouts.",1st prize,Anthony Suau,1996
8,7,Not Specified,1996 Photo Contest,General News,"01 January, 1995",https://www.worldpressphoto.org/getmedia/62404fbb-eefe-41fa-b4b8-6a89514360be/1996-Anthony-Suau-GNS1-GK?maxsidesize=1920&resizemode=force,F:\Temp\1996\Anthony Suau\7.jpg,"ALEX, a private security company for anti-terrorist protection during a training in Moscow. Although the company is legal they will, if necessary, organise a razborka, a meeting intended to settle disputes, often violently.

Private security companies during training; these companies thrive in Russia. When the free market came to the country, there were no laws to control it. The gap was filled by organized crime, which has its own strict rules. Those who break them have to pay the price.",1st prize,Anthony Suau,1996
9,8,Not Specified,1996 Photo Contest,General News,"01 January, 1995",https://www.worldpressphoto.org/getmedia/50e1a3a9-c2c3-466b-81f2-7691cf16e47d/1996-Anthony-Suau-GNS1-HK?maxsidesize=1920&resizemode=force,F:\Temp\1996\Anthony Suau\8.jpg,"ALEX, a private security company in Moscow, during a practice protecting a businessman from gangsters; these companies thrive in Russia. 

When the free market came to the country, there were no laws to control it. The gap was filled by organized crime, which has its own strict rules. Those who break them have to pay the price. 'Razborkas' - meetings intended to settle disputes - often end in shootouts.",1st prize,Anthony Suau,1996
10,9,Not Specified,1996 Photo Contest,General News,"01 January, 1995",https://www.worldpressphoto.org/getmedia/1a7420a9-74a3-41c1-b289-eed55518fed2/1996-Anthony-Suau-GNS1-IK?maxsidesize=1920&resizemode=force,F:\Temp\1996\Anthony Suau\9.jpg,"Two victims of a 'razborka', a meeting intended to settle a dispute, are discovered at a garbage dump by the Moscow police.

 When the free market came to Russia, there were no laws to control it. The gap was filled by organized crime, which has its own strict rules. Those who break them have to pay the price. Razborkas often end in shootouts.",1st prize,Anthony Suau,1996
11,10,Not Specified,1996 Photo Contest,General News,"01 January, 1995",https://www.worldpressphoto.org/getmedia/aab39b8b-c2f5-4dae-bf77-5cb3729afef1/1996-Anthony-Suau-GNS1-JK?maxsidesize=1920&resizemode=force,F:\Temp\1996\Anthony Suau\10.jpg,"Yuri Densov, the Vice General for international Customs lies dead in a Moscow street. He was shot by a gangster when he got out of his car. It was a business related professional killing.

When the free market came to Russia, there were no laws to control it. The gap was filled by organized crime, which has its own strict rules. Those who break them have to pay the price. 'Razborkas' - meetings intended to settle disputes - often end in shootouts.",1st prize,Anthony Suau,1996
12,1,Not Specified,1996 Photo Contest,Nature,"01 January, 1995",https://www.worldpressphoto.org/getmedia/b47156fe-a6a6-4496-9075-c5307d27333e/1996-Bryan-Patrick-NA3?maxsidesize=1920&resizemode=force,F:\Temp\1996\Bryan Patrick\1.jpg,"Watched by zoo visitors, a nyala antelope gives birth for the first time. The name nyala comes from the Bantu, the language spoken on the southern African savannah where the species was first discovered. The newborn baby's English name is Nicholas.",3rd prize,Bryan Patrick,1996
13,1,Not Specified,1996 Photo Contest,General News,"01 January, 1995",https://www.worldpressphoto.org/getmedia/7b24b705-020f-4006-83ac-bf5fbdb349a6/1996-Eric-Bouvet-GNS3-AL?maxsidesize=1920&resizemode=force,F:\Temp\1996\Eric Bouvet\1.jpg,"For two weeks the photographer accompanied Russian special forces of infiltration and intelligence on their mission. Using night-glasses to see in the dark, they occupied strategic positions behind enemy lines. Villages were raided for food and subsequently burnt down.",3rd prize,Eric Bouvet,1996
14,2,Not Specified,1996 Photo Contest,General News,"01 January, 1995",https://www.worldpressphoto.org/getmedia/8db85800-dbf3-4e04-bd1a-0664ba879069/1996-Eric-Bouvet-GNS3-BL?maxsidesize=1920&resizemode=force,F:\Temp\1996\Eric Bouvet\2.jpg,"A skull taken from a school which sheltered rebels amuses Russian special forces. For two weeks the photographer accompanied these special infiltration and intelligence forces on their mission. Using night-glasses to see in the dark, they occupied strategic positions behind enemy lines. Villages were raided for food and subsequently burnt down.",3rd prize,Eric Bouvet,1996
15,3,Not Specified,1996 Photo Contest,General News,"01 January, 1995",https://www.worldpressphoto.org/getmedia/0c7dc060-2c39-4f2d-863b-ff3173c80327/1996-Eric-Bouvet-GNS3-CL?maxsidesize=1920&resizemode=force,F:\Temp\1996\Eric Bouvet\3.jpg,"For two weeks the photographer accompanied Russian special forces of infiltration and intelligence on their mission. Using night-glasses to see in the dark, they occupied strategic positions behind enemy lines. Villages were raided for food and subsequently burnt down.",3rd prize,Eric Bouvet,1996
16,4,Not Specified,1996 Photo Contest,General News,"01 January, 1995",https://www.worldpressphoto.org/getmedia/5b6a2471-a51b-4947-bcea-15b913000ec0/1996-Eric-Bouvet-GNS3-DL?maxsidesize=1920&resizemode=force,F:\Temp\1996\Eric Bouvet\4.jpg,"For two weeks the photographer accompanied Russian special forces of infiltration and intelligence on their mission. Using night-glasses to see in the dark, they occupied strategic positions behind enemy lines. Villages were raided for food and subsequently burnt down.",3rd prize,Eric Bouvet,1996
17,5,Not Specified,1996 Photo Contest,General News,"01 January, 1995",https://www.worldpressphoto.org/getmedia/97317190-5faa-45c7-a72a-a4c88f15a71a/1996-Eric-Bouvet-GNS3-EL?maxsidesize=1920&resizemode=force,F:\Temp\1996\Eric Bouvet\5.jpg,"At dawn a Chechen position is captured, sprayed with automatic weapons and finally blown up with a missile. For two weeks the photographer accompanied Russian special forces of infiltration and intelligence on their mission. Using night-glasses to see in the dark, they occupied strategic positions behind enemy lines. Villages were raided for food and subsequently burnt down.",3rd prize,Eric Bouvet,1996
18,6,Not Specified,1996 Photo Contest,General News,"01 January, 1995",https://www.worldpressphoto.org/getmedia/785aa13c-f723-4a2f-bc30-5b8f0d63cb56/1996-Eric-Bouvet-GNS3-FL?maxsidesize=1920&resizemode=force,F:\Temp\1996\Eric Bouvet\6.jpg,"Russian special forces suffered heavy losses during their intelligence and infiltration mission: five dead and 25 injured out of a total of 60 men. For two weeks the photographer accompanied them. Using night-glasses to see in the dark, they occupied strategic positions behind enemy lines. Villages were raided for food and subsequently burnt down.",3rd prize,Eric Bouvet,1996
19,7,Not Specified,1996 Photo Contest,General News,"01 January, 1995",https://www.worldpressphoto.org/getmedia/abdfdbbf-974d-4c3f-8434-e113135a74a4/1996-Eric-Bouvet-GNS3-GL?maxsidesize=1920&resizemode=force,F:\Temp\1996\Eric Bouvet\7.jpg,"Russian special forces suffered heavy losses during their intelligence and infiltration mission: five dead and 25 injured out of a total of 60 men. For two weeks the photographer accompanied them. Using night-glasses to see in the dark, they occupied strategic positions behind enemy lines. Villages were raided for food and subsequently burnt down.",3rd prize,Eric Bouvet,1996
