,Index,Title,Award,Category,Published Date,URL,Stored Path,Description,Prize Level,Photographer,Award Year
0,1,Not Specified,1985 Photo Contest,General News,"01 January, 1984",https://www.worldpressphoto.org/getmedia/88c95e0e-091b-45a6-9989-465efab44a38/1985-Dilip-Mehta-GNS3-AK?maxsidesize=1920&resizemode=force,F:\Temp\1985\Dilip Mehta\1.jpg,The body of assassinated Indian Prime Minister Indira Gandhi lies in state in the capital where the cremation ceremony takes place. She was assassinated on 31 October.,3rd prize,Dilip Mehta,1985
1,2,Not Specified,1985 Photo Contest,General News,"01 January, 1984",https://www.worldpressphoto.org/getmedia/8eede8ac-1d77-4ee9-8839-ff142427153c/1985-Dilip-Mehta-GNS3-BK?maxsidesize=1920&resizemode=force,F:\Temp\1985\Dilip Mehta\2.jpg,The body of assassinated Indian Prime Minister Indira Gandhi lies in state in the capital where the cremation ceremony takes place. She was assassinated on 31 October.,3rd prize,Dilip Mehta,1985
2,3,Not Specified,1985 Photo Contest,General News,"01 January, 1984",https://www.worldpressphoto.org/getmedia/03e0ce6c-9804-4258-9d58-0c02c6865c81/1985-Dilip-Mehta-GNS3-CK?maxsidesize=1920&resizemode=force,F:\Temp\1985\Dilip Mehta\3.jpg,The body of assassinated Indian Prime Minister Indira Gandhi is burned in the cremation ceremony. She was assassinated on 31 October.,3rd prize,Dilip Mehta,1985
3,4,Not Specified,1985 Photo Contest,General News,"01 January, 1984",https://www.worldpressphoto.org/getmedia/217bd7b2-8203-40b4-b68a-105e3f77e60a/1985-Dilip-Mehta-GNS3-DK?maxsidesize=1920&resizemode=force,F:\Temp\1985\Dilip Mehta\4.jpg,"Indian Prime Minister Rajiv Gandhi during the funeral ceremony for his mother, assassinated Prime Minister Indira Gandhi. Indira Gandhi was assassinated on 31 October.",3rd prize,Dilip Mehta,1985
4,5,Not Specified,1985 Photo Contest,General News,"01 January, 1984",https://www.worldpressphoto.org/getmedia/ef848793-8173-4646-b346-fc49066bbddf/1985-Dilip-Mehta-GNS3-EK?maxsidesize=1920&resizemode=force,F:\Temp\1985\Dilip Mehta\5.jpg,"Indian Prime Minister Rajiv Gandhi during the funeral ceremony for his mother, assassinated Prime Minister Indira Gandhi. Indira Gandhi was assassinated on 31 October. Her ashes were scattered from an airplane.",3rd prize,Dilip Mehta,1985
5,6,Not Specified,1985 Photo Contest,General News,"01 January, 1984",https://www.worldpressphoto.org/getmedia/30c131b7-6817-4013-9041-f02ef1aa0bf1/1985-Dilip-Mehta-GNS3-FK?maxsidesize=1920&resizemode=force,F:\Temp\1985\Dilip Mehta\6.jpg,"The funeral rites of Indian Prime Minister Indira Gandhi, who was assassinated 31 October.",3rd prize,Dilip Mehta,1985
6,7,Not Specified,1985 Photo Contest,General News,"01 January, 1984",https://www.worldpressphoto.org/getmedia/83f7bef7-d0b6-4de0-8e10-e088bf1b7ebc/1985-Dilip-Mehta-GNS3-GK?maxsidesize=1920&resizemode=force,F:\Temp\1985\Dilip Mehta\7.jpg,"Indian Prime Minister Rajiv Gandhi, son of assassinated Prime Minister Indira Gandhi. Indira Gandhi was assassinated on 31 October. Her ashes were scattered from an airplane.",3rd prize,Dilip Mehta,1985
7,8,Not Specified,1985 Photo Contest,General News,"01 January, 1984",https://www.worldpressphoto.org/getmedia/310da062-23a1-43c7-9fcd-9dfe81d553d6/1985-Dilip-Mehta-GNS3-HK?maxsidesize=1920&resizemode=force,F:\Temp\1985\Dilip Mehta\8.jpg,"Indian Prime Minister Rajiv Gandhi, son of assassinated Prime Minister Indira Gandhi.",3rd prize,Dilip Mehta,1985
8,9,Not Specified,1985 Photo Contest,General News,"01 January, 1984",https://www.worldpressphoto.org/getmedia/48876563-6f77-4cc9-a3b3-732a4a85c72e/1985-Dilip-Mehta-GNS3-IK?maxsidesize=1920&resizemode=force,F:\Temp\1985\Dilip Mehta\9.jpg,"The funeral rites of Indian Prime Minister Indira Gandhi, who was assassinated 31 October.",3rd prize,Dilip Mehta,1985
9,10,Not Specified,1985 Photo Contest,General News,"01 January, 1984",https://www.worldpressphoto.org/getmedia/365c9dbd-ffd8-4d55-b69b-0e9cbcd8aebe/1985-Dilip-Mehta-GNS3-JK?maxsidesize=1920&resizemode=force,F:\Temp\1985\Dilip Mehta\10.jpg,"The funeral rites of Indian Prime Minister Indira Gandhi, who was assassinated 31 October.",3rd prize,Dilip Mehta,1985
