,Index,Title,Award,Category,Published Date,URL,Stored Path,Description,Prize Level,Photographer,Award Year
0,1,Not Specified,1965 Photo Contest,General News,"01 January, 1965",https://www.worldpressphoto.org/getmedia/166bb2f3-0c83-4624-8624-17d318c8b334/1965-Manfred-Rehm-GN2?maxsidesize=1920&resizemode=force,F:\Temp\1965\Manfred Rehm\1.jpg,A circus goes on tour.,2nd prize,Manfred Rehm,1965
1,1,Not Specified,1965 Photo Contest,Most Artistic Press Photo,"02 July, 1965",https://www.worldpressphoto.org/getmedia/41848cc0-6362-4aec-b4d5-211b33f99a06/1965-Rolf-Kreuder-OT1-(1)?maxsidesize=1920&resizemode=force,F:\Temp\1965\Rolf Kreuder\1.jpg,"Firemen try to extinguish the fire at the Eika candle factory (Eika Wachswerke) in Fulda, Germany. Eika, founded in 1824, is one of the largest candle factories in Europe. The fire was extinguished by the volunteer fire brigade of Lehnerz (a district of Fulda).",1st prize,Rolf Kreuder,1965
2,1,Not Specified,1965 Photo Contest,News,"06 September, 1965",https://www.worldpressphoto.org/getmedia/774d9b80-82b2-4e0a-9284-896bfd0e9195/1965-Kyoichi-Sawada-SN1-(1)?maxsidesize=1920&resizemode=force,F:\Temp\1965\Kyoichi Sawada\1.jpg,"Loc Thuong, Binh Dinh, Vietnam.

A mother and her children wade across a river to escape US bombing. The US Air Force had evacuated their village because it was suspected of being used as a base camp by the Viet Cong.

In September 1965, the US Marines started a clearing operation in the area north of their military base in the South-Vietnamese coastal town of Quy Nhon. The base was under constant attack from Viet Cong snipers, hiding in the surrounding villages. To secure the perimeter around the naval base, the Marines swept through the villages rounding up suspects while evacuating the villagers. The US Air Force also moved to bomb the villages from the air, attacking Viet Cong sniper positions.",1st prize,Kyoichi Sawada,1965
3,1,Not Specified,1965 Photo Contest,Most Artistic Press Photo,"01 January, 1965",https://www.worldpressphoto.org/getmedia/cd8b73cf-a729-4dac-84d8-0b23f2659aa2/1965-Laszlo-Fejes-OT1-(1)?maxsidesize=1920&resizemode=force,F:\Temp\1965\László Fejes\1.jpg,Wedding.,1st prize,László Fejes,1965
4,1,Not Specified,1965 Photo Contest,General News,"27 September, 1965",https://www.worldpressphoto.org/getmedia/2dd97e5d-0c33-48c4-8c7d-3742cbe7864f/1965-James-Bourdier-GNS-HM-AF?maxsidesize=1920&resizemode=force,F:\Temp\1965\James Bourdier\1.jpg,"A student is killed by a Dominican Army guard during a demonstration outside the National Palace, to protest the presence of U.S. troops in Santo Domingo. In April 1965, a revolt had broken out against the military regime, which ruled the Dominican Republic since it had overthrown the democratically elected government of Juan Bosch in September 1963. The uprising was ended by an American military intervention, as the United States feared that communists might take over in the country.",Honorable Mention,James Bourdier,1965
5,2,Not Specified,1965 Photo Contest,General News,"27 September, 1965",https://www.worldpressphoto.org/getmedia/e071780c-055e-4df3-a9a1-aa2cc25e676f/1965-James-Bourdier-GNS-HM-BF?maxsidesize=1920&resizemode=force,F:\Temp\1965\James Bourdier\2.jpg,"A student is killed by a Dominican Army guard during a demonstration outside the National Palace, to protest the presence of U.S. troops in Santo Domingo. In April 1965, a revolt had broken out against the military regime, which ruled the Dominican Republic since it had overthrown the democratically elected government of Juan Bosch in September 1963. The uprising was ended by an American military intervention, as the United States feared that communists might take over in the country.",Honorable Mention,James Bourdier,1965
6,3,Not Specified,1965 Photo Contest,General News,"27 September, 1965",https://www.worldpressphoto.org/getmedia/7ee84230-006e-45a0-bf23-bf970a43b65a/1965-James-Bourdier-GNS-HM-CF?maxsidesize=1920&resizemode=force,F:\Temp\1965\James Bourdier\3.jpg,"A student is killed by a Dominican Army guard during a demonstration outside the National Palace, to protest the presence of U.S. troops in Santo Domingo. In April 1965, a revolt had broken out against the military regime, which ruled the Dominican Republic since it had overthrown the democratically elected government of Juan Bosch in September 1963. The uprising was ended by an American military intervention, as the United States feared that communists might take over in the country.",Honorable Mention,James Bourdier,1965
7,4,Not Specified,1965 Photo Contest,General News,"27 September, 1965",https://www.worldpressphoto.org/getmedia/e695161e-9215-4c55-a58b-43c8ccc91d7f/1965-James-Bourdier-GNS-HM-DF?maxsidesize=1920&resizemode=force,F:\Temp\1965\James Bourdier\4.jpg,"A student is killed by a Dominican Army guard during a demonstration outside the National Palace, to protest the presence of U.S. troops in Santo Domingo. In April 1965, a revolt had broken out against the military regime, which ruled the Dominican Republic since it had overthrown the democratically elected government of Juan Bosch in September 1963. The uprising was ended by an American military intervention, as the United States feared that communists might take over in the country.",Honorable Mention,James Bourdier,1965
8,5,Not Specified,1965 Photo Contest,General News,"27 September, 1965",https://www.worldpressphoto.org/getmedia/e0acce63-3202-4a19-8a9b-64c4e4cb645a/1965-James-Bourdier-GNS-HM-EF?maxsidesize=1920&resizemode=force,F:\Temp\1965\James Bourdier\5.jpg,"A student is killed by a Dominican Army guard during a demonstration outside the National Palace, to protest the presence of U.S. troops in Santo Domingo. In April 1965, a revolt had broken out against the military regime, which ruled the Dominican Republic since it had overthrown the democratically elected government of Juan Bosch in September 1963. The uprising was ended by an American military intervention, as the United States feared that communists might take over in the country.",Honorable Mention,James Bourdier,1965
9,6,Not Specified,1965 Photo Contest,General News,"27 September, 1965",https://www.worldpressphoto.org/getmedia/f35d734e-d5b3-4f9d-ba2e-51c1577d9f76/1965-James-Bourdier-GNS-HM-FF?maxsidesize=1920&resizemode=force,F:\Temp\1965\James Bourdier\6.jpg,"A student is killed by a Dominican Army guard during a demonstration outside the National Palace, to protest the presence of U.S. troops in Santo Domingo. In April 1965, a revolt had broken out against the military regime, which ruled the Dominican Republic since it had overthrown the democratically elected government of Juan Bosch in September 1963. The uprising was ended by an American military intervention, as the United States feared that communists might take over in the country.",Honorable Mention,James Bourdier,1965
