,Index,Title,Award,Category,Published Date,URL,Stored Path,Description,Prize Level,Photographer,Award Year
0,1,Not Specified,1989 Photo Contest,General News,"01 December, 1988",https://www.worldpressphoto.org/getmedia/916e4150-4e44-49ee-843e-e4e81c0300dd/1989-Andrei-Soloviev-GNS3-AI?maxsidesize=1920&resizemode=force,F:\Temp\1989\Andrei Soloviev\1.jpg,Intense grief of bereaved Armenians after the earthquake in early December devastated the city of Leninakan. Tens of thousands lost their lives in the disaster.,3rd prize,Andrei Soloviev,1989
1,2,Not Specified,1989 Photo Contest,General News,"01 December, 1988",https://www.worldpressphoto.org/getmedia/f55c57d5-ca1a-468d-9c63-e001feb90dce/1989-Andrei-Soloviev-GNS3-BI?maxsidesize=1920&resizemode=force,F:\Temp\1989\Andrei Soloviev\2.jpg,Survivors anxiously peruse the list of dead and injured. Intense grief of bereaved Armenians after the earthquake in early December devastated the city of Leninakan. Tens of thousands lost their lives in the disaster.,3rd prize,Andrei Soloviev,1989
2,3,Not Specified,1989 Photo Contest,General News,"01 December, 1988",https://www.worldpressphoto.org/getmedia/a04fd913-8f16-49ce-a3e1-fd66fa4054dd/1989-Andrei-Soloviev-GNS3-CI?maxsidesize=1920&resizemode=force,F:\Temp\1989\Andrei Soloviev\3.jpg,Intense grief of bereaved Armenians after the earthquake in early December devastated the city of Leninakan. Tens of thousands lost their lives in the disaster.,3rd prize,Andrei Soloviev,1989
3,4,Not Specified,1989 Photo Contest,General News,"01 December, 1988",https://www.worldpressphoto.org/getmedia/ebe5964f-5a12-4f49-a24c-287090970a57/1989-Andrei-Soloviev-GNS3-DI?maxsidesize=1920&resizemode=force,F:\Temp\1989\Andrei Soloviev\4.jpg,Survivors reach out for their food rations. Intense grief of bereaved Armenians after the earthquake in early December devastated the city of Leninakan. Tens of thousands lost their lives in the disaster.,3rd prize,Andrei Soloviev,1989
4,5,Not Specified,1989 Photo Contest,General News,"01 December, 1988",https://www.worldpressphoto.org/getmedia/7b05b02d-67ce-47d4-97cf-d4caf58c33a2/1989-Andrei-Soloviev-GNS3-EI?maxsidesize=1920&resizemode=force,F:\Temp\1989\Andrei Soloviev\5.jpg,Intense grief of bereaved Armenians after the earthquake in early December devastated the city of Leninakan. Tens of thousands lost their lives in the disaster.,3rd prize,Andrei Soloviev,1989
5,6,Not Specified,1989 Photo Contest,General News,"01 December, 1988",https://www.worldpressphoto.org/getmedia/71e72bd3-98b6-44ae-a4a9-3e9c34acef3c/1989-Andrei-Soloviev-GNS3-FI?maxsidesize=1920&resizemode=force,F:\Temp\1989\Andrei Soloviev\6.jpg,Intense grief of bereaved Armenians after the earthquake in early December devastated the city of Leninakan. Tens of thousands lost their lives in the disaster.,3rd prize,Andrei Soloviev,1989
6,7,Not Specified,1989 Photo Contest,General News,"01 December, 1988",https://www.worldpressphoto.org/getmedia/a06681be-f059-4072-ab38-0d87a141bfe5/1989-Andrei-Soloviev-GNS3-GI?maxsidesize=1920&resizemode=force,F:\Temp\1989\Andrei Soloviev\7.jpg,Intense grief of bereaved Armenians after the earthquake in early December devastated the city of Leninakan. Tens of thousands lost their lives in the disaster.,3rd prize,Andrei Soloviev,1989
7,8,Not Specified,1989 Photo Contest,General News,"01 December, 1988",https://www.worldpressphoto.org/getmedia/6880a8b2-5e8c-4ae6-8598-687e9892e162/1989-Andrei-Soloviev-GNS3-HI?maxsidesize=1920&resizemode=force,F:\Temp\1989\Andrei Soloviev\8.jpg,Intense grief of bereaved Armenians after the earthquake in early December devastated the city of Leninakan. Tens of thousands lost their lives in the disaster.,3rd prize,Andrei Soloviev,1989
8,9,Not Specified,1989 Photo Contest,General News,"01 December, 1988",https://www.worldpressphoto.org/getmedia/326d25e4-d690-4f86-952e-555ba0ec82ab/1989-Andrei-Soloviev-GNS3-II?maxsidesize=1920&resizemode=force,F:\Temp\1989\Andrei Soloviev\9.jpg,Intense grief of bereaved Armenians after the earthquake in early December devastated the city of Leninakan. Tens of thousands lost their lives in the disaster.,3rd prize,Andrei Soloviev,1989
9,1,Not Specified,1989 Photo Contest,Humor,"01 January, 1988",https://www.worldpressphoto.org/getmedia/37956c2b-c85d-4ff1-bfbc-15243d847a41/1989-Alisdair-MacDonald-HM1?maxsidesize=1920&resizemode=force,F:\Temp\1989\Alisdair MacDonald\1.jpg,"The workman responsible for an unintended fountain that springs up from the asphalt, turns his back on the scene, dragging along his power drill.",1st prize,Alisdair MacDonald,1989
10,1,Not Specified,1989 Photo Contest,Humor,"01 January, 1988",https://www.worldpressphoto.org/getmedia/50f8137d-d5ea-45d9-97db-bb9ecf1aff26/1989-Nicolai-Nizov-HM2?maxsidesize=1920&resizemode=force,F:\Temp\1989\Nicolai Nizov\1.jpg,A senior citizen finds himself in the path of a group of athletes.,2nd prize,Nicolai Nizov,1989
11,1,Not Specified,1989 Photo Contest,Humor,"01 January, 1998",https://www.worldpressphoto.org/getmedia/d9490c59-214a-40f3-9d62-18ea4db62b5a/1989-Cor-Mulder-HM3?maxsidesize=1920&resizemode=force,F:\Temp\1989\Cor Mulder\1.jpg,Two mounted policemen enjoy a grandstand view at a football match as a temporary screen prevents watching the match from the ground.,3rd prize,Cor Mulder,1989
12,1,Not Specified,1989 Photo Contest,Nature,"01 January, 1988",https://www.worldpressphoto.org/getmedia/ca190182-2088-449b-896f-e9d548b86495/1989-Philip-Vanoutrive-NA1?maxsidesize=1920&resizemode=force,F:\Temp\1989\Philip Vanoutrive\1.jpg,"Seagulls have pecked out the eyes of a seal, who was found on a sandbank near Esbjerg. The herpes-A virus proved to be the cause of an epidemic killing some 13,000 seals in the North Sea and the Baltic between April and October.",1st prize,Philip Vanoutrive,1989
13,1,Not Specified,1989 Photo Contest,Nature,"01 January, 1988",https://www.worldpressphoto.org/getmedia/68a0069c-94fc-4106-af0f-6aa51d5ab742/1989-Alexandr-Polyakov-NAS3-AJ?maxsidesize=1920&resizemode=force,F:\Temp\1989\Alexandr Polyakov\1.jpg,"In the Taymyr peninsula, a tundra region inside the polar circle in Siberia, wild reindeer are hunted for their meat. Their total population in this part of the Soviet Union is estimated at half a million.",3rd prize,Alexandr Polyakov,1989
14,2,Not Specified,1989 Photo Contest,Nature,"01 January, 1988",https://www.worldpressphoto.org/getmedia/01841c41-effe-4d3d-a69b-4e0d1e213f58/1989-Alexandr-Polyakov-NAS3-BJ?maxsidesize=1920&resizemode=force,F:\Temp\1989\Alexandr Polyakov\2.jpg,"In the Taymyr peninsula, a tundra region inside the polar circle in Siberia, wild reindeer are hunted for their meat. Their total population in this part of the Soviet Union is estimated at half a million.",3rd prize,Alexandr Polyakov,1989
15,3,Not Specified,1989 Photo Contest,Nature,"01 January, 1988",https://www.worldpressphoto.org/getmedia/e90285f0-90da-4d27-a68f-0fe8668ae786/1989-Alexandr-Polyakov-NAS3-CJ?maxsidesize=1920&resizemode=force,F:\Temp\1989\Alexandr Polyakov\3.jpg,"In the Taymyr peninsula, a tundra region inside the polar circle in Siberia, wild reindeer are hunted for their meat. Their total population in this part of the Soviet Union is estimated at half a million.",3rd prize,Alexandr Polyakov,1989
16,4,Not Specified,1989 Photo Contest,Nature,"01 January, 1988",https://www.worldpressphoto.org/getmedia/f68c4955-a3cc-4910-8ed6-d3cb141278ae/1989-Alexandr-Polyakov-NAS3-DJ?maxsidesize=1920&resizemode=force,F:\Temp\1989\Alexandr Polyakov\4.jpg,"In the Taymyr peninsula, a tundra region inside the polar circle in Siberia, wild reindeer are hunted for their meat. Their total population in this part of the Soviet Union is estimated at half a million.",3rd prize,Alexandr Polyakov,1989
