,Index,Title,Award,Category,Published Date,URL,Stored Path,Description,Prize Level,Photographer,Award Year
0,1,Not Specified,1987 Photo Contest,Humor,"13 August, 1986",https://www.worldpressphoto.org/getmedia/6507eed7-28b6-41c8-bee9-71915b755a14/1987-Roland-Holschneider-HM1?maxsidesize=1920&resizemode=force,F:\Temp\1987\Roland Holschneider\1.jpg,"A photographer shows how he feels about the East German police during demonstrations at Checkpoint Charlie - a key crossing point between East and West - commemorating the 25th anniversary of the construction of the Berlin Wall. Three years later, the wall came down.

Roland Holschneider: 'When I arrived at Friedrichstrasse on 13 August 1986, demonstrators were taunting police at Checkpoint Charlie. The white line indicates the frontier between East and West. I took one step across the line, which would normally be dangerous, but the policemen were busy controlling the demonstrators. Then the man on the left kicked the policeman’s backside. My picture, symbolizing the crazy situation in Berlin, was widely published in Germany and abroad.'
(World Press Photo retrospective Children's Jury exhibition, 2003)",1st prize,Roland Holschneider,1987
1,1,Not Specified,1987 Photo Contest,Humor,"01 January, 1986",https://www.worldpressphoto.org/getmedia/3b2cf1eb-df66-4d60-a32f-4e5d16c8817d/1987-Katalin-Arkell-HM2?maxsidesize=1920&resizemode=force,F:\Temp\1987\Katalin Arkell\1.jpg,"English bobbies form a human barrier during demonstrations.
When press magnate Rupert Murdoch moved some of his newspapers to a new printing plant in the East End of London, the unions refused to accept the new location, which led to the dismissal of 5,000 workers.",2nd prize,Katalin Arkell,1987
2,1,Not Specified,1987 Photo Contest,Humor,"23 July, 1986",https://www.worldpressphoto.org/getmedia/74b47188-0606-42d6-a9c9-5eaa4ec70a56/1987-Brendan-Monks-HM3?maxsidesize=1920&resizemode=force,F:\Temp\1987\Brendan Monks\1.jpg,Prince William at the wedding of his uncle Prince Andrew to Miss Sarah Ferguson.,3rd prize,Brendan Monks,1987
3,1,Not Specified,1987 Photo Contest,Humor,"23 July, 1986",https://www.worldpressphoto.org/getmedia/95a7c987-cd85-4732-9de8-b9c92ca22d8c/1987-Brendan-Monks-HMS-HM-AH?maxsidesize=1920&resizemode=force,F:\Temp\1987\Brendan Monks\1.jpg,"Prince William at the wedding of his uncle Prince Andrew, to Miss Sarah Ferguson.",Honorable mention,Brendan Monks,1987
4,2,Not Specified,1987 Photo Contest,Humor,"23 July, 1986",https://www.worldpressphoto.org/getmedia/9639a954-8307-4088-9432-b4b0cd74800e/1987-Brendan-Monks-HMS-HM-BH?maxsidesize=1920&resizemode=force,F:\Temp\1987\Brendan Monks\2.jpg,"Prince William at the wedding of his uncle Prince Andrew, to Miss Sarah Ferguson.",Honorable mention,Brendan Monks,1987
5,3,Not Specified,1987 Photo Contest,Humor,"23 July, 1986",https://www.worldpressphoto.org/getmedia/a9291fab-313c-4b77-ae79-428a60baf18e/1987-Brendan-Monks-HMS-HM-CH?maxsidesize=1920&resizemode=force,F:\Temp\1987\Brendan Monks\3.jpg,"Prince William at the wedding of his uncle Prince Andrew, to Miss Sarah Ferguson.",Honorable mention,Brendan Monks,1987
6,4,Not Specified,1987 Photo Contest,Humor,"23 July, 1986",https://www.worldpressphoto.org/getmedia/333e229c-b644-4f38-b75d-315efde82dcb/1987-Brendan-Monks-HMS-HM-DH?maxsidesize=1920&resizemode=force,F:\Temp\1987\Brendan Monks\4.jpg,"Prince William at the wedding of his uncle Prince Andrew, to Miss Sarah Ferguson.",Honorable mention,Brendan Monks,1987
7,5,Not Specified,1987 Photo Contest,Humor,"23 July, 1986",https://www.worldpressphoto.org/getmedia/7c8c8a32-ca24-409a-920b-306bc4d4c117/1987-Brendan-Monks-HMS-HM-EH?maxsidesize=1920&resizemode=force,F:\Temp\1987\Brendan Monks\5.jpg,"Prince William at the wedding of his uncle Prince Andrew, to Miss Sarah Ferguson.",Honorable mention,Brendan Monks,1987
8,6,Not Specified,1987 Photo Contest,Humor,"23 July, 1986",https://www.worldpressphoto.org/getmedia/9851196d-98d5-4240-add9-673fa7181423/1987-Brendan-Monks-HMS-HM-FH?maxsidesize=1920&resizemode=force,F:\Temp\1987\Brendan Monks\6.jpg,"Prince William at the wedding of his uncle Prince Andrew, to Miss Sarah Ferguson.",Honorable mention,Brendan Monks,1987
9,7,Not Specified,1987 Photo Contest,Humor,"23 July, 1986",https://www.worldpressphoto.org/getmedia/504a9cb4-7488-4e14-96f3-4f492a483882/1987-Brendan-Monks-HMS-HM-GH?maxsidesize=1920&resizemode=force,F:\Temp\1987\Brendan Monks\7.jpg,"Prince William at the wedding of his uncle Prince Andrew, to Miss Sarah Ferguson.",Honorable mention,Brendan Monks,1987
