,Index,Title,Award,Category,Published Date,URL,Stored Path,Description,Prize Level,Photographer,Award Year
0,1,Mubarak Steps Down,2012 Photo Contest,General News,"10 February, 2011",https://www.worldpressphoto.org/getmedia/34a01840-721c-4850-8750-70233448ab41/2012-Alex-Majoli-GN-1?maxsidesize=1920&resizemode=force,F:\Temp\2012\Alex Majoli\1.jpg,"Demonstrators on Tahrir Square, Cairo, react to a televised speech on 10 February, in which contrary to prior expectations, Egypt’s president Hosni Mubarak said he would not give up power.",1st prize,Alex Majoli,2012
1,1,Never Let You Go,2012 Photo Contest,Daily Life,"28 April, 2009",https://www.worldpressphoto.org/getmedia/7757c25f-4964-4bc2-88d1-f592ae747e9f/2012-Alejandro-Kirchuk-DLS1-AL?maxsidesize=1920&resizemode=force,F:\Temp\2012\Alejandro Kirchuk\1.jpg,"Marcos and Monica were married for 65 years and, for much of that time, lived in the same apartment in Buenos Aires. In 2007, aged 84, Monica was diagnosed with Alzheimer’s. Since that moment, Marcos devoted his time to taking care of her.",1st prize,Alejandro Kirchuk,2012
2,2,Never Let You Go,2012 Photo Contest,Daily Life,"26 April, 2011",https://www.worldpressphoto.org/getmedia/6a2473b8-a105-4c69-a543-f6af5bac4121/2012-Alejandro-Kirchuk-DLS1-BL?maxsidesize=1920&resizemode=force,F:\Temp\2012\Alejandro Kirchuk\2.jpg,"Marcos and Monica were married for 65 years and, for much of that time, lived in the same apartment in Buenos Aires. In 2007, aged 84, Monica was diagnosed with Alzheimer’s. Since that moment, Marcos devoted his time to taking care of her.",1st prize,Alejandro Kirchuk,2012
3,3,Never Let You Go,2012 Photo Contest,Daily Life,"12 April, 2011",https://www.worldpressphoto.org/getmedia/b6923ec9-8b46-42dd-8e28-f7681497824f/2012-Alejandro-Kirchuk-DLS1-CL?maxsidesize=1920&resizemode=force,F:\Temp\2012\Alejandro Kirchuk\3.jpg,"Marcos and Monica were married for 65 years and, for much of that time, lived in the same apartment in Buenos Aires. In 2007, aged 84, Monica was diagnosed with Alzheimer’s. Since that moment, Marcos devoted his time to taking care of her.",1st prize,Alejandro Kirchuk,2012
4,4,Never Let You Go,2012 Photo Contest,Daily Life,"12 April, 2011",https://www.worldpressphoto.org/getmedia/0233b791-3fb5-4791-9e7e-d009f9a6678c/2012-Alejandro-Kirchuk-DLS1-DL?maxsidesize=1920&resizemode=force,F:\Temp\2012\Alejandro Kirchuk\4.jpg,"Marcos and Monica were married for 65 years and, for much of that time, lived in the same apartment in Buenos Aires. In 2007, aged 84, Monica was diagnosed with Alzheimer’s. Since that moment, Marcos devoted his time to taking care of her.",1st prize,Alejandro Kirchuk,2012
5,5,Never Let You Go,2012 Photo Contest,Daily Life,"06 April, 2011",https://www.worldpressphoto.org/getmedia/5435fb52-5805-41ea-bb18-e207bbb5effb/2012-Alejandro-Kirchuk-DLS1-EL?maxsidesize=1920&resizemode=force,F:\Temp\2012\Alejandro Kirchuk\5.jpg,"Marcos and Monica were married for 65 years and, for much of that time, lived in the same apartment in Buenos Aires. In 2007, aged 84, Monica was diagnosed with Alzheimer’s. Since that moment, Marcos devoted his time to taking care of her.",1st prize,Alejandro Kirchuk,2012
6,6,Never Let You Go,2012 Photo Contest,Daily Life,"12 April, 2011",https://www.worldpressphoto.org/getmedia/7030fbaf-4092-4896-81a9-eee24da1c1d5/2012-Alejandro-Kirchuk-DLS1-FL?maxsidesize=1920&resizemode=force,F:\Temp\2012\Alejandro Kirchuk\6.jpg,"Marcos and Monica were married for 65 years and, for much of that time, lived in the same apartment in Buenos Aires. In 2007, aged 84, Monica was diagnosed with Alzheimer’s. Since that moment, Marcos devoted his time to taking care of her.",1st prize,Alejandro Kirchuk,2012
7,7,Never Let You Go,2012 Photo Contest,Daily Life,"10 May, 2011",https://www.worldpressphoto.org/getmedia/068715bf-72ba-4661-b095-1634abc1a47c/2012-Alejandro-Kirchuk-DLS1-GL?maxsidesize=1920&resizemode=force,F:\Temp\2012\Alejandro Kirchuk\7.jpg,"Marcos and Monica were married for 65 years and, for much of that time, lived in the same apartment in Buenos Aires. In 2007, aged 84, Monica was diagnosed with Alzheimer’s. Since that moment, Marcos devoted his time to taking care of her.",1st prize,Alejandro Kirchuk,2012
8,8,Never Let You Go,2012 Photo Contest,Daily Life,"12 April, 2011",https://www.worldpressphoto.org/getmedia/730fc630-0456-49bf-a0cf-ed37e90feb1e/2012-Alejandro-Kirchuk-DLS1-HL?maxsidesize=1920&resizemode=force,F:\Temp\2012\Alejandro Kirchuk\8.jpg,"Marcos and Monica were married for 65 years and, for much of that time, lived in the same apartment in Buenos Aires. In 2007, aged 84, Monica was diagnosed with Alzheimer’s. Since that moment, Marcos devoted his time to taking care of her.",1st prize,Alejandro Kirchuk,2012
9,9,Never Let You Go,2012 Photo Contest,Daily Life,"26 April, 2011",https://www.worldpressphoto.org/getmedia/00d303e0-745b-45fd-b25d-458f70a5602e/2012-Alejandro-Kirchuk-DLS1-IL?maxsidesize=1920&resizemode=force,F:\Temp\2012\Alejandro Kirchuk\9.jpg,"Marcos and Monica were married for 65 years and, for much of that time, lived in the same apartment in Buenos Aires. In 2007, aged 84, Monica was diagnosed with Alzheimer’s. Since that moment, Marcos devoted his time to taking care of her.",1st prize,Alejandro Kirchuk,2012
10,10,Never Let You Go,2012 Photo Contest,Daily Life,"26 May, 2009",https://www.worldpressphoto.org/getmedia/cf651ecd-da7b-46d9-b8a2-249849c88aba/2012-Alejandro-Kirchuk-DLS1-JL?maxsidesize=1920&resizemode=force,F:\Temp\2012\Alejandro Kirchuk\10.jpg,"Marcos and Monica were married for 65 years and, for much of that time, lived in the same apartment in Buenos Aires. In 2007, aged 84, Monica was diagnosed with Alzheimer’s. Since that moment, Marcos devoted his time to taking care of her.",1st prize,Alejandro Kirchuk,2012
11,1,Bolivianas,2012 Photo Contest,Daily Life,"21 January, 2010",https://www.worldpressphoto.org/getmedia/30851188-6567-47f7-b0d7-6c7b66ba5abf/2012-Pietro-Paolini-DLS2-AL?maxsidesize=1920&resizemode=force,F:\Temp\2012\Pietro Paolini\1.jpg,"Bolivia is home to some 36 indigenous groups. The country’s president, Evo Morales, the first indigenous Bolivian to hold that office, is leader of the Movement towards Socialism party, whose long-held goal has been the integration of indigenous communities into national life.",2nd prize,Pietro Paolini,2012
12,2,Bolivianas,2012 Photo Contest,Daily Life,"08 February, 2011",https://www.worldpressphoto.org/getmedia/c6f8366f-add5-4888-b0a2-27379cb80fe2/2012-Pietro-Paolini-DLS2-BL?maxsidesize=1920&resizemode=force,F:\Temp\2012\Pietro Paolini\2.jpg,"President Evo Morales raises the flag during a ceremony in Oruro, western Bolivia.",2nd prize,Pietro Paolini,2012
13,3,Bolivianas,2012 Photo Contest,Daily Life,"02 March, 2011",https://www.worldpressphoto.org/getmedia/cf645403-b861-4f80-a148-f8f975fa6739/2012-Pietro-Paolini-DLS2-CL?maxsidesize=1920&resizemode=force,F:\Temp\2012\Pietro Paolini\3.jpg,"A women’s battalion waits to join a military parade, to celebrate the founding of El Alto, Bolivia’s fastest-growing city.",2nd prize,Pietro Paolini,2012
14,4,Bolivianas,2012 Photo Contest,Daily Life,"27 January, 2010",https://www.worldpressphoto.org/getmedia/96aba697-3a8d-48df-b9d3-57b6323ddece/2012-Pietro-Paolini-DLS2-DL?maxsidesize=1920&resizemode=force,F:\Temp\2012\Pietro Paolini\4.jpg,"A worker rests on a mound of coca leaves in central Bolivia, the president’s power base. President Morales stresses that the plant is intrinsic to local culture, not just the raw material for cocaine.",2nd prize,Pietro Paolini,2012
15,5,Bolivianas,2012 Photo Contest,Daily Life,"11 February, 2010",https://www.worldpressphoto.org/getmedia/d0e490bd-5427-4d94-a63a-8a3b2990bf45/2012-Pietro-Paolini-DLS2-EL?maxsidesize=1920&resizemode=force,F:\Temp\2012\Pietro Paolini\5.jpg,A woman in traditional dress presents a national television news program.,2nd prize,Pietro Paolini,2012
16,6,Bolivianas,2012 Photo Contest,Daily Life,"13 March, 2011",https://www.worldpressphoto.org/getmedia/304586b6-3942-48be-bc16-29a6ef7104f1/2012-Pietro-Paolini-DLS2-FL?maxsidesize=1920&resizemode=force,F:\Temp\2012\Pietro Paolini\6.jpg,"People swim in a lagoon near Trinidad, on the edge of the Amazon Basin.",2nd prize,Pietro Paolini,2012
17,7,Bolivianas,2012 Photo Contest,Daily Life,"06 February, 2009",https://www.worldpressphoto.org/getmedia/2a19d613-0442-43d5-8348-935d746d44fa/2012-Pietro-Paolini-DLS2-GL?maxsidesize=1920&resizemode=force,F:\Temp\2012\Pietro Paolini\7.jpg,People prepare for a Carnival parade.,2nd prize,Pietro Paolini,2012
18,8,Bolivianas,2012 Photo Contest,Daily Life,"24 February, 2011",https://www.worldpressphoto.org/getmedia/7863f6f4-a0fc-4738-b74b-9bb2801cced4/2012-Pietro-Paolini-DLS2-HL?maxsidesize=1920&resizemode=force,F:\Temp\2012\Pietro Paolini\8.jpg,"A member of a Mennonite community in Quattro Canadas, Santa Cruz. Some 57 Mennonite colonies exist in Bolivia.",2nd prize,Pietro Paolini,2012
19,9,Bolivianas,2012 Photo Contest,Daily Life,"26 February, 2009",https://www.worldpressphoto.org/getmedia/87008693-13cb-4020-bf23-cfc5737a7166/2012-Pietro-Paolini-DLS2-IL?maxsidesize=1920&resizemode=force,F:\Temp\2012\Pietro Paolini\9.jpg,Workers look out into the street after a strong downpour.,2nd prize,Pietro Paolini,2012
20,10,Bolivianas,2012 Photo Contest,Daily Life,"16 February, 2010",https://www.worldpressphoto.org/getmedia/8a014504-e1d8-4370-bdf9-f6a8ac42b7bd/2012-Pietro-Paolini-DLS2-JL?maxsidesize=1920&resizemode=force,F:\Temp\2012\Pietro Paolini\10.jpg,"A fisherman decorates his boat for a blessing ceremony, on the sacred Sun Island, in Lake Titikaka.",2nd prize,Pietro Paolini,2012
21,1,Pastoral,2012 Photo Contest,Daily Life,"01 July, 2010",https://www.worldpressphoto.org/getmedia/db2046d6-e25e-4327-9b0c-a4485472aa3b/2012-Alexander-Gronsky-DLS3-AL?maxsidesize=1920&resizemode=force,F:\Temp\2012\Alexander Gronsky\1.jpg,"People in Moscow, Russia relax in rural patches within the city’s suburban sprawl.",3rd prize,Alexander Gronsky,2012
22,2,Pastoral,2012 Photo Contest,Daily Life,"01 July, 2010",https://www.worldpressphoto.org/getmedia/4aa4147d-bd75-446f-b1a9-3f6a389b660b/2012-Alexander-Gronsky-DLS3-BL?maxsidesize=1920&resizemode=force,F:\Temp\2012\Alexander Gronsky\2.jpg,People in Moscow relax in rural patches within the city’s suburban sprawl.,3rd prize,Alexander Gronsky,2012
23,3,Pastoral,2012 Photo Contest,Daily Life,"12 July, 2009",https://www.worldpressphoto.org/getmedia/a644ba9f-126d-47ef-988c-9a94526113f7/2012-Alexander-Gronsky-DLS3-CL?maxsidesize=1920&resizemode=force,F:\Temp\2012\Alexander Gronsky\3.jpg,People in Moscow relax in rural patches within the city’s suburban sprawl.,3rd prize,Alexander Gronsky,2012
