,Index,Title,Award,Category,Published Date,URL,Stored Path,Description,Prize Level,Photographer,Award Year
0,1,Not Specified,1966 Photo Contest,General News,"01 January, 1966",https://www.worldpressphoto.org/getmedia/0139213b-7a14-4680-a361-5730c13d81c2/1966-James-Atherton-GN2?maxsidesize=1920&resizemode=force,F:\Temp\1966\James Atherton\1.jpg,U.S. President Lyndon B. Johnson.,2nd prize,James Atherton,1966
1,1,Not Specified,1966 Photo Contest,Most Artistic Press Photo,"01 January, 1966",https://www.worldpressphoto.org/getmedia/2bc91503-7e22-4ce6-a372-bad5a07277cb/1966-Ekkehart-Sachse-OT1-(1)?maxsidesize=1920&resizemode=force,F:\Temp\1966\Ekkehart Sachse\1.jpg,American writer James Baldwin during a book signing session in the Hamburg bookshop of Felix Jud.,1st prize,Ekkehart Sachse,1966
2,1,Not Specified,1966 Photo Contest,General News,"01 January, 1966",https://www.worldpressphoto.org/getmedia/c51c88a7-3d08-424e-a7ba-c117d58dd156/1966-Shisei-Kuwabara-GNS3-AD?maxsidesize=1920&resizemode=force,F:\Temp\1966\Shisei Kuwabara\1.jpg,"Korean military forces dispatched by train to Vietnam.
Between 1965 and 1973 more than 300 thousand South Korean soldiers were sent to Vietnam to fight in the war on the South Vietnamese side. Around 5,300 of them were killed during the war. It was the first time since prehistoric times that Korean soldiers went abroad to fight.",3rd prize,Shisei Kuwabara,1966
3,2,Not Specified,1966 Photo Contest,General News,"01 January, 1966",https://www.worldpressphoto.org/getmedia/d4d42c87-0770-4eb3-a5e6-ca43beb554e7/1966-Shisei-Kuwabara-GNS3-BD?maxsidesize=1920&resizemode=force,F:\Temp\1966\Shisei Kuwabara\2.jpg,"Korean soldier, about to be dispatched to the Vietnam War, meeting with his aging mother.

Between 1965 and 1973 more than 300 thousand South Korean soldiers were sent to Vietnam to fight in the war on the South Vietnamese side. Around 5,300 of them were killed during the war. It was the first time since prehistoric times that Korean soldiers went abroad to fight.",3rd prize,Shisei Kuwabara,1966
4,3,Not Specified,1966 Photo Contest,General News,"01 January, 1966",https://www.worldpressphoto.org/getmedia/cb93ed18-1233-46f2-8222-8699ea2cd3cd/1966-Shisei-Kuwabara-GNS3-CD?maxsidesize=1920&resizemode=force,F:\Temp\1966\Shisei Kuwabara\3.jpg,"Memorial park dedicated to South Korean soldiers, killed in the Vietnam War.

Between 1965 and 1973 more than 300 thousand South Korean soldiers were sent to Vietnam to fight in the war on the South Vietnamese side. Around 5,300 of them were killed during the war. It was the first time since prehistoric times that Korean soldiers went abroad to fight.",3rd prize,Shisei Kuwabara,1966
5,4,Not Specified,1966 Photo Contest,General News,"01 January, 1966",https://www.worldpressphoto.org/getmedia/cc266819-ecfb-4461-9600-60044e940e06/1966-Shisei-Kuwabara-GNS3-DD?maxsidesize=1920&resizemode=force,F:\Temp\1966\Shisei Kuwabara\4.jpg,"Portrait of a soldier to be dispatched to the Vietnam War.

Between 1965 and 1973 more than 300 thousand South Korean soldiers were sent to Vietnam to fight in the war on the South Vietnamese side. Around 5,300 of them were killed during the war. It was the first time since prehistoric times that Korean soldiers went abroad to fight.",3rd prize,Shisei Kuwabara,1966
6,1,Not Specified,1966 Photo Contest,General News,"01 January, 1966",https://www.worldpressphoto.org/getmedia/1f287435-d4c7-41f9-8b6e-7f8d19c257b4/1966-Lev-Porter-GNS2-AC?maxsidesize=1920&resizemode=force,F:\Temp\1966\Lev Porter\1.jpg,'Master of the crossroad': Photo story about the work of a policeman in the Soviet Union.,2nd prize,Lev Porter,1966
7,2,Not Specified,1966 Photo Contest,General News,"24 June, 2013",https://www.worldpressphoto.org/getmedia/65c30894-eaee-4a93-bbc0-46710f688525/1966-Lev-Porter-GNS2-BC?maxsidesize=1920&resizemode=force,F:\Temp\1966\Lev Porter\2.jpg,'Master of the crossroad': Photo story about the work of a policeman in the Soviet Union.,2nd prize,Lev Porter,1966
8,3,Not Specified,1966 Photo Contest,General News,"24 June, 2013",https://www.worldpressphoto.org/getmedia/873acf41-83c3-4935-b36b-8076a323fa6e/1966-Lev-Porter-GNS2-CC?maxsidesize=1920&resizemode=force,F:\Temp\1966\Lev Porter\3.jpg,'Master of the crossroad': Photo story about the work of a policeman in the Soviet Union.,2nd prize,Lev Porter,1966
9,1,Not Specified,1966 Photo Contest,General News,"01 March, 1966",https://www.worldpressphoto.org/getmedia/c59eee3b-c1a8-4205-93be-894607152573/1966-Ben-van-Meerendonk-GNS1-AF?maxsidesize=1920&resizemode=force,F:\Temp\1966\Ben Meerendonk\1.jpg,A rehearsal with stand-ins for the wedding of Crown Princess Beatrix and Claus von Amsberg in the Nieuwe Kerk.,1st prize,Ben Meerendonk,1966
